song_id;danceability;energy;key;loudness;speechiness;acousticness;instrumentalness;liveness;valence;tempo;duration_ms
3QEqBKFS8boYIAELBcHUnj;0.519;0.775;1;-5,011;0.0344;0.00186;0.00731;0.0564;0.0373;128.013;258750
5d1fRO6RYAtbPPgbpSHnlA;0.734;0.663;0;-7,292;0.185;0.28;0.0;0.12;0.256;101.943;183853
7ce20yLkzuXXLUhzIDoZih;0.459;0.575;3;-4,858;0.0573;0.604;0.0;0.0885;0.183;111.881;215107
6mQpBTqZ2Q10lJmds8niP7;0.708;0.78;8;-8,377;0.0585;0.248;0.0101;0.107;0.619;104.973;200637
1pv56nYCgJLR0qLdO5Ns54;0.794;0.64;0;-6,15;0.0978;0.252;3.84e-05;0.163;0.576;97.0;169928
5vywtoD7fO1CP0B2wtm6I6;0.784;0.786;11;-12,487;0.0501;0.28;0.236;0.158;0.638;120.404;353307
3y4YUioQQVCZriM2RjZIik;0.72;0.691;1;-6,266;0.0328;0.0486;2.16e-05;0.174;0.34;115.966;266978
6AaeSJvLxywnQAKmJeGoWF;0.421;0.423;2;-8,895;0.138;0.0699;4.82e-05;0.0689;0.162;183.932;216522
54s7NH3Lnu8nlrX08VPwFI;0.552;0.948;2;-4,896;0.15;0.000461;0.00031;0.0607;0.502;127.473;282467
3dbZ20KRvbye5m9bd9NWtj;0.72;0.672;7;-5,968;0.0546;0.0281;2.05e-06;0.15;0.315;97.033;183093
0J6PbnvCKcBWhnPzN2IBId;0.679;0.507;3;-6,215;0.0302;0.735;0.0;0.114;0.4;128.006;236719
2cooNqkhh52uvZJeHTHUm4;0.529;0.783;3;-6,143;0.0388;0.0359;0.0;0.174;0.493;140.026;225360
7CVYxHq1L0Z4G84jTDS6Jl;0.333;0.922;0;-4,087;0.0592;0.0596;2.05e-06;0.126;0.335;162.978;289559
3dAxzv7hkxipbuWJaOMzAl;0.541;0.847;11;-6,52;0.0297;0.303;0.271;0.109;0.62;148.937;220609
5J1c3M4EldCfNxXwrwt8mT;0.776;0.669;11;-4,933;0.0638;0.142;0.0;0.219;0.661;91.012;228467
3f6rlmQJ5pumaycQCbTPIk;0.643;0.529;1;-9,288;0.0421;0.269;0.0434;0.255;0.208;114.997;169058
