song_id;danceability;energy;key;loudness;speechiness;acousticness;instrumentalness;liveness;valence;tempo;duration_ms
3Yn83dJGBWtL0icQirgyp6;0.706;0.256;6;-10,112;0.199;0.294;0.181;0.0832;0.285;75.036;206693
3Fd0HFWIJ1BGz8zSre2E36;0.633;0.912;6;-3,462;0.237;0.254;0.0;0.39;0.693;89.287;258933
0zx2Dq4YeAAjKcbPSS2DaQ;0.572;0.928;11;-5,141;0.0651;0.000202;0.722;0.155;0.479;119.989;282827
1Dx8rIZaXzZPvUQRF2j9hB;0.588;0.522;9;-6,254;0.0383;0.233;0.0;0.24;0.584;66.024;290600
2kBgJXGbVA6WcA40IFA9KF;0.691;0.873;5;-8,758;0.0382;0.33;1.63e-06;0.0362;0.916;93.685;251253
4I0R7t0kvVTlqQGpDp0GXl;0.496;0.468;9;-9,015;0.294;0.634;0.0;0.107;0.365;94.034;197886
0ePfZpWW9eDNreAMxT1rjg;0.326;0.713;6;-9,243;0.0631;0.0125;0.44;0.0855;0.129;174.984;309493
0W6yJKJW8I04iDT6BsINaL;0.493;0.818;5;-6,252;0.0395;0.00121;0.497;0.824;0.0801;128.032;198387
2NL5Cwq6lZZkXGTWhKhhvC;0.656;0.499;10;-11,958;0.103;0.323;0.0;0.374;0.408;91.924;180003
1eOCyaSRBdFGofbLYjgGM2;0.542;0.54;3;-8,888;0.0261;0.0901;0.0346;0.198;0.33;136.022;270400
1jLsirPDkUS2g4gnkYua58;0.681;0.864;8;-4,3;0.116;0.0208;3.98e-06;0.192;0.479;90.008;210288
5DfWF0jqMgZDCiu9zJENTA;0.767;0.543;1;-7,881;0.103;0.049;0.0;0.115;0.485;106.029;177140
4Uxb6ZyCz6YnB0Rr85IsS8;0.61;0.382;5;-9,591;0.196;0.161;0.000101;0.126;0.59;74.084;168213
24Hzd4FPhz0HPx9jhM9cap;0.767;0.605;6;-5,737;0.188;0.559;0.000363;0.193;0.657;107.042;203200
2eA160jLLoHiJKOqvOFKJt;0.507;0.389;10;-9,221;0.0306;0.753;0.000115;0.178;0.249;132.79;270574
0vnzk4L0JyMODSqLp3pHwo;0.783;0.87;8;-4,657;0.0485;0.185;0.0;0.393;0.692;114.012;242733
28jIn3exiIQxo2lLUlXQJs;0.679;0.755;1;-4,062;0.33;0.0438;0.0;0.445;0.627;183.973;282800
59NBXgEzsssLPR4vLRlr6T;0.812;0.65;5;-6,015;0.0408;0.000491;0.0474;0.0517;0.563;127.0;398453
3R8CyhJfVjvgIROd5RSGhQ;0.699;0.503;5;-9,922;0.0882;0.391;0.0126;0.0996;0.0546;114.86;220853
3rrO9vddarA7XWYVsomwj2;0.608;0.494;4;-4,113;0.261;0.0102;0.00202;0.0911;0.262;180.055;194667
7aA3CTUcPispigxyP9IfmC;0.758;0.832;0;-7,55;0.0401;5.56e-05;0.748;0.14;0.263;128.02;231393
5GjisoOfsN8qagrax01T4y;0.875;0.41;7;-6,29;0.0571;0.0674;0.0374;0.106;0.445;87.999;267400
52UKAGhxfKuctrJOpymVtr;0.478;0.802;11;-4,298;0.0333;0.00478;0.0;0.32;0.473;96.974;216560
2JXYt7cvHxewxiKp48naPn;0.671;0.782;11;-5,034;0.0452;0.117;1.38e-05;0.175;0.59;146.06;214509
2dieHErJLwG7fOzD8WAtFO;0.743;0.516;11;-8,27;0.397;0.028;1.89e-05;0.273;0.614;188.247;255160
2P4OICZRVAQcYAV2JReRfj;0.579;0.736;6;-3,863;0.0527;0.31;0.0;0.198;0.613;127.999;230613
7oGZAicScQt96OAW4AruYy;0.775;0.68;0;-5,508;0.0629;0.00906;0.0;0.109;0.656;114.025;207719
3TZwjdclvWt7iPJUnMpgcs;0.854;0.71;4;-6,32;0.0793;0.0113;8.72e-05;0.166;0.818;106.894;214947
07KXEDMj78x68D884wgVEm;0.831;0.499;11;-8,442;0.114;0.269;0.0;0.3;0.511;97.956;220487
3cphb8kdsjElYR7r5icK3H;0.591;0.841;4;-4,351;0.0304;0.0119;0.0;0.395;0.392;109.034;158805
2lRhq1ZfHNiaVNHkTWeXUv;0.345;0.924;7;-7,767;0.0553;0.00376;0.0;0.122;0.434;142.378;261733
1BZm0t49YEhM8xbTINoQKp;0.769;0.691;4;-4,59;0.0563;0.00197;0.0;0.298;0.681;96.792;280600
5W3cjX2J3tjhG8zb6u0qHn;0.817;0.716;6;-8,898;0.144;0.0427;0.00263;0.358;0.692;123.475;224693
7neFZPQP2uKCVtegFhL4EW;0.761;0.748;5;-6,542;0.0724;0.155;0.0;0.111;0.695;150.122;174393
411GxeLBfejBTzT1WBXSgn;0.469;0.916;10;-4,163;0.0547;5.43e-05;0.0;0.433;0.287;144.004;211439
696DnlkuDOXcMAnKlTgXXK;0.621;0.601;6;-5,616;0.148;0.0522;0.0;0.46;0.457;116.735;163636
7aK3qffwZNat7UlDFn28X2;0.674;0.612;1;-8,046;0.194;0.197;0.000745;0.0973;0.629;89.03;259867
5rpo9tGeFdtPSQtE5bbPDL;0.191;0.615;9;-6,274;0.0369;0.164;0.000172;0.0627;0.301;165.464;372467
0AUyNF6iFxMNQsNx2nhtrw;0.51;0.882;8;-5,659;0.159;0.00158;0.00206;0.0764;0.653;154.029;216721
3c19Wb8wGkAAORnyXU7Fbe;0.816;0.765;1;-6,542;0.0383;0.0272;2.01e-05;0.0352;0.824;111.747;310493
4hu0hZxoEAgGnf1wgpEax8;0.811;0.561;5;-10,883;0.423;0.515;0.304;0.127;0.416;103.967;317685
4Ek8WLusFsNHd3c4tRwBtm;0.639;0.559;1;-6,844;0.0513;0.0781;0.0;0.136;0.103;77.616;241237
2Y3P9IFAeNGH9qTZDp9N6W;0.619;0.881;5;-4,087;0.0335;0.00826;0.0941;0.0995;0.534;128.036;174375
45j5Qj9Zv329jaT4qO22MQ;0.608;0.888;6;-3,192;0.0351;0.0028;3.46e-06;0.153;0.251;127.938;193594
