song_id;danceability;energy;key;loudness;speechiness;acousticness;instrumentalness;liveness;valence;tempo;duration_ms
6rsQ3AtnyQKTQCcIN7NwjW;0.773;0.699;10;-5,133;0.0591;0.015;0.0;0.14;0.607;112.485;193839
4C2xWkpiO3sUaedG1VsdFq;0.767;0.774;11;-8,911;0.0788;0.0272;0.0;0.293;0.622;108.014;288973
2jx9VNmPInE1d2m2T9eotT;0.816;0.808;5;-8,778;0.0848;0.0286;0.58;0.123;0.532;110.007;332425
5eKwaeINlNEX3aMlfpmUtw;0.586;0.411;6;-11,841;0.0393;0.166;0.105;0.184;0.31;90.005;226253
5NHn7UwIgpLQls7LhwF955;0.556;0.817;9;-4,442;0.0737;0.0195;2.45e-05;0.266;0.423;109.999;188652
2dURQIBrw3XcHyVZlfdpC1;0.852;0.523;5;-6,716;0.032;0.0833;0.0;0.106;0.65;130.154;237533
0i00AL9toLfJeb4VlWLvSi;0.451;0.832;5;-5,371;0.0429;0.314;0.0;0.0722;0.435;156.104;230133
2UjEyfnKzaY7qpBEeESJjv;0.709;0.831;2;-6,847;0.0391;0.108;0.00128;0.159;0.866;104.971;227067
5qVUca7SlFqCoo4sP3AyOx;0.594;0.751;4;-5,452;0.253;0.204;0.0;0.0921;0.526;89.331;213484
0dowxVQPIR50MS1lqLE0om;0.666;0.855;4;-4,189;0.0412;0.0214;1.49e-05;0.0505;0.369;124.994;261240
1wdAd6JuFOaFfLbzNXPR0Y;0.71;0.798;5;-3,597;0.0442;0.193;0.0;0.209;0.503;126.974;185197
7fOa2YngldFhZpkPpQVwpb;0.811;0.502;10;-12,377;0.239;0.0778;0.00952;0.374;0.759;137.81;324333
3U9yv46nVSn3PkLsVcNIcA;0.594;0.73;0;-4,638;0.159;0.0408;0.000164;0.715;0.378;133.88;256707
6NydsCI8SeWONQQURZ4NRW;0.678;0.601;11;-7,989;0.238;0.167;0.00512;0.0941;0.488;109.891;136642
0EQeui6OBMzqJ3Z3wCOzZh;0.639;0.705;7;-5,039;0.049;0.045;0.0;0.425;0.595;124.957;182161
7tyCCjJJ28l8QVZ72URf8h;0.637;0.717;0;-8,54;0.0615;0.158;5.3e-06;0.177;0.394;74.999;182550
