song_id;danceability;energy;key;loudness;speechiness;acousticness;instrumentalness;liveness;valence;tempo;duration_ms
5Df6eVUr5N0eZInCo3VmJG;0.888;0.616;2;-7,662;0.155;0.0779;1.4e-06;0.0627;0.751;97.918;148547
1Z5B5x1vsgwmR6M4B8ndwU;0.832;0.67;2;-7,407;0.0666;0.0132;0.00872;0.28;0.449;113.007;277896
1tUuMjAJR9vBu2vNWvlYmy;0.622;0.642;4;-6,996;0.0451;0.124;0.0426;0.165;0.767;78.594;237560
1JMYXWQ8pSkqTAYExkKPT8;0.336;0.727;6;-4,491;0.0371;0.00977;8.28e-05;0.553;0.0744;127.854;183750
1MYMEtHi6fmmGiDFLrBiY3;0.849;0.712;10;-4,398;0.29;0.332;0.0;0.0688;0.486;94.031;197879
5YLb4u68e67Alc1SBC4nGQ;0.805;0.766;5;-4,549;0.109;0.13;0.0;0.336;0.562;115.94;185497
75ZKw8JLaFsYr51J44fQ4N;0.542;0.758;9;-5,032;0.0313;0.000184;5.63e-06;0.144;0.43;156.128;178480
7AA4lNDVhoyucOqhBO56XU;0.611;0.84;7;-4,886;0.361;0.0526;0.0;0.083;0.68;85.558;177327
3n6f0eBOjEqOdcPVSl0ixs;0.596;0.657;2;-5,834;0.0915;0.155;0.0;0.0855;0.581;149.929;134938
2q6D2o8qRY5vcOC4jut0ku;0.807;0.75;2;-8,29;0.0315;0.0347;0.00017;0.149;0.797;106.389;211493
0wkDejER7XronJnXzY98w4;0.918;0.434;1;-10,715;0.224;0.524;0.00011;0.0634;0.934;126.981;201320
3LGeYNY9aWQuBJovOOowqm;0.772;0.59;6;-6,957;0.183;0.0917;0.0;0.101;0.743;83.998;238267
53HUxlAstNtpgKVU6VV2JL;0.77;0.544;9;-8,727;0.0375;0.204;0.0129;0.059;0.504;111.97;221396
1q8NdCAQ9QUjpYiqzdd3mv;0.829;0.878;9;-5,951;0.101;0.0959;0.0;0.776;0.883;87.991;239307
7KA66zSwthBv5X9bNQEeX1;0.323;0.839;1;-7,35;0.0503;0.315;0.000313;0.348;0.543;136.232;227627
1AgZA1lTtCXeIbhXrIup4W;0.633;0.956;3;-2,26;0.0358;0.108;0.0402;0.0853;0.596;123.971;213086
4QpQD2qeHHwzEKZ1rCJLcv;0.413;0.613;11;-6,287;0.0297;0.135;0.0;0.286;0.408;171.837;203150
11HuR1B6pxxEckAvwQTpYc;0.785;0.867;2;-7,042;0.128;0.00506;0.0635;0.35;0.374;126.034;159942
6iajHa34cSiD5s42Cq9miJ;0.706;0.537;7;-6,347;0.348;0.00887;0.0;0.129;0.775;203.746;225947
69mlHIPayAZVzC32RaVty5;0.536;0.832;8;-3,762;0.041;0.00768;0.0;0.054;0.175;130.069;216923
17r16Atqljpae7Jggjds2W;0.818;0.431;0;-11,846;0.201;0.00345;0.872;0.133;0.0786;130.022;156996
7kaQDeRHwUYEdDxjueRUMl;0.814;0.788;7;-7,192;0.381;0.331;0.0;0.322;0.731;81.98;232031
2xBld9v8saAQRZGXIO8Y1q;0.571;0.813;2;-5,97;0.0822;0.158;0.0;0.531;0.31;127.894;200013
7ffNh65adUgbdA7N1c4iN8;0.793;0.846;7;-3,195;0.0313;0.311;0.000801;0.0578;0.949;130.034;221702
7KA4W4McWYRpgf0fWsJZWB;0.558;0.559;6;-9,222;0.0959;0.371;7.49e-06;0.109;0.62;78.558;180387
073fF1emyPimAvWLWbHSpY;0.619;0.879;0;-3,689;0.0508;0.00392;0.858;0.101;0.161;127.974;170627
1ppOGANOzMT01Cxh9jx4hN;0.735;0.5;8;-11,297;0.0511;0.415;3.12e-05;0.13;0.119;126.1;139048
1UfBAJfmofTffrae5ls6DA;0.893;0.639;2;-7,857;0.0549;0.00226;0.000315;0.0382;0.579;134.963;267024
4n4BflhWjCHIxrI4v7Xt9s;0.789;0.404;1;-8,364;0.23;0.205;0.0;0.219;0.472;122.062;235566
1k82KNC5Ds6HRUXbf6EaHE;0.766;0.734;0;-11,217;0.056;0.00665;0.0238;0.209;0.753;118.221;275533
2xLMifQCjDGFmkHkpNLD9h;0.834;0.73;8;-3,714;0.222;0.00513;0.0;0.124;0.446;155.008;312820
6mdNRnbiVerwM8kGCS1KwD;0.72;0.704;9;-11,815;0.0375;0.0132;0.000113;0.054;0.92;146.701;358333
7cPpt0uzaPKsIACFp58sYa;0.907;0.51;6;-7,918;0.398;0.209;0.0;0.111;0.447;141.992;217923
7EExHTWWXsZxhugGaGGh1O;0.459;0.32;1;-13,716;0.0311;0.493;0.943;0.107;0.261;83.615;68609
3LueS3mbuB1yaJNN0Ale6U;0.443;0.737;0;-4,509;0.0293;0.00149;0.0032;0.121;0.746;115.277;312227
6CvZqshp5fKnFYZRjMkKfm;0.663;0.751;11;-5,694;0.0297;0.239;0.0;0.106;0.961;114.961;205961
6GCNUmk7L7OWtpvSk0fWOg;0.669;0.889;5;-5,472;0.0318;0.0046;1.49e-05;0.091;0.58;122.102;240933
1NbGcdgwRHZ5rbPIT9hdR3;0.736;0.756;11;-7,099;0.047;0.00632;0.00577;0.106;0.712;117.016;231847
67j0ZucyzdfMGWLe2kh6Ze;0.441;0.832;8;-14,396;0.064;0.0218;1.23e-05;0.2;0.6;103.765;294475
7KW3XQV5Or5CF57MYVj5h4;0.699;0.633;6;-6,547;0.0362;0.0453;0.0;0.101;0.458;123.449;184533
5DzPwr4r52gVeODKCjONWK;0.716;0.826;9;-6,457;0.0555;0.0121;0.0;0.249;0.866;120.014;186960
2sYLlZU3FuCF8SKNeIvdKA;0.777;0.834;1;-10,851;0.0574;0.0209;0.0976;0.0446;0.967;120.332;272493
1TpZwINMh0YEKTuvYHG300;0.885;0.697;3;-5,371;0.201;0.0927;0.000205;0.0595;0.634;150.498;306653
0hVXuCcriWRGvwMV1r5Yn9;0.798;0.675;6;-5,041;0.0442;0.0912;0.0;0.0894;0.842;101.956;219947
0AGpftxgPuEUhFfWDE8zil;0.574;0.605;10;-6,193;0.0397;0.0963;0.0;0.206;0.242;127.952;197344
0b8A8xIApWnAtevIiPpQnR;0.581;0.924;6;-4,419;0.0541;0.0683;0.0;0.136;0.654;109.991;187634
7hf0pfANPP2TgaDTcbUuhP;0.27;0.588;10;-7,938;0.0308;0.0588;0.0331;0.133;0.124;130.476;491156
14nIFzHQf1OBWf6VHVR8DF;0.711;0.724;7;-4,809;0.106;0.0835;0.0;0.0389;0.478;104.048;208947
44eriZvPXHtb065mbCAfeg;0.533;0.795;2;-6,645;0.0729;0.531;0.0;0.261;0.887;119.942;386784
3DmvF4wNM7rZH45TSrj06D;0.752;0.671;7;-7,066;0.0578;0.486;0.0;0.316;0.807;92.03;193373
1idZSAVHfLPQq9tDTYhnIA;0.617;0.876;7;-5,806;0.0268;0.0241;2.72e-06;0.224;0.735;104.228;216240
0B2RttXEiyXsMeQ7mMP3EI;0.603;0.879;5;-4,098;0.124;0.0184;0.0;0.156;0.318;110.125;228253
69dDr3w8IIcOGKwlW5XntT;0.582;0.232;4;-11,693;0.0451;0.876;1.32e-06;0.107;0.238;131.599;188080
1XEWa6B8QT9hLEWviXnIGb;0.727;0.819;2;-6,017;0.0396;0.000583;0.284;0.0812;0.258;124.021;344516
6XMn5TmDgJe8alhChPpuL8;0.692;0.819;7;-5,882;0.0417;0.0181;0.00372;0.143;0.657;115.004;204590
3VEpvUAoN9UBaN2NZ6JW29;0.776;0.696;9;-8,294;0.0814;0.273;0.0;0.0564;0.927;109.958;175786
3qyeNnFY67zX6VmmIbzPsL;0.537;0.749;8;-4,725;0.109;0.0119;0.0;0.154;0.299;100.088;178634
3pFrmDEYiSfvTFvTdqO6kY;0.642;0.698;7;-6,907;0.0256;0.616;0.0;0.187;0.628;111.96;244000
2W0cQltLhmrTt1Ild75DuV;0.424;0.382;2;-8,754;0.0286;0.542;1.03e-05;0.102;0.164;110.724;304000
6si71supnBUhddjR2FJc2L;0.509;0.537;5;-6,834;0.0383;0.344;7.26e-06;0.0805;0.315;170.037;240040
4IjKyR9JIO8Cr8doVtbVqj;0.808;0.749;7;-13,32;0.115;0.0772;0.0;0.342;0.79;103.753;232773
1wJneaMg40pI9qxGXPxG9X;0.751;0.71;2;-8,026;0.0299;0.0413;0.0378;0.0827;0.726;130.797;263173
0SynP0Y0Ybyr92Y94ssFRy;0.415;0.925;0;-5,802;0.0573;2.16e-06;0.000953;0.0922;0.185;99.982;217200
0GfS3y8Jd7SHWd9R51s7Fo;0.746;0.557;1;-6,722;0.0542;0.103;0.0036;0.138;0.324;111.961;159404
09oZ9eXQ2fo6YDrPzJqAoP;0.729;0.545;0;-7,818;0.0316;0.0174;0.000274;0.369;0.514;103.012;177067
0A7qoxWF15a6oNSWKIwhZ7;0.805;0.916;2;-6,168;0.118;0.228;0.000321;0.106;0.623;140.009;227963
0BTAWeXFNhgAYixu5YGtE8;0.585;0.92;9;-1,862;0.0799;0.00293;0.0;0.4;0.562;163.771;199800
7w9bgPAmPTtrkt2v16QWvQ;0.701;0.728;2;-4,554;0.255;0.00971;0.00115;0.361;0.0591;171.388;326467
4UuHWIkAWnN176A2rx7YFB;0.607;0.878;4;-4,422;0.0665;0.000246;0.0;0.337;0.853;119.955;193000
5gb2MjSKpS3FOf5i3XDtCw;0.695;0.659;7;-6,331;0.206;0.0453;0.0;0.0729;0.336;89.993;251067
3bPfe5UbrBoVFOKZVYMe0y;0.766;0.576;1;-7,474;0.0322;0.137;0.000879;0.113;0.812;129.998;216360
4VBuw0C5WpH0PGsjIwEuE9;0.857;0.248;1;-13,129;0.0644;0.712;0.901;0.118;0.518;130.757;195125
3hQKuj4sZ9L4Yn0RC2SIrI;0.471;0.361;11;-10,903;0.0281;0.0152;0.000509;0.143;0.0674;87.819;210503
3QC1Hyu88irMXcyQntNMMV;0.562;0.717;4;-8,215;0.0289;0.0322;8.98e-05;0.103;0.274;136.949;232414
3Sg4TiUcWtEHGuuNxOG0X0;0.589;0.684;9;-7,342;0.0334;0.116;0.0;0.0987;0.693;118.495;216000
0ZMv9b2ipW2NicJE6mHrii;0.57;0.419;3;-7,623;0.0253;0.067;0.0;0.101;0.367;156.182;247387
