track_id;track_name;track_artist;track_popularity;track_album_id;track_album_name;track_album_release_date
1UfBAJfmofTffrae5ls6DA;Hotline Bling;Drake;10;2rTxwqA6v4lccbPKD31CQI;Hotline Bling;2015-07-31
4n4BflhWjCHIxrI4v7Xt9s;How Bout Now;Drake;66;7dqpveMVcWgbzqYrOdkFTD;Care Package;2019-08-02
1k82KNC5Ds6HRUXbf6EaHE;What's On Your Mind - Pure Energy;Information Society;1;1DkvggCdd36Kr3ZtXqLk8l;Information Society (CD+G);1988-06-15
2xLMifQCjDGFmkHkpNLD9h;SICKO MODE;Travis Scott;87;41GuZcammIkupMPKH2OJ6I;ASTROWORLD;2018-08-03
6mdNRnbiVerwM8kGCS1KwD;Roni;Bobby Brown;53;44w4sVYJVQzhH2dN3IwyIK;Don't Be Cruel;1988-01-01
7cPpt0uzaPKsIACFp58sYa;Who's Real?;Hooligan Hefs;59;6k2QI2Qf2NU7G1OhlkxSCa;Who's Real?;2019-10-31
7EExHTWWXsZxhugGaGGh1O;Fondue;Dweeb;11;3IFbzO8kMa6Lmx3R8HGjFN;Untitled VIII;2018-10-22
3LueS3mbuB1yaJNN0Ale6U;Avant Gardener;Courtney Barnett;59;5lUc4iyCvw8DxpZa4Fryej;The Double EP: A Sea of Split Peas;2014-04-15
6CvZqshp5fKnFYZRjMkKfm;Si Te Robo Un Beso;Confidentes;0;4eRhC96Q50SRo3YulIRTo3;Si Te Robo un Beso;2016-09-30
6GCNUmk7L7OWtpvSk0fWOg;Mirala Miralo;Alejandra Guzman;61;5Zb5uLdHzmnIbOBy4zvVwW;Libre;1993
1NbGcdgwRHZ5rbPIT9hdR3;Dance To This (feat. Ariana Grande);Troye Sivan;12;43UPJEBgAwfuGufr9RsCJV;Dance To This (feat. Ariana Grande);2018-06-13
67j0ZucyzdfMGWLe2kh6Ze;I Like;Guy;49;1b4uW38DLtC6GlGr39AGHc;Guy;1988-01-01
7KW3XQV5Or5CF57MYVj5h4;Party For One;Carly Rae Jepsen;64;25it7uSpNFuRoD6uNc0Tfu;Dedicated;2019-05-17
5DzPwr4r52gVeODKCjONWK;Dime Si Volverás;Dragon & Caballero;33;5hFHnxPQRydYpjQXczFWEw;Dragón & Caballero;2012
2sYLlZU3FuCF8SKNeIvdKA;Crush On You;The Jets;43;1J0KuFjzTYeVLLV5Jqtan9;Back To Back;1998-01-01
1TpZwINMh0YEKTuvYHG300;Numb Numb;Juvenile;32;1JfdhweOku5xDD78eiid4A;Juve The Great;2003-01-01
0hVXuCcriWRGvwMV1r5Yn9;I Don't Care (with Justin Bieber);Ed Sheeran;84;3oIFxDIo2fwuk4lwCmFZCx;No.6 Collaborations Project;2019-07-12
0AGpftxgPuEUhFfWDE8zil;Wild Mind (feat. Tiffany Blom);Jay Hardway;41;2nmFDpMMfCm9Hn4zzL6piX;Wild Mind (feat. Tiffany Blom);2019-11-01
0b8A8xIApWnAtevIiPpQnR;So Sick;Encure;45;7e5dPlgAoYe2JM7DW0y1F8;So Sick;2019-12-20
7hf0pfANPP2TgaDTcbUuhP;A Good Man;Bad Dreams;5;2JaBRr8C66OjvQN3OviD5n;Apocalypse of the Mercy;2015-11-01
14nIFzHQf1OBWf6VHVR8DF;Wherever You Go;Jonas Blue;21;6x8gRx7RDvPckYBzPodW8w;Blue;2018-11-09
44eriZvPXHtb065mbCAfeg;Gin and Juice;Hayseed Dixie;41;0CcwYASwggPkViUxIWFCUA;Grasswhoopin' Party Pack, Vol. 2;2013-08-19
3DmvF4wNM7rZH45TSrj06D;Paradise;Demun Jones;27;0CehH8vI5ZodVx7U88ArOk;Jones In Ya Speaker;2018-01-19
1idZSAVHfLPQq9tDTYhnIA;The Last of the Famous International Playboys - 2010 Remaster;Morrissey;38;3mKTLdYh5mS3is1LbPsB2P;Bona Drag [Remastered];1990-10-15
0B2RttXEiyXsMeQ7mMP3EI;Cruel (feat. ZAYN);Snakehips;62;0foMG0HqauruzIFk43eSzG;Cruel (feat. ZAYN);2016-07-15
69dDr3w8IIcOGKwlW5XntT;Keep It Loose, Keep It Tight;Amos Lee;53;0hPXaSKyujqCej452raazD;Amos Lee;2005-01-01
1XEWa6B8QT9hLEWviXnIGb;Cloudless;Faucon;33;6bbcNwwMaUdlMULw186Ugv;Little Festival Records ADE Sampler 2019;2019-10-20
6XMn5TmDgJe8alhChPpuL8;ONE THING feat. SALU (BABY-T Remix);I Don't Like Mondays.;30;1Gm8R7l4c08hIhJghBNYYU;ONE THING feat. SALU (BABY-T Remix);2018-12-01
3VEpvUAoN9UBaN2NZ6JW29;Timber;Sancii;14;56hgRT0x0Et8u6I3NYatFd;Timber;2019-07-19
3qyeNnFY67zX6VmmIbzPsL;Body to Body;Mike Perry;56;4nCftrm5v7amR0TGNVrB2F;Body to Body;2017-04-21
3pFrmDEYiSfvTFvTdqO6kY;Islands in the Stream;Love Canon;1;6PapSLx3b0H2mwD6p2IU4I;Cover Story;2018-07-13
2W0cQltLhmrTt1Ild75DuV;Have Yourself a Merry Little Christmas;Luther Vandross;28;5pyHOj2s15KUZBsBUe9OmQ;Merry Christmas - En riktigt God Jul;2012-09-28
6si71supnBUhddjR2FJc2L;White Flag;Dido;68;7HlZFlk0jJq3Bb03AOyMTE;Life For Rent;2003
4IjKyR9JIO8Cr8doVtbVqj;I Got A Man;Positive K;0;02xVk8MJawj5K1iW84YuU9;The Skills Dat Pay Da Bills;1992-01-01
1wJneaMg40pI9qxGXPxG9X;Amante Bandido;Miguel Bosé;55;2CGUVc0znuuZlW0pAAk4aS;Bravo Bosé - 30 Grandes Exitos;1999-10-11
0SynP0Y0Ybyr92Y94ssFRy;Empires;Coastlines;28;6ivqwMLaE6RMUVrTMSoNre;Empires;2019-10-31
0GfS3y8Jd7SHWd9R51s7Fo;Dancing With A Stranger (With Normani) - Cheat Codes Remix;Sam Smith;69;2LDzwN4iZ4qbSA32E9CG4Q;Dancing With A Stranger (With Normani) [Cheat Codes Remix];2019-03-08
09oZ9eXQ2fo6YDrPzJqAoP;Outta My Head (with John Mayer);Khalid;75;6KT8x5oqZJl9CcnM66hddo;Free Spirit;2019-04-05
0A7qoxWF15a6oNSWKIwhZ7;Lit Lit;Rahul Dit-O;43;3Ul3659WVEdQcGr1ujjpMd;Lit Lit;2019-10-30
0BTAWeXFNhgAYixu5YGtE8;Red;HyunA;0;65w4j5GGSTxXgm2ynfixYi;A Talk;2014-01-01
7w9bgPAmPTtrkt2v16QWvQ;"Lose Yourself - From ""8 Mile"" Soundtrack";Eminem;21;71xFWYFtiHC8eP99QB30AA;Curtain Call (Deluxe);2005-12-06
4UuHWIkAWnN176A2rx7YFB;1985;Bowling For Soup;59;7JST4gPYSXFegyuk9nKFb0;A Hangover You Don't Deserve;2004-09-11
5gb2MjSKpS3FOf5i3XDtCw;We Come from the Valley;Fiesty 2 Gunns;4;3agEwEKhmbQF6ngyleI82C;Charlie Row Campo - Southern Gang Violence;2009-05-05
3bPfe5UbrBoVFOKZVYMe0y;Uma;Panama Wedding;0;0ksufBffBUgNagNo0aKtRM;Parallel Play EP;2014-01-01
4VBuw0C5WpH0PGsjIwEuE9;Yinmn Blue;Chris Mazuera;16;5Q0K7LUx726bDmEW7eWkJn;Monstera;2018-06-01
3hQKuj4sZ9L4Yn0RC2SIrI;Ocean;Ella Vos;61;1FsZJRS7r5ed3FAXbnVbDh;Ocean;2018-12-07
3QC1Hyu88irMXcyQntNMMV;Feel It;Romance and Rebellion;33;0yEy2S5pK7CMMGI0afkBfW;Feel It;2019-11-08
3Sg4TiUcWtEHGuuNxOG0X0;Autumn;Day Felice;39;54fqyLA7n3imlzWAbj9Omr;Autumn;2019-07-12
0ZMv9b2ipW2NicJE6mHrii;Perfect - Acoustic Version;Simple Plan;45;6RSpKXfvVzCqtLi6VySxsU;Still Not Getting Any;2004-10-26
2gsY0pB4cJOVX32K3qOZgB;Metal;Gary Numan;44;6wHjdKs7VVPVcqaHRzwqJt;The Pleasure Principle;1979
4cvT5uUYf5nUw89ZsWQDKF;Miracles - Club Mix;Mike Candys;16;1NZHkskzEAAehwzyiAtNCh;Miracles;2014-02-14
5l6WYGy3di3k8V5QlBMvJ1;Don't Be Afraid;Aaron Hall;19;5VCZ2rE2UGlYY7IFyR4EqF;90's Soul Number 1's;2007-01-01
62yCF7A8NhNsbThwIu4m6y;Thank You Lord;Tamar Braxton;27;1783Mxpt38yxafCtFlgHNF;Love and War;2013-09-03
6GtxQ89N2gGwzDNuLiWa8I;Mad Echoes;Swede Dreams;20;25T7vJYDpNqAaxSgq32ZPb;Mad Echoes;2019-02-08
5FGs2enRe23RODlTmGYbX6;Stay Fly (feat. Young Buck, Eightball & MJG) - Explicit Album Version;Three 6 Mafia;47;4gk29iSj6w1jnIyTwdcidI;Stay Fly (4 Pack) (feat. Young Buck, Eightball & MJG);2005-07-05
1TtJkmAW9Rc55iVOPgZ33z;The Way You Love Me;Karyn White;43;2Ck4KnfNbVPQqcRkmsDt6F;Karyn White;1988-01-01
3vTbIcmsS0r8zg2QX4CtKu;Tonight;NEFFEX;44;2cauKyJzR8pDfQa0LPbfiC;Tonight;2017-02-15
1BfhP6zvuPyM9u8xFrQGC4;Ante Up (Robbin Hoodz Theory);M.O.P.;32;2Lx3B3MPhIkMHDX66UTLaS;"B2K Presents ""You Got Served"" Soundtrack";2000
6xo25koGghvozILyHwuOle;Favela;Murda;53;15vpjqkXPg5eNx22fgFqWL;BABA;2019-05-09
72ahyckBJfTigJCFCviVN7;Don't Bring Me Down;Electric Light Orchestra;70;1CvVSn2MtKDBR6aWMkNkem;Discovery;1979-05-31
7M68YTelBnT9P1eO1idOOs;Blame It On Waylon;Josh Thompson;58;3Ba07fAhwq2tLy6CrJYnNq;Way Out Here;2010-02-22
0lzLnZvdNTQATH88ySWAsV;Escape;Thomas Gold;39;7I65T0hvtriJb314xQ7Tnk;Escape;2020-01-17
619bJQ9uDi8dnXzLebFI7y;When Love Takes Over (feat. Kelly Rowland);David Guetta;64;27255AeNTU1KuApN9KjmjM;When Love Takes Over;2009-04-17
4g3XrQGKjKcXp3FWFFS6zU;Decision;Jorge Gill;29;1HMIzlXanuQNxqXjwKyPq2;Decision;2019-12-10
4U42DevZ5dP4oBPswypZ53;The Dog;Semser;14;69acjhfJsxsZXMyruAE7tE;Reality;2018-07-25
1L0ZuhK7CHY33fUTQuWG1U;Don't Let Go;Viva La Panda;50;0h7JtA4AfelkiP9hyEn1SE;Don't Let Go;2019-10-23
4VE3jasMCphS1duMN6RNNB;Rub You The Right Way;Johnny Gill;10;1bcx5y6iaz2ewB9g9X1MBp;RnB Old School, vol. 1;1997-04-16
3rgBvHGpnVoa5uv9hhaTzv;Big Mad;KV$HKEY;34;1DC7BSldBM7cespt75qFgU;Big Mad;2019-07-12
0UXcRajVmKz6b4i8ryqNhJ;Born to Be Alive;Toni Lo;32;0dXjcAQBSfm3w7JrYtZuhk;Best Songs of 80's Disco Music. Las Mejores Canciones De La Música Disco De Los Años 80;2013-12-20
1kXPcN9OPdz7kPxc8HjFsY;Cause the World Is Small;Brothers Page;37;2xwx3xhcM7EQ30QxGz32io;Back to You;2019-12-27
0RHjhISKIx9SzyDDZQNk6v;Quiero Cantar;Abel Pintos;57;1W5zcuL3jnK5Cb5CR3pYVo;Quiero Cantar;2019-12-23
3fimYwkWOq8YoXnpRrmyU6;Spanish Galleon;Wun Two;11;7L6cIpUlVeAB4zBnIMBqH8;Spanish Galleon / Jolie Rouge;2019-07-10
6rO7Ljvkmj4ESCIcGEsVdT;Rabbit Hole;CamelPhat;68;0wbVjt576xO0PkrlKMhEq3;Rabbit Hole;2019-11-08
0tZ3mElWcr74OOhKEiNz1x;Bulls On Parade;Rage Against The Machine;73;24E6rDvGDuYFjlGewp4ntF;Evil Empire;1996-04-16
7aHgY12niQRYzKDmFAAoeA;Constellation;Spacebones;32;2bdvLfBGtVZu2e1Dq8OJ8D;Constellation;2019-09-27
1v7OKYgEFT2MAdo3AJ9GOc;Lejos de Aquí;Farruko;63;6PHs1TbnxnSHrRBh9XXTGf;Farruko Presents Los Menores;2016-02-22
5L2l7mI8J1USMzhsmdjat9;Red Lights;Tiësto;69;4SHlBT6B3kL8bdj6X2xHRp;A Town Called Paradise;2014-06-13
6tS3XVuOyu10897O3ae7bi;California Gurls;Katy Perry;71;5BvgP623rtvlc0HDcpzquz;Katy Perry - Teenage Dream: The Complete Confection;2012-03-12
2OeSwSbwlmn9u8SsutfxPO;Bump n' Grind;R. Kelly;3;0mfaOc6KL6Kak3DYUyjNVl;The R. In R&B Collection: Volume 1;2003-09-11
1IIMpmIvO8tBJrSb1oL4Ox;Папиросы;Zanuda;37;5App1MFO7J31G9sWzUVnCu;Папиросы;2010-08-31
6hnCx2jmD0RPkbtzUXSBn4;I Want You to Want Me - Live at Nippon Budokan, Tokyo, JPN - April 1978;Cheap Trick;51;37P9MBdJRekfOIbPSX9alR;The Essential Cheap Trick;2004-03-02
6PT7wUJefYPEU1lX1lcLRJ;Doing Alright - Remastered 2011;Queen;42;1kkb8xlG9yssEVsWKiEtAB;Queen (2011 Remaster);1973-07-13
4fG5viBmXibOWwN119zORo;Slow Ride - Live Version;Foghat;18;3WYfkaZSSomQpGUTTBdy35;Live;1977
4gdQ8QShlC3toP9Mkc8DwB;Oh Boy;Cam’ron;65;4wn9wcP2D71SyiB7KbVKMy;Come Home With Me;2002-01-01
2BJiH5COSZTEmadUV1xRQ0;Make It Right;Armin van Buuren;43;4viivu4LFPLzm4pgD1gp6q;Make It Right;2016-11-11
0d2YnyIPgmPQqNSzDg8s8Q;It's Been Awhile;Staind;54;5jp2GvFmxYbKge605mja3F;The Singles;2006-11-13
07Agqdd4SD83JRgN19OjdW;Magenta (prod. Auer);Pezet;63;5wPft01h42VkQn3OI4vQyb;Muzyka współczesna;2019-09-27
7foHBs2UUa9YX4UWQlOfiC;Where Dem Dollas At (feat. DJ Paul & Juicy J);Gangsta Boo;34;5NO9yCV2HynW4xBxIKrEYp;Enquiring Minds;1998-09-29
2Oaq2Q6JFS1xIXGL9TVryY;Watskeburt?!;De Jeugd Van Tegenwoordig;55;29Fo0IBU1ZuyZD5ozPkjAs;Parels Voor De Zwijnen;2008-01-01
3BAuV2yRc5r0F1VJvWmMmA;'Til the Cows Come Home;Lockeland;30;0lxVq5ipmEnayYXsur42rz;'Til the Cows Come Home;2019-03-08
6OSyCAmXT4Gkd3OQ2aPOaF;Silent Lucidity - Remastered/2003;Queensrÿche;61;6jmesEKzKTLAa3oI96jWow;Empire - 20th Anniversary Edition;1990
5Z4t58Sjs5fFj8LhlaQu8d;Ahora;Zanto;47;6vxjY5MnRltp3VFnRlYUrl;Ahora;2019-06-14
7t5G1WOeZAf3H8IiSzE4uW;Desperado - 2013 Remaster;Eagles;43;5J0VCIp4TTsZBKOqWdbBSa;The Very Best of the Eagles (2013 Remaster);2003-10-21
67dyMPOUsbZ9Yg06PnfAAh;Draco;Future;9;4YtTX4GPvBvewbJvBfXCS2;FUTURE;2017-08-04
3QtMzmaXaQnHp70RsAZ8rL;I Beg Your Pardon (I Never Promised You a Rose Garden);Kon Kan;43;139NrciIkkZDV7rbOViFr3;Move To Move;1989-05-30
45uPKvMUFmObuDYka9AnKa;Pardon My Ego;Logic;6;6GeHCNwwqMMUrpxuGTRYcf;Confessions of a Dangerous Mind;2019-05-10
392fx2nlTxr8VrMUU9ybqi;Píntame;Gabriel;47;3VnsfmLE5l8HDbniGw707B;Morisoñando, Vol. 1;2019-05-31
7laxpWXzfcZV54p1bNRYek;Children's Story;Slick Rick;0;3hMYWO9KfMPGN4VMUlSjrc;Grand Theft Auto 8 CD Set (Explicit Version);2004-01-01
2W1knj3iRxpbcC2A5kstO2;Back To You (Olly James Remix);Somero;32;5mMHIGtvtQwzg3Wz8v7d3Z;Back To You (Olly James Remix);2019-10-25
0MhkdVUCf8ZttUXzZ3J9J6;Another Night;Real McCoy;2;3lH40SlojmDYl4muKywyoa;Ultimate Club Dance 90s - Vol. 2;2000-01-01
2aQvJuqjeJFOPHinHNm4mI;All Right Now - Remix '91;Free;0;5XFc2Yorb9Nvc2hIpRD8j4;All Right Now - The Best Of Free (Remixed);1991-03-25
5ndfVSDyPq90jaIUhNPeby;Chained To The Rhythm;Katy Perry;14;1VIX8YDyQOaUhWpHhP6Ttu;Chained To The Rhythm;2017-02-10
0m3W71Oliiv3gQWXi2YAmJ;Humph!;PENTAGON;63;4hlhRlDPvdfc7hQoD8gxZ1;SUM(ME:R);2019-07-17
6wp5tGVNQYpKJPo1s3WUEY;Liquid Spirit - Claptone Remix;Gregory Porter;63;2IeDDT5i132tRkKHrdfWS2;Liquid Spirit (Claptone Remix);2015-07-17
1wEMvsq4HOuanwbdn4zEnc;Little Lion Man - Live;Mumford & Sons;0;2YzqIuPCJF22AL0rvI3JBq;Spotify Sessions (Live);2013-01-01
1PqETpgGlfWvkWRF4ypD9w;Magic Carpet Ride;Steppenwolf;4;4LMCyx911631WjwnTs1DDN;70s Classic Rock;1998-01-01
7mzP1H0tpLX84LJbpJtD9D;Mockingbird;Dylan 'N' Alice;10;4imBHRZB5OVpwKzXuObabj;Dylan 'N' Alice;2018-07-01
4MIPNDbxVPWdLwH6A4nsiY;There's Still A Light In The House;Valley;61;2H1daV65dzHfSoYda0wqjB;MAYBE;2019-09-17
53Tt5R0jXSCeijq1uzyH3M;Tú Conmigo;Yahir;33;3m48H4VtbPSpAvbvlCkMq6;Tú Conmigo;2019-01-25
0UDWsKlQFNj0O3aFEdFvjH;Solitario Rock and Roll;Té de Brujas;33;6r6aEp5zscn5ia6fKPXlAo;Contracauce;2018-10-24
0k6DnZMLoEUH8NGD5zh2SE;Ayo;Chris Brown;73;4neocSMt40stXKK2B8Sy2G;Fan of A Fan The Album (Expanded Edition);2015-02-24
64yrDBpcdwEdNY9loyEGbX;21 Guns;Green Day;75;1AHZd3C3S8m8fFrhFxyk79;21st Century Breakdown;2009-05-15
3bCuNSiaBHqxdevMYEnGpe;Tanto;Jesse & Joy;78;3mBRgkagJKALFDxm5ptevT;Tanto;2019-10-04
0Bk4P8WODpjxTzu4ry5PGQ;LUNA;Sick Individuals;55;7g67OEySuP8CiyMc9Li6Rw;LUNA;2019-03-29
3CiXFXXykPmgZAKyK5iQ95;Twisted (feat. Juicy J, Logic & A$AP Rocky);French Montana;59;1jJdkoOAj3Uk6Tbv3S4fsa;MONTANA;2019-12-06
5u7JGFtQNT0Zj7TOykBS7s;White Sky;Vampire Weekend;50;0zeAijecFGZOS4OaRdPVz5;Contra;2010-01-11
1hqrYSqvNc9x3BETX1cZhk;Shout At The Devil;Mötley Crüe;66;2BCI4Oj05SiqooWWBqUqjT;Shout At The Devil;1983
7MabTMP5zJbTESC4N5YYUN;Heartbeat - Original Mix;John Dahlbäck;0;46C4aRWVfkzrCie76k5CFN;Heartbeat;2014-10-20
3RKkNFJuw2UzK1RvnPch9S;Every Breath You Take;Camishe;39;6rNCsC5GnXrSHjNzL9BCJy;Every Breath You Take;2019-04-25
3MhymzaFcj7bXVJzB0ZJb8;Tricky Tricky;W&W;62;2s0CgrPcBYsvNQKoXGtsRY;Tricky Tricky;2019-11-11
1ZosUXeZM3qlTWdL1uTrhm;Spaghetti Junction;OutKast;42;2tm3Ht61kqqRZtIYsBjxEj;Stankonia;2000-10-31
0qcr5FMsEO85NAQjrlDRKo;"Let It Go - From ""Frozen""/Soundtrack Version";Idina Menzel;75;7lZs5r4oQV2nutddffLrg0;Frozen (Original Motion Picture Soundtrack / Deluxe Edition);2013-01-01
2rPE9A1vEgShuZxxzR2tZH;thank u, next;Ariana Grande;28;684W6NpKllEexqQlGqetCi;thank u, next;2018-11-03
0q90594hk25yo0xZmBTqCd;Don't Let the Sun Go Down on Me;George Michael;60;3coLNlyStg9h7f8CZ103Rl;Ladies And Gentlemen... The Best Of George Michael;1998-11-09
2i6MtkMmJOSumupuJOTebM;Pintura;Yoky Barrios;29;4X3zht8x5zgBTyUO6p0LzX;Figura Pública;2014-05-01
1l5B9wkjOW9718ZfhepOCd;The Bird;Anderson .Paak;52;6xNFuLOko8gjxi5kUAyGyM;Malibu;2016-01-15
6cqwDeMvlCKI9CoeVahGrM;Mátenme Porque Me Muero;Caifanes;64;7oNSmwtmqu8EvnD3cv2HOr;Caifanes;1988-05-15
6nwAubYnLGl7F7cDuOoVLp;Quiet Storm;Mobb Deep;62;25NNQGZBd9oLAO1xTeq5oQ;Murda Muzik;1999-04-27
2ohqtT8jp5VeSBAtBEpSqA;Toxico;Brytiago;75;4DCHSLuZ3n1r3FItU4f8c7;Toxico;2019-11-15
5n1vrINZxJdumoHrj73FXU;parallel world;teepee;20;1hsoK4Mc1wlawUanMJq5cP;parallel world;2020-01-10
0nT2I8JnZG03UY9jRDHe1V;Draco;Dillom;53;0sDVRj0hr53j1o5FuItDWB;Draco;2019-04-06
1EkfLPVfNN7ycOpCattXKK;Bridge over Troubled Water - Radio Edit;Roberto Bates;22;4lgKVNTgPXAcrzZQrKpPIn;Bridge over Troubled Water (Radio Edit);2018-06-01
3raI0x5bImdDHnwpsbZuo0;Star Warz - Swanky Tunes Edit;Arston;0;4Pr2I8fHp3a7gCHRgvjySD;Star Warz (Swanky Tunes Edit);2014-08-25
4PNKgqXRmLMPC14Xc0RxME;Mi Chain de Roque;Duki;1;3AYOcFGbuVXt9t5Fx0jRXo;Mi Chain de Roque;2018-09-29
2NjO87HyT80fsgejd3PLYW;Dance To This (feat. Ariana Grande);Troye Sivan;74;3MYJYd73u0SatCnRVvRJ3M;Bloom;2018-08-31
39Yi5kzFTB5AsTy0I81aB9;Mamita (feat. Natalia Lafourcade);Rawayana;58;1Kj9PBn932t5zoNc9E1W4p;RawayanaLand;2013-05-19
2uFBqk6flKDuXiaWt0vV68;Hollywood;The Cranberries;41;5G3I9bLpCZxK4XeLyJ69iu;To The Faithful Departed;1996-04-30
2HoDr1yVksl19omOhc1zWy;Hip Hop;Dead Prez;62;7gXuElmegVReY7imkb5bf8;Let's Get Free;2000-02-08
6BdgtqiV3oXNqBikezwdvC;Over;Drake;63;6jlrjFR9mJV3jd1IPSplXU;Thank Me Later;2010-01-01
4Qz9GBK1FKWPW8lAToCuKQ;Lake Zurich;Gorillaz;38;3uqZgAgZOY8NyCqY1VmosA;Lake Zurich;2018-05-31
6jmTHeoWvBaSrwWttr8Xvu;I Mean It (feat. Remo);G-Eazy;74;6wDc63NhKy2PyXdbhkRmrl;These Things Happen;2014-06-20
1UThkKR8w3WnA6lWCRhOJn;DRIP;HINAPIA;59;79I7ijWthvkwe4xOW0zzQh;New Start;2019-11-03
2VnKo1kUEFkM5CwzsreulS;RideOut;enjo;49;0i2BugEZOry3RpeCA9kJSA;EnjoyLife;2017-08-04
4aPB8rSxGFISs0o6V2LrTy;Gold Roses (feat. Drake);Rick Ross;69;11aJHLZMcrwDkTHmmnmF0k;Gold Roses (feat. Drake);2019-07-26
18v45bO9woyaa2EbNT0BZI;Ironic - Acoustic;Alanis Morissette;47;0qsuMHaweGJqyC3zIAjo9N;Jagged Little Pill (Acoustic);2005-05-24
5CMzNnyno6YwqjqYGpyVGH;Ghetto for You;Brame & Hamo;37;5LHtBYza65k4scoy1iItpO;The Parish Rumors EP;2015-04-06
14Ai4sTxWbQpNymhpQKuES;You Ain't a Killer;Big Pun;55;3IIHk2ZLXKWuVAjCbQ9g4Y;Capital Punishment (Explicit Version);1999-08-28
