song_id;danceability;energy;key;loudness;speechiness;acousticness;instrumentalness;liveness;valence;tempo;duration_ms
4J82lONPEFQ0P9rnkUahI3;0.721;0.961;4;-2,866;0.0494;0.00797;0.834;0.412;0.312;128.959;275996
2dk5HQv2V6hEVeGGlPvCFA;0.849;0.583;6;-7,865;0.0565;0.259;0.167;0.102;0.666;98.011;207133
0VH48pgQmDr34g3KNp8J89;0.745;0.867;11;-5,972;0.0548;0.0052;0.529;0.383;0.376;124.004;180000
2WHctubxf8LzrGr62cLz3d;0.788;0.735;10;-7,171;0.0433;0.0225;0.0;0.0427;0.399;94.004;232560
1R5hsuowHJztnQE2lvLTJq;0.458;0.742;4;-5,125;0.101;0.126;0.0;0.232;0.248;94.785;200627
2v5JTeM6hSmi5wWy7jiwrI;0.741;0.845;5;-3,568;0.0381;0.15;0.0;0.174;0.926;129.939;233613
4PwOQxfp3bGwn1SPdkZCHI;0.718;0.588;6;-12,307;0.0428;0.272;0.00265;0.126;0.261;99.976;172848
44SY0lrgMUDjPf9ltY7XW5;0.609;0.794;8;-5,153;0.0581;0.496;4.17e-06;0.158;0.442;127.923;219375
4VoXQm2FFuiTj2crflcCnd;0.61;0.509;6;-11,204;0.0901;0.0775;0.000115;0.142;0.296;160.239;183000
3rrO9vddarA7XWYVsomwj2;0.608;0.494;4;-4,113;0.261;0.0102;0.00202;0.0911;0.262;180.055;194667
4QYhSCxutLSRDvOwI003D3;0.733;0.87;6;-1,842;0.041;0.104;0.0;0.189;0.482;126.995;199416
1RvL7eHoeUolnQbWm2Hnba;0.677;0.757;7;-2,864;0.168;0.0449;0.0;0.117;0.643;184.119;194984
68hsfx3ZutyxvSUCiNQ8sB;0.678;0.711;1;-8,947;0.0318;0.105;0.00248;0.0634;0.433;121.947;350347
1KVrHVbZrD2aE8PS8lmOB7;0.837;0.803;10;-7,823;0.184;0.0862;0.00597;0.0723;0.0374;127.995;420907
4owRIrDAJPqNWGf2SGC3H8;0.84;0.444;3;-10,58;0.211;0.532;0.000884;0.0623;0.376;131.999;145636
6hm4hIgn2ah34vsCQEV1ao;0.41;0.917;4;-7,973;0.085;0.0227;7.55e-06;0.125;0.25;82.005;231220
3DrpjC4kNA6grBq0xQxo0O;0.535;0.702;6;-7,881;0.0292;0.0195;0.00146;0.109;0.348;128.017;240920
224EVTFiLsdQignUFLvDeH;0.688;0.62;11;-8,029;0.22;0.753;5.27e-06;0.158;0.727;170.018;360960
2TA9nZUGyYjR3Fd0CrPFot;0.832;0.523;1;-9,027;0.0992;0.00997;0.00425;0.109;0.879;118.005;256794
1yaWRS9r2woTNmJpCKd5l9;0.785;0.412;0;-8,121;0.25;0.696;1.45e-05;0.142;0.513;143.099;216284
2DIz72LR20nQMxbamMMore;0.575;0.885;1;-5,045;0.0308;0.00221;0.704;0.19;0.217;115.007;204522
1aC1IBAETh2XYGOE8kCC6t;0.499;0.88;6;-6,424;0.0654;0.0108;2.76e-05;0.226;0.39;147.899;264800
683Qmv4AleoDDe0I43sGxW;0.742;0.716;9;-6,846;0.0318;0.0199;0.000135;0.0916;0.835;119.985;232844
7aJjhQlplwtUS7emsLIEWC;0.73;0.65;5;-8,142;0.0354;0.00243;0.0245;0.0445;0.748;120.038;280973
4wseRLZqlHX0svfp0btZD5;0.841;0.628;10;-7,773;0.085;0.00165;0.0445;0.276;0.556;102.008;246333
