camis;dba;zipcode;cuisine_description
41046279;CHUCK E. CHEESE'S;11217.0;Pizza
41337907;GOOD HOPE RESTAURANT;11210.0;Caribbean
50084344;RIPS MALT SHOP;11205.0;Vegetarian
40948592;NATIONAL GRID;11201.0;American
41591603;ARIS POLLOS A LA BRASA;11221.0;Latin (Cuban, Dominican, Puerto Rican, South & Central American)
41542651;EL GIRASOL BAKERY;11208.0;Bakery
41002789;SUNSET RIDGE DELI;11220.0;Delicatessen
50051014;LA PARADA RESTAURANT;11232.0;Spanish
40754486;ELEGANTE PIZZA;11209.0;Pizza
50058944;SINBAD;11209.0;Egyptian
41711390;NEW BAY PKWY CAFE;11204.0;Chinese
41272136;GOLDEN KRUST CARIBBEAN BAKERY & GRILL;11203.0;Caribbean
50041607;PICKLES & OLIVES;11220.0;Delicatessen
50073524;CICCIO'S PIZZA;11223.0;Pizza
41370589;DELI & GRILL;11220.0;Latin (Cuban, Dominican, Puerto Rican, South & Central American)
50008258;BROOKVIN;11215.0;Tapas
50041844;BURGER KING;11214.0;American
50005058;XIAO LE YUAN BAKERY;11220.0;Chinese
50060266;ETSY;11201.0;American
50059091;FANTASTIC BAGELS;11209.0;Bagels/Pretzels
41267350;TENDA ASIAN FUSION;11235.0;Japanese
40705052;IL FORNETTO TRATTORIA CAFE;11235.0;Italian
50076652;SUNSET DINER;11222.0;American
50078382;THE BLESSED KITCHEN EXPERIENCE;11207.0;American
50007212;THE LOFT STEAKHOUSE;11218.0;Jewish/Kosher
41290515;MI BELLA DAMA RESTAURANT;11237.0;Spanish
50016583;CHAMPS DINER;11206.0;Vegetarian
50085009;PHOMEN;11213.0;Jewish/Kosher
41660557;HUNGRY GHOST COFFEE BAR AND CAFE;11217.0;Caf̩/Coffee/Tea
40883740;JOYCE'S WEST INDIES RESTAURANT;11203.0;Caribbean
41698410;SUSHI TOKYO;11223.0;Jewish/Kosher
50075593;SUMELA TO GO;11201.0;Turkish
50078667;PEP BAKERY CAFE;11209.0;Caf̩/Coffee/Tea
50066837;PECKISH;11205.0;Bakery
41588813;6321 YUAN BAO;11220.0;Chinese
41348754;GRILL ON LEE;11211.0;Jewish/Kosher
50006129;DUNKIN' DONUTS;11215.0;Caf̩/Coffee/Tea
41658728;THE CUSTOM HOUSE;11201.0;American
40684066;POPEYES LOUISIANA KITCHEN;11225.0;Chicken
50060357;WESTERN YUNNAN  CROSSING BRIDGE NOODLE;11220.0;Chinese
40577023;FAMILY PIZZA;11225.0;Pizza
50037464;SARKU JAPAN;11207.0;Japanese
50000395;STARBUCKS;11217.0;Caf̩/Coffee/Tea
40542546;CUCCIOS BAKERY;11223.0;Bakery
41263878;DUNKIN' DONUTS;11235.0;Donuts
41494987;BROOKLYN FARMACY AND SODA FOUNTAIN;11231.0;American
50045026;EL HABANERO TEX-MEX RESTAURANT BAR;11215.0;Tex-Mex
50038805;CROWN FRIED CHICKEN;11207.0;American
41617662;CJ'S JAMAICAN RESTAURANT & BAKERY;11203.0;Caribbean
50045391;THE PLATFORM;11221.0;Caf̩/Coffee/Tea
41459621;GINO'S BRICK OVEN PIZZA & TRATTORIA;;Pizza
41085439;INES' BAKERY;11232.0;Bakery
41682122;NEW CHUANG HING;11201.0;Chinese
41686653;983 BUSHWICK LIVING ROOM;11206.0;American
41088798;MENDYS RESTAURANT;11213.0;Jewish/Kosher
50064419;BURGER JOINT IC;11232.0;American
50016309;RICHARD'S DINER & CATERING;11236.0;Caribbean
41650724;AITA RESTAURANT/MAYFLOWER;11238.0;Italian
50036709;CHINA DELIGHT;11232.0;Chinese
50018552;ORCHID DYNASTY RESTAURANT;11214.0;Chinese
50043739;TIKKA INDIAN GRILL;11211.0;Indian
41631209;MADCAP CAFE;11231.0;American
41017379;SAL'S PIZZA / MAMMA MARIA RESTAURANT;11231.0;Pizza/Italian
41225718;ROMAN'S;11205.0;American
50084408;FALAFEL KING;11223.0;Vegetarian
50037849;MR. BO KY RESTAURANT;11220.0;Chinese
50009230;DELAWARE AND HUDSON;11249.0;American
50056980;FAZIO'S;11221.0;Pizza/Italian
50017674;CAOBA BROOKLYN BISTRO;11207.0;Latin (Cuban, Dominican, Puerto Rican, South & Central American)
50017284;SWEETGREEN;11211.0;Sandwiches/Salads/Mixed Buffet
50053144;XIN;11209.0;Chinese
50019082;L' ANTAGONISTE;11233.0;French
50018050;EAT N' RUN;11223.0;Jewish/Kosher
41303034;FRESHENS;11201.0;American
