camis,dba,zipcode,cuisine_description
41705979,NEPALESE INDIAN RESTAURANT,11385.0,Indian
41646872,ADMIRALS CLUB (CONC C),11430.0,American
41635367,RAINHAS,11368.0,Brazilian
50070550,JU SHUI YUAN RESTAURANT,11355.0,Chinese
41059016,BAIRES BAKERY,11372.0,Bakery
41570371,LAVAZZA ESPRESSO BAR,11430.0,American
50081712,Lhasa Fresh Food,11373.0,Asian
50077496,SINKANG HOUSE NOODLES (#19),11354.0,Chinese
41402050,LATE BAR,11358.0,Korean
41463979,NATURAL TOFU & NOODLES RESTAURANT (BOOK CHANG DONG),11104.0,Korean
50058812,GIRASOLES MEXICAN CUISINE,11423.0,Mexican
50078581,THE SENECA,11385.0,American
41201903,GOLDEN HARBOR RESTAURANT,11379.0,Chinese
41395535,STAND 404 NATHAN'S HOT DOGS,,American
50044265,NEW TASTE RESTAURANT,11373.0,Chinese
50033628,UNCLE'S FRIED CHICKEN,11432.0,Middle Eastern
50051873,BELLA PIZZA,11413.0,Pizza
50016449,GOLDEN WOK RC INC,11104.0,Chinese
41643866,DUNKIN' DONUTS,11373.0,Donuts
41368920,HERMES BILLIARDS & CAFE,11418.0,American
50050924,GOLDEN LEAF SKY,11355.0,Chinese
50073080,BLEND LOUNGE,11418.0,Caribbean
50012067,MIKE'S DINER,11105.0,American
41037299,LEONE'S PIZZERIA & RESTAURANT,11385.0,Pizza/Italian
50046096,JACKSON GYRO,11372.0,American
50012432,L.A. GOURMET,11101.0,American
50067810,CHANG BAI/ JANG BAK,11354.0,Korean
40729296,DINO'S PIZZA & PASTA,11106.0,Pizza/Italian
41420397,69 BAR LOUNGE,11377.0,"Bottled beverages, including water, sodas, juices, etc."
41554120,BROOKS 1890 RESTAURANT,11101.0,Italian
40394701,THE END ZONE BAR,11357.0,American
50037612,MANGO MANGO,11354.0,"Juice, Smoothies, Fruit Salads"
50075410,LA BIENVENIDA RESTAURANT,11377.0,Mexican
50070661,PINSHANG,11356.0,Chinese
50046135,INFINITEA NY,11102.0,Caf̩/Coffee/Tea
50044250,FUJI JAPANESE CUISINE,11375.0,Japanese
50006966,PARAISO COLOMBIANO RESTAURANT,11368.0,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)"
50017475,EL PARROQUENO RESTAURANT,11368.0,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)"
50033872,ESAN THAI FOOD,11377.0,Thai
40735273,EL PARAISO BAR & RESTAURANT,11368.0,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)"
40593352,S S CALABRO PIZZERIA,11102.0,Pizza
50054213,O TEA FRESH,11375.0,Caf̩/Coffee/Tea
50038249,TOUS LES JOURS,11354.0,Bakery
50033917,MAMBO KING,11368.0,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)"
41403608,CHINA GARDEN,11104.0,Chinese
40923379,JOE'S RESTAURANT,11385.0,Italian
50051774,CENTRAL CAFE SENECA,11385.0,Caf̩/Coffee/Tea
50039403,CHANGLE CUISINE,11355.0,Chinese
41341835,FATHER & SON DELI,11102.0,Delicatessen
50010321,MCDONALD'S,11103.0,Hamburgers
41243693,MONAHAN & FITZGERALD,11361.0,Irish
41416726,R.C.L Enterprises inc,11436.0,American
41174286,DUNKIN' DONUTS,11415.0,Donuts
50033471,VINTAGE CURRY,11432.0,Bangladeshi
41435077,DUNKIN' DONUTS,11415.0,Donuts
41711596,SERGIO'S PIZZA & DELI,11105.0,Delicatessen
50013399,JULIA'S BEER AND WINE BAR,11385.0,American
40995563,LEGEND COOKHOUSE,11420.0,Caribbean
50006763,LUDWIG'S AT THE YACHT CLUB,11694.0,American
50060814,39 KINGS,11354.0,Chinese
41679882,GREEN OLIVE PIZZA,11040.0,Pizza
41573988,LA BOULANGERIE,11375.0,Bakery
40394518,MATEUS RESTAURANT,11428.0,Portuguese
41608274,HAPPY HOUSE EXPRESS,11411.0,Chinese
40399422,PIZZA CHEF,11357.0,Pizza
50086284,,11418.0,Other
41137340,DILLINGERS PUB & GRILL,11103.0,American
50043922,JOE & JOHN'S PIZZA RESTAURANT,11385.0,Pizza/Italian
50064418,Planet Wings,11374.0,American
41645426,LA NUEVA COLOMBIA BAKERY,11369.0,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)"
41620272,EL PUERTO DE ACAPULCO,11372.0,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)"
41659448,JOHN'S RESTAURANT,11432.0,American
50001994,YMC GOOD TASTE CHINESE RESTAURANT,11361.0,Chinese
41097853,RIDGEWOOD EATS,11385.0,American
