song_id;danceability;energy;key;loudness;speechiness;acousticness;instrumentalness;liveness;valence;tempo;duration_ms
2xHEAdEalJ5YcP0ur8kF6L;0.518;0.58;2;-8,213;0.0871;0.406;0.0017;0.109;0.396;117.501;225267
2W2vmNmTLERMWT9XBxm35E;0.719;0.631;6;-7,411;0.0451;0.0235;0.702;0.0686;0.456;80.126;254560
3QdBvvYJ9k1CES1e9aYvaA;0.338;0.559;0;-7,053;0.118;0.252;0.0;0.38;0.276;168.489;415133
7mQwxVogsnpR3h6AJLQLlR;0.364;0.912;7;-2,968;0.107;0.000104;0.0025;0.086;0.666;105.368;189200
4oYN44rloSqxabqrSgIani;0.883;0.626;1;-7,541;0.0853;0.0648;4.24e-06;0.0594;0.565;107.023;209453
406ls9i5Ygp6YZlBCTWZAn;0.859;0.646;1;-7,971;0.11;0.0296;0.897;0.121;0.352;126.971;166299
6IoKSUyNOOheJRjiuGb1ew;0.711;0.699;6;-4,891;0.193;0.248;0.0;0.254;0.376;146.016;517810
37HqLVODvnooEx6KqcyGns;0.892;0.833;9;-4,697;0.253;0.486;0.0;0.218;0.786;96.061;302667
1ZSu2nD48t0pnj0LcpdXGt;0.522;0.971;6;-4,59;0.109;4.8e-05;0.0534;0.054;0.195;114.992;223720
4vO9dmzNRqDhFY3jD1a3P7;0.58;0.624;9;-8,346;0.0784;0.0975;0.0;0.0411;0.639;139.72;151293
6ZAwEE4kTdtvyE66iRhFxR;0.59;0.851;4;-11,754;0.0297;0.0174;0.0975;0.154;0.968;146.213;218307
1PqETpgGlfWvkWRF4ypD9w;0.624;0.806;2;-11,158;0.0636;0.0167;0.0551;0.0568;0.716;111.724;261907
3lwpE0SEaQV5DWNjqMtYEk;0.45;0.872;7;-4,91;0.0353;0.0018;1.61e-05;0.0833;0.396;156.059;274615
6wBFBvGb0McH66mjLvMcyU;0.656;0.909;1;-3,57;0.0841;0.0015;0.00114;0.0661;0.139;141.958;246831
1K1TFdBh7NrDyKiwiJEmsy;0.386;0.916;2;-5,955;0.0741;0.105;0.00991;0.325;0.775;135.642;238107
7xjIdqgWa0rJliVs23JFqx;0.624;0.473;1;-11,115;0.204;0.0917;0.0;0.129;0.46;169.892;408480
2YKnKXUeGERi9yCLTO2C3t;0.799;0.279;0;-20,734;0.283;0.0753;0.0;0.0826;0.671;88.226;322733
0sf12qNH5qcw8qpgymFOqD;0.513;0.796;1;-4,075;0.0629;0.00147;0.000209;0.0938;0.345;171.017;201573
3e9HZxeyfWwjeyPAMmWSSQ;0.717;0.653;1;-5,634;0.0658;0.229;0.0;0.101;0.412;106.966;207320
1xznGGDReH1oQq0xzbwXa3;0.791;0.619;1;-5,886;0.0532;0.00784;0.00423;0.351;0.371;103.989;173987
1EzrEOXmMH3G43AXT1y7pA;0.686;0.457;11;-8,322;0.0468;0.595;0.0;0.105;0.718;150.953;242187
5rUTxVxfvEA4wdEecWm7el;0.677;0.62;5;-5,174;0.177;0.246;0.0;0.0987;0.66;99.811;177653
74RFiTUWHQwWbqhVrBfKuW;0.514;0.617;11;-6,851;0.186;0.00231;0.626;0.113;0.244;92.109;303640
25HfgP3A0Jkh5ALR2wRG0o;0.52;0.709;5;-5,194;0.109;0.0156;0.0;0.103;0.329;79.033;241387
6dZgwCrQ2cPERXn63jG8PY;0.781;0.584;1;-6,016;0.0684;0.135;0.000826;0.0784;0.459;175.996;198875
6UnYL2ZUw8Vg40RRmFrrcI;0.737;0.869;7;-3,173;0.0608;0.261;0.0;0.861;0.646;119.987;193967
4J3hR8nrvYijnTjd195KG7;0.252;0.396;2;-5,332;0.0298;0.84;0.0;0.112;0.127;97.609;228784
2habSXqcJGExM6JJyskY7O;0.565;0.782;8;-6,413;0.0506;0.0577;4.16e-05;0.0757;0.4;140.004;231906
0eaSdnDwPCoXMwPMwko4Ne;0.863;0.412;8;-11,527;0.0348;0.762;0.00245;0.337;0.805;118.033;247467
3KPwt1LBpt1jVSHz8GXERo;0.543;0.529;7;-9,717;0.0301;0.326;0.00269;0.709;0.746;85.126;313840
5pY3ovFxbvAg7reGZjJQSp;0.641;0.176;6;-11,692;0.0349;0.638;5.14e-06;0.252;0.297;76.031;299147
7LNI08YZRk67lg7KaPABfg;0.852;0.664;9;-5,179;0.123;0.12;0.00113;0.0737;0.148;95.815;212044
5ZhKq6KBzL1nUNRmdBJdNV;0.766;0.841;9;-7,777;0.0791;3.83e-05;0.861;0.124;0.329;124.012;379355
0zKuAg0BwQjD7V0U6U96g0;0.573;0.89;1;-3,634;0.0542;0.0395;0.000519;0.129;0.422;126.007;170000
0Zb4u1riI2E30ay5pVYAUW;0.746;0.917;6;-2,182;0.0542;0.0225;0.0;0.0527;0.72;100.01;199210
2W0cQltLhmrTt1Ild75DuV;0.424;0.382;2;-8,754;0.0286;0.542;1.03e-05;0.102;0.164;110.724;304000
6DXLO8LndZMVOHM0wNbpzg;0.699;0.917;0;-4,897;0.115;0.078;0.0;0.065;0.889;130.04;198787
3X2poeXeV5sAbOpFnineHX;0.642;0.475;8;-8,473;0.0363;0.0158;0.0137;0.369;0.363;87.89;175602
7nhWtCc3v6Vem80gYPlppQ;0.818;0.4;9;-9,927;0.11;0.302;0.00241;0.18;0.838;73.76;209107
5x4Xj6R8aYqgj2mEZ5Xy1P;0.664;0.778;2;-5,191;0.14;0.00018;0.0;0.369;0.264;145.964;253227
1CIBeW2oIIXfECP1KwVbKb;0.731;0.429;1;-8,167;0.171;0.0156;0.0;0.109;0.367;85.687;123600
6De0lHrwBfPfrhorm9q1Xl;0.744;0.804;1;-6,327;0.0677;0.0231;0.0;0.0494;0.426;104.823;205715
6GCNUmk7L7OWtpvSk0fWOg;0.669;0.889;5;-5,472;0.0318;0.0046;1.49e-05;0.091;0.58;122.102;240933
