song_id;danceability;energy;key;loudness;speechiness;acousticness;instrumentalness;liveness;valence;tempo;duration_ms
6MJgjQrhJmVxTGkJc4J2W5;0.596;0.681;5;-7,321;0.0597;0.0978;0.000236;0.103;0.393;99.961;195683
3ELDXXIcNI3HZ6LoKK580V;0.561;0.736;11;-5,61;0.177;0.0118;0.0;0.23;0.448;99.404;210760
1LCG7BBh96DUUV6MuQhFad;0.566;0.767;6;-6,15;0.0817;0.106;0.0;0.0862;0.236;98.111;194707
2avaSeKHI5l4sLruVfLdi2;0.651;0.665;9;-7,43;0.0269;0.221;7.91e-06;0.0403;0.647;97.996;230720
3FGiFUJRRp5RGikVrs6kig;0.655;0.722;0;-4,726;0.048;0.556;0.0;0.133;0.298;90.099;208208
4xCW2ITZ9DTDa8iUv3aGuq;0.676;0.722;10;-7,643;0.305;0.307;0.0;0.379;0.839;146.957;172008
3qRHCvn70YpVFFkx3lrAYf;0.636;0.741;11;-5,436;0.041;0.0132;0.0;0.287;0.53;88.999;225218
3xIwnKhZxWxKcecqrfXBJj;0.689;0.879;0;-4,03;0.0978;0.104;0.0376;0.49;0.519;170.036;229853
1xNJMrHwYGKX4esmYxkPUY;0.763;0.533;8;-7,148;0.0598;0.142;0.0;0.112;0.591;138.033;195112
4qqArAiTPueDxIp7cf87h7;0.695;0.672;1;-6,109;0.0345;0.014;8.44e-05;0.0756;0.245;104.988;235827
3OXayQUy48DyW1ORUVPpoN;0.545;0.702;6;-6,269;0.0473;0.0399;0.0;0.118;0.329;95.989;211250
2Uf5NuVf3EKE3uuSqYFCnw;0.679;0.753;6;-6,373;0.0988;0.0377;0.0;0.0785;0.61;80.014;207021
1eyzqe2QqGZUmfcPZtrIyt;0.526;0.712;11;-6,525;0.0356;0.0161;0.0;0.179;0.32;105.009;241440
305KjFU7yt6lpANEPvwSt9;0.62;0.827;3;-7,886;0.351;0.534;0.0;0.207;0.821;96.195;110573
4cperyKfUBl5qwObuPvDdL;0.791;0.539;8;-12,569;0.0916;0.0203;0.147;0.142;0.848;105.251;330493
6Ib6spYstXrIWT8R0jAHoF;0.808;0.751;11;-12,246;0.059;0.614;0.0158;0.0614;0.911;115.754;250293
7zsXy7vlHdItvUSH8EwQss;0.608;0.798;6;-5,092;0.0432;0.0736;0.0;0.156;0.501;92.943;185360
7KasuMXuWHA36uFtFKuHPw;0.565;0.465;11;-7,804;0.0843;0.367;0.0;0.103;0.228;126.342;320000
6X5rAr7k2l5w4VbZCsHQ8v;0.686;0.603;5;-6,725;0.198;0.0343;2.27e-05;0.0907;0.651;119.945;207011
2k9N4caeCIJLOWwWwssrEM;0.772;0.256;7;-8,545;0.0481;0.491;0.00612;0.144;0.357;118.902;210240
6X7qcg95CAeJpTjtg1wooM;0.776;0.379;9;-9,351;0.331;0.213;0.00175;0.0969;0.346;82.531;179016
7FljiB7BrK3o4pCkNAJRyI;0.624;0.918;11;-4,001;0.0412;0.0526;0.0;0.0588;0.495;129.066;189500
2hjQWuAy9fsSykGerWU8Wi;0.653;0.635;9;-8,944;0.0284;0.287;1.69e-05;0.0372;0.643;98.142;230413
5UVcgBRW78CCcKCopEGAST;0.811;0.53;2;-8,537;0.0355;0.0067;0.0285;0.0801;0.75;107.853;307000
2Tu4kHEeIVFn6Re2ybm2lQ;0.455;0.525;5;-12,692;0.0455;0.136;0.734;0.125;0.279;119.999;159974
54ovbNY6pYLS2PNLQZG9ZY;0.821;0.656;10;-7,792;0.0508;0.394;0.00204;0.154;0.306;112.019;192773
47y8A39AK1ztBnUbhcBWIb;0.65;0.509;10;-8,407;0.048;0.225;0.000191;0.111;0.298;108.019;206667
7A20WnLkjtZU2d7hIB6Ziu;0.886;0.479;4;-8,054;0.334;0.077;0.0;0.135;0.408;130.029;158692
3q1dhgO6MmeA7LUoz86BPh;0.841;0.691;6;-5,304;0.0374;0.425;6.01e-05;0.105;0.262;120.042;224200
0atfY1ew83Ql9nNnJiD2t5;0.775;0.867;5;-1,582;0.0414;0.0132;0.00684;0.278;0.869;96.038;265747
2MsDhTOfSW6XC5eAYibdlo;0.695;0.383;10;-9,988;0.0416;0.632;1.35e-05;0.101;0.6;81.127;298347
4cM0qNo02rp56x7c6nlx6T;0.689;0.657;5;-3,632;0.0394;0.127;0.0;0.166;0.234;77.509;188832
27YP211Rr8RezhiFVDLFI8;0.507;0.887;5;-4,084;0.141;0.00731;0.0;0.562;0.336;128.015;247505
71MCTBfrjWOUJ23EkIf2fp;0.331;0.861;3;-3,063;0.16;0.00675;0.00145;0.0876;0.126;68.729;195652
3qDTfBuKrM54QbY32Z5uCE;0.625;0.496;1;-13,347;0.0568;0.455;0.479;0.101;0.0352;119.976;163010
260lfDzVnZHXmIXIvKUNVz;0.761;0.846;9;-2,393;0.287;0.251;0.0;0.324;0.793;171.996;201745
471HeGJPKw07MObixON0Um;0.748;0.808;9;-5,943;0.0619;0.0366;3.66e-05;0.11;0.553;99.997;179775
3Ex5RFJRUdpHcDOLXJOVLy;0.676;0.869;1;-4,689;0.132;0.00134;6.77e-05;0.0692;0.271;114.991;169681
1Pofof4ZYVI6GDM0IFGvBk;0.485;0.853;6;-3,192;0.0423;0.0057;0.00155;0.0842;0.304;130.054;180923
7EgBkZlqWRwvjmyc115LLR;0.507;0.709;9;-6,751;0.0484;0.133;0.0;0.447;0.36;135.813;271673
6wKJjrWWP4qpzYbE8oQkc4;0.748;0.903;3;-5,877;0.0385;0.0324;0.0;0.106;0.751;115.018;217043
0kAqaILyqLeIYotgWr4FJz;0.664;0.475;1;-9,539;0.033;0.16;0.00619;0.0871;0.322;123.011;206169
5lzXML8WVfoQeUvEVakaHx;0.441;0.608;3;-2,979;0.0344;0.00923;0.000155;0.145;0.209;123.777;258516
11DLmgnvdCJ0xMYp6r8Ja2;0.777;0.654;3;-6,517;0.101;0.028;0.0;0.212;0.942;78.006;201627
6IvoGzMiniDkBc95x1d1iH;0.677;0.694;9;-9,775;0.0317;0.258;0.0443;0.114;0.25;108.974;211393
5fnDDcjcXKUvJ6iSnpiU0v;0.765;0.751;9;-5,336;0.0286;0.333;0.64;0.08;0.862;105.953;212910
0EYZTPdmYkj9Z2q95SepDx;0.806;0.787;11;-3,005;0.216;0.0438;0.0;0.0644;0.74;89.208;238200
1fLibtVj3MrNTwRZq5yUOs;0.748;0.767;11;-7,806;0.172;0.0267;0.0;0.334;0.519;133.929;222200
5SE57ljOIUJ1ybL9U6CuBH;0.598;0.775;1;-4,035;0.0545;0.022;0.0;0.0677;0.687;129.819;223123
6vVqy8Tn3l2yJqBgPU5g3D;0.899;0.47;10;-11,451;0.0903;0.0452;3.88e-06;0.0412;0.646;96.023;160000
6Y9hIZBYmH89U4g6yX4Etn;0.376;0.354;3;-7,927;0.0316;0.883;1.43e-05;0.11;0.227;74.868;231323
3fmBFzP5khfnH8cyU6BAgl;0.267;0.387;4;-10,316;0.0372;0.0439;0.00697;0.742;0.0782;135.26;459600
5KeMe6s7NC1h9Xg7CgDbYO;0.315;0.975;6;-2,912;0.198;0.000368;0.0;0.248;0.35;159.455;252689
5EDTdg6eLRK9aByNMBWCFk;0.774;0.603;9;-7,367;0.0711;0.168;0.0;0.288;0.646;89.998;162867
7ujx3NYtwO2LkmKGz59mXp;0.906;0.625;1;-6,779;0.0903;0.000243;3.23e-05;0.0975;0.423;150.018;177000
4Jy66maS3S28nJcQcXbmb3;0.421;0.804;6;-6,36;0.068;0.0131;0.702;0.634;0.0387;125.936;176429
0ZKOe0o0804652Rjep8sTV;0.573;0.945;10;-7,551;0.0365;0.000934;0.375;0.287;0.274;139.991;217653
4hWUOIDHda9XOb1zDchftP;0.799;0.404;11;-13,597;0.0461;0.11;0.0;0.387;0.893;131.012;271267
1eDCizNe4EQMj7okkjIeXo;0.68;0.941;1;-7,509;0.0374;0.484;7.43e-05;0.0656;0.823;110.264;247160
65i9Mc7h1CG7ssI1OhMPcT;0.609;0.597;9;-8,881;0.0378;0.722;0.0;0.158;0.746;140.03;180687
3nXUfNbkv8ikaSdHwEp0oY;0.718;0.794;11;-2,877;0.0703;0.0806;0.0;0.0679;0.751;114.285;205821
1gAYsbY37gNkUVWKyHd7sb;0.384;0.704;5;-7,49;0.181;0.0423;0.00014;0.154;0.0855;193.841;176920
6ryo5taaVeCBpXsDqueKxS;0.709;0.832;11;-10,497;0.0491;0.00154;0.0028;0.283;0.605;128.918;145450
7gcVX05HnwUIHev1pkh0ne;0.74;0.123;8;-10,878;0.0734;0.00163;0.808;0.0827;0.205;90.988;79121
1GqgSodUhTUR8KwjxJfNPP;0.602;0.871;9;-4,69;0.0346;0.12;0.388;0.413;0.812;125.313;254853
7ro9q9n77tluI6o1DgL4Kg;0.7;0.599;1;-8,763;0.164;0.0205;0.012;0.0562;0.614;171.951;354400
1WHbTjO9WZChMmQdKwmWAC;0.606;0.775;0;-6,038;0.04;0.0086;0.498;0.305;0.508;140.013;258547
