track_id;track_name;track_artist;track_popularity;track_album_id;track_album_name;track_album_release_date
3JbE6e17yvNdPggjPDrCyO;Lola - Live at Providence Civic Center, Providence, RI - September 1979;The Kinks;51;0siomtYa15lZBHSI66bNfP;One for the Road (Live);1980-06-04
3yL6iLEcVpOQzPFjYKh67A;Return of the Mecca;Pete Rock & C.L. Smooth;29;2AgTKAULjbHpqqtyI53hdp;Mecca And The Soul Brother;1992-05-26
3ooAjhyOZ1xttGD0iq1GVO;New York, New York;Tha Dogg Pound;55;7l1KUvadF1rcUXRhviJXXD;Dogg Food;1995
3WtCu35qpzGCLIGa8pczdu;Colors - Audien Remix;Halsey;59;2bAp2LAAVgN0al3qSI9U0u;Complementary Colors;2016-04-22
2GHp47AE8HTBF9xpG7FIoz;One Day;UGK;51;4jTPQq9PSlKMOm1yLx2ATN;Ridin' Dirty;1996-07-30
3raI0x5bImdDHnwpsbZuo0;Star Warz - Swanky Tunes Edit;Arston;0;4Pr2I8fHp3a7gCHRgvjySD;Star Warz (Swanky Tunes Edit);2014-08-25
7hDc8b7IXETo14hHIHdnhd;Passionfruit;Drake;15;7Ix0FS4f1lK42C3rix5rHg;More Life;2017-03-18
5oqSr3rehtGgZyDh0LCSA7;Gotta Get Mine;MC Breed;59;63fBdGVcKoOOcI1eLOoDwT;The New Breed;1993-01-01
3jrKt2k3i29zdYkreFDPuQ;Dive In;Lonely in the Rain;29;2Z3qcOh8CaFFov8Do1KUGd;Dive In;2018-12-21
5NFbzd8K2VHwrydjKVetIv;Don't Wanna Lose You;Gloria Estefan;52;4RaCI7dlcYLPLhLeEzbgT8;Cuts Both Ways;1989-07-06
1y4uzhemSbfya50s7D2Fr3;STREIT MIT DEM MOND;Kianush;70;6OK68yb8d04rPMS3WNuR6e;STREIT MIT DEM MOND;2020-01-02
13REzt8iuHA4V7HXk4eIEa;Back Around;Sole Sole;43;3YJQiej682MY65bdBETgMx;Back Around;2019-12-20
668JOhJXCQeUkAsjfREN78;Cereza;Fuego;69;7z9yAQZ75kJXSVHHVov13s;Cereza;2019-11-08
36xEjbl8DtevPJgw6i9IuY;Feels like the First Time - 2008 Remaster;Foreigner;52;3RYi1mBYapOaGWQvwRjRjr;No End in Sight: The Very Best of Foreigner (Expanded);2008
21LMl54FIe7J5oOoZzgeiQ;Ang Huling El Bimbo;Eraserheads;61;2DIpgoeZAbwk3wF1qSDj8v;Anthology;2004-01-26
2PuDoAM0gdidF1txIQFUkp;Like A Pimp;David Banner;0;2roYLCPsRNleLuSZDflAP2;Mississippi-The Album;2003-01-01
09oZ9eXQ2fo6YDrPzJqAoP;Outta My Head (with John Mayer);Khalid;75;6KT8x5oqZJl9CcnM66hddo;Free Spirit;2019-04-05
6vvmYYUvGXtZLU8msxKvzF;I Wanna Be Sedated - 2002 Remaster;Ramones;65;5QK35ea0XnSBt6Ly8gWLhE;Road to Ruin (Expanded 2005 Remaster);1978-09-22
07diX7vCl1aMtp75ebxLFA;Sex Me;H-Town;14;1XXRMULRjSHEmWNxk9G1Cd;Fever for da Flavor;1993-01-28
14aYMRpH5GUIrAGHwTBX6E;Spicy (with Diplo & Charli XCX) - Majestic Remix;Herve Pagez;43;4XiUFc0rgxr8d24lG86gOp;Spicy (with Diplo & Charli XCX) - Remixes;2019-10-11
72b0ANL1ZiV71OiZRs0Lny;You Say;Lauren Daigle;21;7FwfJlq8fHPLqPH01FS6Lw;You Say;2018-07-13
3kGfazcbVvVkuZunzlLgTD;Came Here for Love;Sigala;68;22x1g0NEicPMxuEOXlGUw5;Came Here for Love;2017-06-09
2t8yVaLvJ0RenpXUIAC52d;a lot;21 Savage;81;007DWn799UWvfY1wwZeENR;i am > i was;2018-12-21
6g1NlCpW7fgqDnWbCCDrHl;Wake Me Up - Radio Edit;Avicii;25;02h9kO2oLKnLtycgbElKsw;True;2013-01-01
3KkXRkHbMCARz0aVfEt68P;Sunflower - Spider-Man: Into the Spider-Verse;Post Malone;88;35s58BRTGAEWztPo9WqCIs;Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture);2018-12-14
0FDMH2ahuIVzCybwHJK9zh;Quiere Beber;Anuel AA;74;5pQwQRnQOuKrbVUVnGMEN4;Real Hasta la Muerte;2018-07-17
7MRyJPksH3G2cXHN8UKYzP;American Girl;Tom Petty and the Heartbreakers;73;6TLTd0P2CUI0Q29AQ1LyFi;Tom Petty & The Heartbreakers;1976-11-09
3HYXqOAm2Q8b2OyYqzv8d4;101;WALLA;49;2JJJHPnEkjM2quRLB0vnYl;101;2015-01-19
16QhpULFOW9fE2yvXsJV6A;Takeaway - Andrew Rayel Remix;The Chainsmokers;62;27GXIwtv7WOQIqpUdrPA3g;Takeaway - The Remixes;2019-11-01
72h0DNOOO4HLaZHOW6cW7t;Animal;THE TRASH MERMAIDS;48;0nKWulhDh1FcM0ovA7Ugv7;Animal;2019-12-06
4o6daGeD7CbswTPUCqyzOJ;Blind Spot;Darkly;0;0N0YZMCMTE8sBTRwK4YlCF;Blind Spot;2015-10-23
1NNYZKOk91y4mnqfjK4uqW;I Belong to You;Toni Braxton;30;73ojqvZakvdkBxSg9pyPqz;Toni Braxton;1993-07-13
2IyFYm8UYOjXWKxNJsG1yy;Latin Lingo;Cypress Hill;35;4tQSV1ZGpwlo3dBiTRuKvM;Cypress Hill;1991-08-13
4h8VwCb1MTGoLKueQ1WgbD;Wake Me Up;Avicii;84;1s9tU91VJt4sU5owi29GD3;True;2013-01-01
6c2nLvohQqC63ntHzvWtqL;Into You - 3LAU Remix;Ariana Grande;2;21YNupvtAUB1q82MB6NUrJ;Into You (3LAU Remix);2016-08-19
5HAv1Ckfe50DUjv8ghwTrz;Escapade;Janet Jackson;52;4OD3LU6001esAtFshDX46M;Rhythm Nation 1814;1989-09-19
5oiCAaTXWuvRRKJwOfHev1;Working For It - Nomero Remix;ZHU;44;1BEHyslbcycCI7tIxdt2fU;Working For It (Nomero Remix);2016-02-12
6DCZcSspjsKoFjzjrWoCdn;God's Plan;Drake;86;1ATL5GLyefJaxhQzSPVrLX;Scorpion;2018-06-29
7IhkWF9zpiYKlU7CxHxYT9;All Right Now;Free;22;1hgW1wQNsca8iXUEmTFAUY;Fire And Water (Deluxe Edition);2008-01-01
0tdCy39PgWN8LFWu34ORn3;Rap Saved Me;21 Savage;67;0MV1yCXcNNQBfwApqAVkH0;Without Warning;2017-10-30
1GbISZGgBfYuiM48ows4PU;カナディアン・ララバイ;Junko Ohashi;27;2F6mxuJjSVf8Ou9yCxI5qL;ネオ・ヒストリー;1993
0X6coWomPnfGLXQ6gdi3cI;Lo Que Tenías Conmigo;María José;64;2KjUNxCfZw6xJGxEuEGACb;Lo Que Tenías Conmigo;2019-05-10
3ZGqWjcy9D1ZqxBOdOhH7x;Mi Mi Mi - Radio Edit;SEREBRO;0;5KaozhJhxvqonCZl6H78wa;Mi Mi Mi;2013-06-14
6T27IN7Ai94BeDv6PPCmoC;Turn Me On (feat. Nicki Minaj);David Guetta;64;4bTjdxhRRUiWfwj200f9Kl;Nothing but the Beat (Ultimate Edition);2012-12-07
4IyVra117kbefOwCEkKPb2;Activate;Sandro Silva;31;21l4YlhJ5FYFvGDeaW9jrZ;Activate;2019-12-04
1gVgkQFOKa8Wc1HYsJtPdH;More Than Words;Extreme;67;7DKHQxJTI32UyCdDdGwvRC;Extreme II - Pornograffitti;1990-01-01
3EKKIR8be1kfAAwaz1fzyS;Halfway There (feat. Lena Leon);Tiësto;60;1o7RMlwMagNna98i4e8VpN;Halfway There (feat. Lena Leon);2019-03-15
1JLn8RhQzHz3qDqsChcmBl;I Want to Know What Love Is - 1999 Remaster;Foreigner;77;4oQhDQDKMeI6IMlwpXt3j8;Agent Provocateur;1984-12-12
2xBld9v8saAQRZGXIO8Y1q;Tired - Kovan & Alex Skrindo Remix;Alan Walker;24;7Jz65M1Mslp51rc3hrf0qY;Tired (Remixes);2017-06-23
6Mf8ozEDo35UcgKgKajrBY;Come Around;Papa Roach;63;4o6vvGb6VGYz725fP45kAx;Who Do You Trust?;2019-01-18
3AuvTRlw1TQulraCRTZnKc;Together;Vinsand;18;72oRuSLS8gyg7WVMx96cCh;Together;2019-10-25
1tSARQ02QRdFAkd4oMQNbc;Sweet Life;Jeezy;35;5RHakS5UXhhnyT96maP8ic;Church In These Streets;2015-11-13
4LechpU90lhz0c59csp24T;Tell Me Why - Keanu Silva Remix;Sound Of Legend;46;0gtMWHL7ZI5ykAfTon0UyH;Tell Me Why (Keanu Silva Remix);2019-05-17
6ElANRiS4S25oIn361o8Ye;Trend;Sidhu Moose Wala;52;07LkboydJU8NSoNXkviZfJ;Pbx 1;2018-10-18
37OjKpGDZngkru4ToHVz4V;Impreza;Sobel;53;7kplMtuK06LmquwvLsflcL;Impreza;2019-11-23
2LcQebtolx6SwZS4zeHWWt;Lost in My Mind;RÜFÜS DU SOL;53;5Jazpq8mEgSgQs06mdwkQd;SOLACE;2018-10-19
1meBN40Ku6TzubmHHyMEA6;Take A Miracle;In The Parque;0;2JD97MS6ipuWBkI1h6ttEk;In The Parque;2009-03-24
1xLJLpfyQmQtEfF9qeO0DK;Touch It - Album Version/Vocal Up;Busta Rhymes;0;0s2GXx9LELZ08skFYJ8W9b;The Big Bang;2006-01-01
6EZbZORN2AfvPbBqOCVwq9;Slammer;Quintino;38;7A70TDQLlAqSrKmZblX3BA;Slammer;2014-10-13
0mUyMawtxj1CJ76kn9gIZK;Bad Day;Daniel Powter;76;4zhigAhPwqp43XVHBiVeQI;Daniel Powter (U.S. Release);2005-02-22
5YVtM6pBdjRhPCr9iH2tMC;Renegade;The Anix;44;31QNClG7HObkBtqtF5Kvfz;Renegade;2019-08-29
1xy4apMFecGGkgBeaHFZ2M;Chasing Fire;Lauv;62;5XHD9eCEJ05CuiuEQb0FsR;Chasing Fire;2018-03-29
2qxrA7khrMA6icoq9cn2wY;Let's Go All The Way;Sly Fox;37;39Fjjtbpt4dvlBeN9SX95r;Guilty Pleasures;2010-08-24
28eg5bkYvIHT7HPmzZFwLN;Lonely Is The Night - Remastered;Billy Squier;61;6TwlLNU5Zd9qGuNgSLeWPt;Don't Say No;1981
6w6DrjkbBZ7OMMUybXFHfC;Python;Healy;0;3U2omtdhP8u72J2afr5UQG;Subluxe;2017-06-09
1S7hEPenrIVKVTuEjtXKz9;Letting Go;Hogland;66;6veielpwGAJ4FKG7w3q69H;Letting Go;2019-06-07
6LMeLQ9e8T5YVNFnwbliOI;Don't You Forget It;Glenn Lewis;12;1MtpXQazr3qJZ9dcIhYAjU;Off The Hook (NOW! Compilation);2002-05-21
5eBj4lBOU7yeOTAi92VNk8;DMT - Original Mix;CamelPhat;39;5dbmnb8TESKhg3OnvIeedp;The Solution;2018-07-20
4WuKHgxdCJsaOBIh7yndty;MIROH;Stray Kids;71;79Bjt5oUy1183RJw1bJyF5;Clé 1 : MIROH;2019-03-25
4Oiztg8nd9FOrBoSmvSzrB;Livin' Thing;Electric Light Orchestra;14;1UemL2I4XI64YjYv2ScucA;A New World Record;1976
0amRhMUb9wYrDOmSD938AQ;Tu Vida en la Mía;Marc Anthony;10;2ahx5REabp2JWsWWwM8Dqf;Tu Vida en la Mía;2019-02-21
5yl2YyDgcpERTZoZHD9Etl;Dynamite;Gareth Emery;0;3Zm13AWIMBpJbwFzenqy9V;Drive;2014-04-01
3msKIQc0Yjuz3Zn39g3KLX;Don't Check On Me (feat. Justin Bieber & Ink);Chris Brown;71;2ETIoEB0cSEtl8UvhHHXtC;Don't Check On Me (feat. Justin Bieber & Ink);2019-06-25
7o2CTH4ctstm8TNelqjb51;Sweet Child O' Mine;Guns N' Roses;82;3I9Z1nDCL4E0cP62flcbI5;Appetite For Destruction;1987-01-01
3swc6WTsr7rl9DqQKQA55C;Psycho (feat. Ty Dolla $ign);Post Malone;83;6trNtQUgC8cgbWcqoMYkOR;beerbongs & bentleys;2018-04-27
1SV5ys0BGnN6aEsbS7prwt;I don’t wanna do;SARM;27;6XVrMILrX3enEl9HW9D99w;I don’t wanna do;2020-01-12
71gU4Kd5eQXcg5npdYheJE;Jet Airliner - 2003 Digital Remaster;Steve Miller Band;0;7jnqdsbzjOR9nwQr3M3GgB;Jet Airliner;2005-12-27
1YXZUxazSjL6ylJR5Fft7h;Ponzu Beach - Original Mix;Ponzu Island;22;3JcYAJyPiZayM7jeAKIcux;Ponzu Beach;2016-03-21
0KC7nffWHaoe469YBAwo3L;Why Are We So Broken (feat. blink-182) - Steve Aoki 182 Bottles Of Beer On The Wall Remix;Steve Aoki;24;5J5G5yoAxZ2eaJromTbB19;Neon Future III (Remixes);2019-02-15
6fuYLzr0XjwXurFbkDkRJm;On My Mind - Jax Jones Remix;Ellie Goulding;0;6TeM8uXQjhulMK9yigvt0D;On My Mind (Remixes);2015-10-16
1Eb90nmqTrxylKFhcUzW8P;(Everything I Do) I Do It For You;Bryan Adams;74;6Rk2VghhfqeYrgKxS21eBh;Waking Up The Neighbours;1991-09-24
4WzhjxvLP95y7AMDy0Atwb;Out Of Love;Alessia Cara;78;0LzVdypBGpn6dGuHqVGwwt;The Pains Of Growing;2018-11-30
3eOFG0vqpsMqhGHTQJmjQi;Don't Bring Me Down;Electric Light Orchestra;2;5N6jHY6IigIUWiF5cE8FQY;All Over The World: The Very Best Of ELO;2005
1NleqQdTDGWJBk0bVxldab;O - Reprise;Coldplay;32;2jQB4YEh4xWhloG21IueUf;A Sky Full of Stars;2014-06-29
50oMV9ChVZchW4zAcsKigA;14 Til;Anti-Lilly & Phoniks;46;0rmatVtakgyBlagEsfR8mi;Stories From the Brass Section;2014-04-24
4mS1Su5zf50QwNcjYjYzG6;Surrender;Cheap Trick;11;58er2WdwdmxNdGA5hOuJYV;Discover Cheap Trick;2007-08-21
0psbBdxOb3A8WMuG3ludUw;Gumbo;Jay Rock;33;43RbK79xoUGDLRlWyKppKM;Gumbo;2015-07-01
2nkdmdmpSreBz0ugsCnUix;High And Dry;Radiohead;0;7BvcQLsLEvk6vl2yuRFzve;Rock Ballads;2014-01-08
42M35GsUidMAgXfH1mPUa3;It's Time - Live London Sessions / 2013;Imagine Dragons;39;2RQtDABXELc8EqB7pujcEi;Imagine Dragons (Live London Sessions);2013-01-01
4UaVU6yAkMxqXZ6Ikj1Cxb;Feels Good;Erlandsson;34;2WULh2elAjZDDEhgbGMW46;Feels Good;2017-12-15
4cjHy6TwppuNZ05yrP8Fic;Think of You - Radio Edit;Whigfield;50;13pJUleJn57jkWQFZ3b6lj;Think of You - Single;1995-05-08
6suCI1pLqqvVVLLvLzjoKc;Saturday in the Park;Chicago;45;5qWGV0fd7hpdptJYI4G9Dd;Chicago IX: Chicago's Greatest Hits;1975-11-10
1Z6lKdYhwp8WYoBqGCKxlM;Unskinny Bop;Poison;61;7alngtync76VqYWSKxcBhB;Flesh & Blood;1990
1NiTI21o1E44GSa7QGpULQ;Omw;Tom Thomson;42;4JX8220xol1c05F5QsAnZm;Omw;2018-11-22
4twhYPDyCP6ICeW3TtQVxP;Lovin' You;Minnie Riperton;57;1Zc6fY5TjkirFsQIeX7KFL;Capitol Gold: The Best Of Minnie Riperton;1993-01-01
7rrQdR4C0H1FXLM8YrNCuC;Confessions;Usher;0;6jB4uyCW2yciw8BpcMmPsJ;Confessions;2004-03-20
7Dk2q3NMtkiHNAA4DuHIGF;Stone Cold Crazy - Remastered 2011;Queen;12;2mEAmmRoZrvhBh1Vic03fZ;Sheer Heart Attack (2011 Remaster);1974-11-08
3pNkW6pIdmOnM3ete3N6TD;Teenagers;Scoo8y Smack;21;594C6sO7iciGPLomZXhHWQ;Finally Broken;2019-03-08
1fWwxmWor6QbvBeLSV428F;Seventeen;Sjowgren;12;3QfvzIBsZ2zbYWsNp7StMw;Seventeen;2015-06-11
6xYHezItSIXOpxMvrVRJTb;Life Is Real (Song For Lennon) - Remastered 2011;Queen;37;6reTSIf5MoBco62rk8T7Q1;Hot Space (2011 Remaster);1982-05-03
6UFEJuDXQMWhL5UH5f9fUR;Enemies (feat. DaBaby);Post Malone;46;3KziODx7ieQTgYCVrS6nBv;Hollywood's Bleeding;2019-09-06
7vvRkLPIvfjjmCIqNxBuEZ;Back To Life;Soul II Soul;59;1y3jN9LkTstdnogs1Xywni;Keep On Movin';1989-01-01
3QcuZo6WLcFkqqLmDs0d95;Doctor My Eyes;Jackson Browne;66;0n93YRc9GP3ZgREgTHvP5u;Jackson Browne (Saturate Before Using);1972
1QEEqeFIZktqIpPI4jSVSF;More Than a Feeling;Boston;78;2QLp07RO6anZHmtcKTEvSC;Boston;1976
52Jf8rOBta15wNrkOg0tg0;tbh ily (Kidswaste Remix);Chet Porter;0;3FusjpecyZDxS95N0jvV82;tbh ily (Kidswaste Remix);2016-04-14
7deJdnhCWumMOBJtXeIVyN;Como Me Duele Perderte;Gloria Estefan;53;24obAzHAF54ZtdSUZtn0np;Alma Caribeña;2000-04-10
1GrXRNlO2NRbyBgQMxWAY4;Praise You (Chill Mix);King Arthur;0;1uAf2eQ04oPIMI6PZbDB0E;Believe In The Kingdom;2016-10-28
06w0oAWnAqdbWLLur7KcnL;Rude Gyal;Freddy Moreira;28;5FexJEPDqByZsC8xFrRRL4;Ring The Alarm - EP;2016-11-18
4AkCyd9Nlbt8JprQq9V6o2;All Comes Back To You;R3HAB;72;5sF8cTLQirqDYQWJwzxq87;All Comes Back To You;2019-10-25
3cfOd4CMv2snFaKAnMdnvK;All Star;Smash Mouth;79;2kyTLcEZe6nc1s6ve0zW9P;Astro Lounge;1999-01-01
3D6FxHXduqSEY5uBfEPuSD;Aftershock (feat. Jacquie);Cash Cash;45;0KQDN58Lz8CXOsfIG6tQ7X;Blood, Sweat & 3 Years;2016-06-24
