song_id;danceability;energy;key;loudness;speechiness;acousticness;instrumentalness;liveness;valence;tempo;duration_ms
1zpu1PZ8ecmcX525Z3X8cl;0.605;0.633;1;-5,899;0.251;0.119;0.0;0.225;0.592;87.26;229040
1p5jbuZMzTZUXOlmI8VRIl;0.547;0.376;5;-9,531;0.0412;0.813;0.868;0.155;0.466;140.674;211150
4SF1747p541umnykBp352Q;0.699;0.492;9;-9,449;0.0318;0.484;0.0;0.0482;0.388;117.907;264773
5t4JQLYbQAuVPhaqG0pHDl;0.788;0.68;7;-3,436;0.0437;0.038;0.00154;0.0499;0.911;95.01;172889
0QGt9U3Uww9smgUnWANhCj;0.924;0.615;5;-8,299;0.256;0.146;5.68e-06;0.163;0.879;91.97;188493
3eekarcy7kvN4yt5ZFzltW;0.598;0.427;7;-8,764;0.0317;0.0546;5.83e-06;0.21;0.0605;76.469;175721
2ZOnKSry3gTMljZ6e0sTE5;0.744;0.619;1;-7,346;0.0676;0.0575;0.0;0.129;0.406;111.983;228159
6WsrPT9yw9gZyZn5ok3E0K;0.686;0.695;10;-6,087;0.174;0.44;6.37e-06;0.314;0.541;140.25;178264
3wdfLVUhmX64lIyWIIEW8s;0.89;0.504;8;-5,444;0.123;0.023;0.0;0.123;0.222;129.969;213613
7boPPE857KEqCIHNwFkDop;0.365;0.692;3;-4,586;0.0671;0.192;1.51e-06;0.0862;0.372;89.998;203400
2ACys0pX0SjmpQmQWzp7wt;0.758;0.526;5;-10,81;0.255;0.509;0.000467;0.0913;0.312;146.054;188703
5xSGWKadCR6lZu68cVkrLI;0.755;0.795;5;-6,302;0.0411;0.00264;0.0195;0.0948;0.689;121.991;342361
2hNwoBCLppnljA7HVvwZns;0.853;0.699;1;-4,282;0.0473;0.0719;0.0184;0.0684;0.68;96.013;197293
3onyYH4No2rAdchHOy9KXY;0.763;0.647;6;-8,644;0.369;0.349;0.0;0.689;0.561;90.925;181978
4LwU4Vp6od3Sb08CsP99GC;0.922;0.909;10;-2,429;0.27;0.0281;0.0;0.0856;0.309;95.295;161507
62N2JSA0jHmSH7Va9t7hIf;0.735;0.686;4;-7,562;0.0366;0.00108;0.871;0.0933;0.0656;121.011;258933
7t2SQT5dDOqRkLBJF2KHLR;0.703;0.898;5;-3,807;0.298;0.0154;0.00019;0.547;0.799;124.047;167670
5FbQLB4JlxE1MMubQBdpfi;0.653;0.697;10;-4,733;0.235;0.276;0.0;0.0689;0.472;187.764;228511
2cOpRVjsE4qZLZbFOB47VJ;0.616;0.91;8;-3,316;0.124;0.0109;0.0;0.0806;0.714;150.038;179600
4Tvw0lweq9l2JPQKFbpbBQ;0.647;0.795;1;-3,548;0.0372;0.0635;0.0;0.188;0.409;127.992;192402
2oZ8mwFb167Up0PE8b9Vu0;0.609;0.924;2;-3,275;0.0382;0.00533;2.15e-06;0.136;0.534;97.006;230722
6BqWhxll86CGGE6WxgdRqG;0.463;0.836;2;-2,776;0.0381;0.000418;7.38e-06;0.25;0.713;141.955;165120
7uCaiDV14JCg35hbKtaAAS;0.693;0.644;5;-4,633;0.418;0.139;4.24e-06;0.13;0.848;124.114;149032
5o7gm4RXsakRzue0iRcAlv;0.586;0.84;8;-6,674;0.0314;0.201;0.00056;0.0661;0.782;102.031;166478
7gY7VZlhbr6dNbRzLKkaPd;0.457;0.945;1;-4,722;0.0746;2.77e-05;0.0;0.231;0.483;135.946;200411
5GjisoOfsN8qagrax01T4y;0.875;0.41;7;-6,29;0.0571;0.0674;0.0374;0.106;0.445;87.999;267400
4IO8X9W69dIQe0EC5ALXhq;0.741;0.87;6;-3,494;0.503;0.00813;0.0;0.114;0.663;184.194;254723
6N29ryH844QydR2Q3ULSdC;0.684;0.803;8;-3,849;0.0882;0.276;0.0;0.128;0.531;98.985;216547
5Fprsw03ytbj42dRKPXr7T;0.763;0.932;5;-2,685;0.292;0.0989;0.0576;0.0936;0.477;140.028;190043
3PFaFVWq5wucLu6s4baj9D;0.568;0.42;7;-11,169;0.276;0.536;0.124;0.101;0.453;79.89;415613
4R8BJggjosTswLxtkw8V7P;0.806;0.786;10;-3,831;0.0741;0.145;0.0;0.0935;0.58;91.973;309120
7IOeiuytwp88XSAU6LqAcV;0.78;0.776;6;-4,628;0.055;0.0509;0.000527;0.0694;0.166;114.949;180693
6rWDuBEVXDWrSNS47sONNQ;0.826;0.314;6;-15,539;0.0543;0.528;0.654;0.108;0.394;117.989;252343
6lZe9DbvrcHZ3Ot2O9BPRc;0.744;0.71;0;-6,291;0.0551;0.0287;0.0;0.107;0.652;119.945;216789
2H4PYDafEuMvHqbkErc0vE;0.893;0.199;7;-11,758;0.239;0.124;0.00037;0.0865;0.339;95.065;171789
69NQ59CGoIRVTjdecpHfBQ;0.903;0.81;4;-4,533;0.282;0.41;0.0;0.0853;0.871;104.023;141690
5g6Hb3izCstZQOSOdjSn1o;0.609;0.75;0;-7,109;0.0422;0.3;0.362;0.189;0.0983;105.019;214360
1oEgqFagcGV8LiIkA69FzD;0.586;0.867;0;-5,118;0.0829;0.000704;0.396;0.16;0.219;127.983;209883
6ede6Tky0YYKyUKqKuEpQf;0.774;0.724;6;-5,164;0.234;0.0104;0.0;0.0517;0.737;140.953;191661
0CSD00WpFz5Q8XlYowNHwK;0.745;0.766;5;-4,125;0.178;0.0474;0.0;0.247;0.416;125.984;200952
4fY4pwTfUl15tEwDBTCXBO;0.439;0.677;11;-7,319;0.125;0.0743;0.0;0.0955;0.759;95.064;267993
0fg8CqpjdojMyXLNzM2PaJ;0.803;0.743;1;-3,602;0.0681;0.105;2.12e-06;0.099;0.674;108.005;203180
62mv8OMTIeYjlL7ofwgvMI;0.761;0.63;8;-8,197;0.325;0.43;1.48e-06;0.11;0.671;89.35;213560
7pOSphiQrRDVnoiXtFbRmH;0.656;0.75;5;-4,594;0.0584;0.00207;0.874;0.117;0.119;126.04;141905
6w8pFOKn42O418qwcQElZ3;0.518;0.729;11;-7,193;0.0452;0.183;0.0;0.0643;0.343;156.879;240013
6iWnIObjnBMlaKgrAZgUA1;0.911;0.664;10;-8,514;0.0777;0.0291;0.0;0.129;0.8;125.972;112381
4phHbFt0h1NRXIgMNM8t0Q;0.657;0.843;6;-5,927;0.272;0.00498;2.5e-05;0.156;0.883;192.043;219333
72UTxfWLA7lW3pexGQMIMC;0.811;0.567;10;-7,581;0.263;0.0188;0.0;0.293;0.49;79.983;211633
6uIk27ADwVYHMSlOXtgEOv;0.755;0.892;6;-4,351;0.0598;0.00934;2.95e-05;0.229;0.812;110.014;206320
1TsUuL2SqH3BP0t7PKhkjr;0.634;0.702;6;-6,325;0.0357;0.0652;0.000305;0.122;0.421;124.071;187147
3vmVl9pPrBthxN5VpfnCev;0.769;0.934;0;-1,623;0.0282;0.557;5.4e-06;0.179;0.885;130.08;262787
4O6WRfwTUx0UdVuWMC4jeR;0.9;0.568;10;-7,413;0.0376;0.52;0.00834;0.096;0.37;121.989;208501
4ewmSyDLQ8Bl3Y6nRQsL7Q;0.634;0.833;9;-5,117;0.0323;0.165;4.63e-05;0.162;0.799;129.587;224613
4VRRbrw7ai2mztUrXrAvfd;0.39;0.91;5;-3,268;0.133;0.000198;0.0;0.156;0.644;162.253;177048
1ndyl3wJCFs872XZ3ztPk6;0.743;0.709;3;-3,922;0.0879;0.0451;5.18e-06;0.0809;0.831;170.001;258600
4d0dY3ZeMdoYrD5YmdFvWZ;0.624;0.488;4;-8,258;0.0584;0.375;9.63e-05;0.339;0.273;84.218;230853
2bNrvWD9d5Zn9tS8XvcaMk;0.509;0.79;6;-3,782;0.0374;0.332;6.67e-05;0.316;0.638;127.946;208316
46x4SztssOJ1KzRjPqVUPk;0.714;0.809;7;-4,34;0.0801;0.00736;0.0;0.342;0.32;128.045;173797
6HfF9lDsvjlo2RJJeC8a8p;0.83;0.836;11;-4,346;0.0641;0.0152;2.8e-05;0.229;0.596;96.125;203755
6YwLgicpvVuMt1eE2OldwQ;0.699;0.883;5;-3,226;0.219;0.0288;0.0;0.817;0.499;127.961;211975
5gJGOikGhvbDtpCME5g8sJ;0.656;0.347;5;-11,289;0.418;0.256;0.0;0.128;0.561;81.067;202760
5O9Mb95hkpNLw0HLsWwIoj;0.952;0.917;11;-4,973;0.133;0.00449;0.297;0.0922;0.965;127.968;217800
52jHZXtW03EI5qCv3NKg1E;0.667;0.974;0;-3,129;0.111;0.0302;1.66e-05;0.278;0.362;127.993;207879
1Rqs8djXPYWYSx24kc40Jc;0.736;0.716;9;-7,513;0.076;0.224;0.00435;0.049;0.316;130.018;158788
0d2iYfpKoM0QCKvcLCkBao;0.56;0.68;6;-7,648;0.321;0.555;0.0;0.116;0.319;89.391;173800
74OqjT3PMVWlZAyqUt4FgG;0.767;0.872;10;-4,25;0.0761;0.153;0.0;0.518;0.565;112.6;263280
40nPimvmG05WYS7983bawZ;0.721;0.805;9;-4,134;0.0927;0.05;0.0;0.153;0.653;118.058;189133
1fDsrQ23eTAVFElUMaf38X;0.531;0.481;4;-11,709;0.06;0.699;0.0;0.0842;0.491;138.45;516893
2mRu5u0omy8xHggBBW7fG9;0.676;0.511;9;-7,277;0.0309;0.394;0.0402;0.103;0.383;184.012;311240
