nRest	inspection_date	action	violation_code	violation_description	critical_flag	score	grade	inspection_type
50001014	07/05/2017	Violations were cited in the following area(s).	04H	Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.	Critical	30.0		Cycle Inspection / Initial Inspection
41406973	03/29/2017	Violations were cited in the following area(s).	02B	Hot food item not held at or above 140Âº F.	CRITICAL	10.0	A	Cycle Inspection / Initial Inspection
41512397	03/31/2018	Violations were cited in the following area(s).	10F	Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.	Not Critical	25.0		Cycle Inspection / Initial Inspection
40560823	01/11/2018	Violations were cited in the following area(s).	06C	Food not protected from potential source of contamination during storage, preparation, transportation, display or service.	CRITICAL	25.0		Cycle Inspection / Initial Inspection
50010284	10/25/2017	Violations were cited in the following area(s).	04N	Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.	Critical	9.0		Cycle Inspection / Initial Inspection
41435037	03/04/2017	Violations were cited in the following area(s).	04L	Evidence of mice or live mice present in facility's food and/or non-food areas.	Critical	9.0		Cycle Inspection / Initial Inspection
50083023	2018-11-10	Violations were cited in the following area(s).	05H	No facilities available to wash, rinse and sanitize utensils and/or equipment.	CRITICAL	67.0		Pre-permit (Non-operational) / Initial Inspection
41168748	05/16/2016	Violations were cited in the following area(s).	10F	Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.	Not Critical	13.0	A	Cycle Inspection / Initial Inspection
50010763	09/10/2015	Violations were cited in the following area(s).	04N	Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.	Critical	10.0	A	Cycle Inspection / Re-inspection
50002115	12/29/2016	Violations were cited in the following area(s).	02G	Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.	Critical	20.0		Cycle Inspection / Initial Inspection
50036694	01/03/2017	Violations were cited in the following area(s).	06F	Wiping cloths soiled or not stored in sanitizing solution.	Critical	37.0		Cycle Inspection / Initial Inspection
50046238	09/14/2016	Violations were cited in the following area(s).	08A	Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.	Not Critical	29.0		Pre-permit (Operational) / Initial Inspection
41413944	08/05/2015	Violations were cited in the following area(s).	04M	Live roaches present in facility's food and/or non-food areas.	CRITICAL	23.0	B	Cycle Inspection / Re-inspection
50014519	04/18/2017	Violations were cited in the following area(s).	04L	Evidence of mice or live mice present in facility's food and/or non-food areas.	Critical	14.0		Cycle Inspection / Initial Inspection
41370414	07/25/2016	Violations were cited in the following area(s).	04N	Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.	Critical	10.0	A	Cycle Inspection / Initial Inspection
50064165	06/05/2017	Violations were cited in the following area(s).	08A	Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.	NOT CRITICAL	10.0	A	Pre-permit (Operational) / Initial Inspection
50007933	01/22/2016	Violations were cited in the following area(s).	22C	Bulb not shielded or shatterproof, in areas where there is extreme heat, temperature changes, or where accidental contact may occur.	NOT CRITICAL			Administrative Miscellaneous / Initial Inspection
41564778	04/06/2015	Violations were cited in the following area(s).	04L	Evidence of mice or live mice present in facility's food and/or non-food areas.	Critical	12.0		Cycle Inspection / Initial Inspection
50004437	09/03/2015	Violations were cited in the following area(s).	04N	Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.	Critical	17.0	B	Cycle Inspection / Re-inspection
50054604	12/30/2017	Violations were cited in the following area(s).	10F	Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.	Not Critical	32.0		Cycle Inspection / Initial Inspection
50033511	10/11/2016	Violations were cited in the following area(s).	10F	Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.	Not Critical	28.0		Cycle Inspection / Initial Inspection
50079949	08/09/2018	Violations were cited in the following area(s).	02G	Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.	Critical	67.0	Not Yet Graded	Pre-permit (Operational) / Initial Inspection
50045397	11/22/2016	Violations were cited in the following area(s).	06C	Food not protected from potential source of contamination during storage, preparation, transportation, display or service.	CRITICAL	52.0		Cycle Inspection / Initial Inspection
41619215	03/15/2018	Violations were cited in the following area(s).	22F		Not Applicable	16.0		Cycle Inspection / Initial Inspection
41069646	12/09/2016	Establishment re-opened by DOHMH	10B	Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.	NOT CRITICAL	4.0	C	Cycle Inspection / Reopening Inspection
50077879	06/15/2018	Violations were cited in the following area(s).	04A	Food Protection Certificate not held by supervisor of food operations.	CRITICAL	17.0		Pre-permit (Non-operational) / Initial Inspection
50051009	03/03/2018	Violations were cited in the following area(s).	04L	Evidence of mice or live mice present in facility's food and/or non-food areas.	Critical	12.0	A	Cycle Inspection / Re-inspection
50044144	09/29/2017	Violations were cited in the following area(s).	10F	Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.	Not Critical	2.0	A	Cycle Inspection / Initial Inspection
50058675	01/25/2018	Violations were cited in the following area(s).	06F	Wiping cloths soiled or not stored in sanitizing solution.	Critical	10.0	A	Cycle Inspection / Re-inspection
41170127	12/16/2015	Violations were cited in the following area(s).	10F	Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.	Not Critical	8.0	A	Cycle Inspection / Initial Inspection
41450971	03/22/2018	Violations were cited in the following area(s).	04L	Evidence of mice or live mice present in facility's food and/or non-food areas.	Critical	20.0		Cycle Inspection / Initial Inspection
50040892	04/16/2018	Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.	08A	Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.	Not Critical	41.0		Cycle Inspection / Initial Inspection
41406973	03/29/2017	Violations were cited in the following area(s).	10F	Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.	NOT CRITICAL	10.0	A	Cycle Inspection / Initial Inspection
50053564	09/27/2016	Violations were cited in the following area(s).	08A	Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.	not critical	36.0		Pre-permit (Operational) / Initial Inspection
41286915	02/13/2018	Violations were cited in the following area(s).	06C	Food not protected from potential source of contamination during storage, preparation, transportation, display or service.	Critical	16.0		Cycle Inspection / Initial Inspection
50007468	04/21/2015	Violations were cited in the following area(s).	06C	Food not protected from potential source of contamination during storage, preparation, transportation, display or service.	Critical	21.0	B	Cycle Inspection / Re-inspection
50036244	04/13/2017	Violations were cited in the following area(s).	10F	Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.	Not Critical	11.0	A	Cycle Inspection / Initial Inspection
40752494	04/05/2017	Violations were cited in the following area(s).	10B	Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.	Not Critical	9.0	A	Cycle Inspection / Initial Inspection
41708467	09/23/2015	Violations were cited in the following area(s).	02H	Food not cooled by an approved method whereby the internal product temperature is reduced from 140Âº F to 70Âº F or less within 2 hours, and from 70Âº F to 41Âº F or less within 4 additional hours.	Critical	8.0	A	Cycle Inspection / Re-inspection
41326097	11/04/2015	Violations were cited in the following area(s).	10B	Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.	NOT CRITICAL	14.0		Cycle Inspection / Initial Inspection
50074432	05/15/2018	Violations were cited in the following area(s).	08A	Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.	Not Critical	10.0	A	Pre-permit (Operational) / Re-inspection
50051877	10/10/2018	Violations were cited in the following area(s).	04N	Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.	Critical	47.0		Cycle Inspection / Initial Inspection
50085179	11/20/2018	Violations were cited in the following area(s).	10H	Proper sanitization not provided for utensil ware washing operation.	Not Critical	30.0	Not Yet Graded	Pre-permit (Operational) / Initial Inspection
50053703	06/01/2017	Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.	08A	Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.	Not Critical	59.0		Cycle Inspection / Initial Inspection
41598963	04/04/2017	Violations were cited in the following area(s).	06D	Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.	Critical	17.0		Cycle Inspection / Initial Inspection
40369087	01/03/2018	Violations were cited in the following area(s).	04L	Evidence of mice or live mice present in facility's food and/or non-food areas.	Critical	15.0		Cycle Inspection / Initial Inspection
41349544	06/20/2016	Violations were cited in the following area(s).	06F	Wiping cloths soiled or not stored in sanitizing solution.	CRITICAL	14.0		Cycle Inspection / Initial Inspection
41158998	09/06/2016	Violations were cited in the following area(s).	04N	Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.	Critical	24.0		Cycle Inspection / Initial Inspection
50042777	06/20/2018	Establishment re-closed by DOHMH	08A	Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.	Not Critical	10.0		Cycle Inspection / Reopening Inspection
50032577	04/08/2016	Violations were cited in the following area(s).	06D	Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.	CRITICAL	17.0		Cycle Inspection / Initial Inspection
50047823	10/29/2018	Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.	04L	Evidence of mice or live mice present in facility's food and/or non-food areas.	Critical	48.0		Cycle Inspection / Initial Inspection
41634847	08/01/2017	Violations were cited in the following area(s).	06B	Tobacco use, eating, or drinking from open container in food preparation, food storage or dishwashing area observed.	critical	19.0		Cycle Inspection / Initial Inspection
50017049	12/15/2015	Violations were cited in the following area(s).	06C	Food not protected from potential source of contamination during storage, preparation, transportation, display or service.	Critical	19.0		Cycle Inspection / Initial Inspection
50080220	08/01/2018	Violations were cited in the following area(s).	02B	Hot food item not held at or above 140Âº F.	Critical	27.0		Pre-permit (Operational) / Initial Inspection
50013618	02/17/2016	Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.	06D	Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.	Critical	38.0		Cycle Inspection / Initial Inspection
41367337	04/06/2016	Violations were cited in the following area(s).	10B	Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.	NOT CRITICAL	5.0	A	Cycle Inspection / Initial Inspection
40536534	11/12/2015	Violations were cited in the following area(s).	08A	Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.	Not Critical	10.0		Cycle Inspection / Initial Inspection
50066913	10/11/2017	Violations were cited in the following area(s).	08A	Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.	Not Critical	30.0		Pre-permit (Operational) / Initial Inspection
50049843	11/27/2018	Violations were cited in the following area(s).	08A	Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.	NOT CRITICAL	12.0	A	Cycle Inspection / Initial Inspection
41382811	01/04/2016	Violations were cited in the following area(s).	06C	Food not protected from potential source of contamination during storage, preparation, transportation, display or service.	Critical	9.0	A	Cycle Inspection / Initial Inspection
50074775	04/23/2018	Violations were cited in the following area(s).	05F	Insufficient or no refrigerated or hot holding equipment to keep potentially hazardous foods at required temperatures.	Critical	73.0	Not Yet Graded	Pre-permit (Non-operational) / Initial Inspection
41121169	01/12/2018	No violations were recorded at the time of this inspection.			Not Applicable			Smoke-Free Air Act / Initial Inspection
40655946	10/21/2015	Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.	04L	Evidence of mice or live mice present in facility's food and/or non-food areas.	CRITICAL	26.0		Cycle Inspection / Initial Inspection
40389011	03/20/2018	Violations were cited in the following area(s).	10B	Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.	Not Critical	16.0		Cycle Inspection / Initial Inspection
41292582	06/16/2017	Violations were cited in the following area(s).	06D	Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.	CRITICAL	20.0		Cycle Inspection / Initial Inspection
41658445	06/05/2015	No violations were recorded at the time of this inspection.			Not Applicable	0.0	A	Cycle Inspection / Re-inspection
50014114	05/10/2016	Violations were cited in the following area(s).	06I	Food not labeled in accordance with HACCP plan.	Critical	54.0	C	Cycle Inspection / Re-inspection
50046462	02/27/2016	Violations were cited in the following area(s).	04L	Evidence of mice or live mice present in facility's food and/or non-food areas.	Critical	44.0		Pre-permit (Operational) / Initial Inspection
40856325	06/17/2015	Violations were cited in the following area(s).	02G	Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.	Critical	7.0	A	Cycle Inspection / Re-inspection
40740446	04/11/2016	Violations were cited in the following area(s).	06C	Food not protected from potential source of contamination during storage, preparation, transportation, display or service.	Critical	5.0	A	Cycle Inspection / Initial Inspection
41635314	01/26/2018	Violations were cited in the following area(s).	06D	Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.	Critical	15.0		Cycle Inspection / Initial Inspection
41091113	08/26/2016	Violations were cited in the following area(s).	06D	Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.	Critical	10.0	A	Cycle Inspection / Re-inspection
41382794	10/18/2018	Violations were cited in the following area(s).	10B	Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.	Not Critical	13.0	A	Cycle Inspection / Initial Inspection
41609062	01/15/2016	Violations were cited in the following area(s).	06D	Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.	Critical	18.0		Cycle Inspection / Initial Inspection
41586933	04/27/2016	Violations were cited in the following area(s).	10J	''''Wash hands sign not posted at hand wash facility.	Not Critical	21.0		Cycle Inspection / Initial Inspection
50061024	09/27/2018	Violations were cited in the following area(s).	04N	Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.	Critical	13.0	A	Cycle Inspection / Initial Inspection
