camis	dba	zipcode	cuisine_description
41620607	CAFE ONE	10031.0	American
50078364	SHANGHAI 21	10013.0	Chinese
41586332	OLGA'S PIZZA	10031.0	Pizza
40676801	IGUANA RESTAURANT	10019.0	Mexican
50055541	FORGROUND	10017.0	Caf̩/Coffee/Tea
40813994	MAX SOHA	10027.0	Italian
50003182	DUNKIN' DONUTS	10033.0	Donuts
50002313	THE BUTCHER'S DAUGHTER MARKET	10012.0	Juice, Smoothies, Fruit Salads
50034567	THE DRAFT HOUSE	10031.0	American
50052660	GARDENIA DELI	10001.0	Armenian
50036850	SCHNIPPERS	10004.0	Hamburgers
50037084	PARM RESTAURANT	10281.0	Italian
50016973	FIKA	10019.0	Continental
41667050	MARU	10001.0	Korean
40536599	OLIVE TREE	10018.0	American
41636209	INTI N.Y.C.	10019.0	Peruvian
40512129	MILL KOREAN RESTAURANT	10025.0	Korean
50033276	ILILI BOX	10036.0	Mediterranean
50050113	LENWICH	10022.0	Sandwiches
50041388	HARPER'S BREAD HOUSE	10002.0	Bakery
41259890	GRUNHAUS	10002.0	American
41596870	WO HOP CITY	10013.0	Chinese
41616853	THE ALLIE WAY SPORTS BAR & GRILL	10021.0	American
50047108	THE WARREN	10014.0	American
41304210	TOMPKINS SQUARE BAR	10009.0	American
41037278	FIGAROLA PIZZERIA	10065.0	Pizza
41380885	MAMA TINA'S PIZZA		Pizza
41063946	V CAFE	10013.0	Vietnamese/Cambodian/Malaysia
41612393	THE IRISH AMERICAN	10038.0	Irish
50042983	AMORE	10001.0	Italian
41229180	FRANCESCO PIZZERIA	10023.0	Pizza/Italian
41305588	BUNNY DELI	10033.0	Delicatessen
50071144	HUNT & FISH CLUB	10036.0	American
50008894	IVAN RAMEN	10002.0	Japanese
50043100	AMY'S BREAD (CAFE AT NEW YORK PUBLIC LIBRARY)	10018.0	Caf̩/Coffee/Tea
40369580	EL POTE ESPANOL	10016.0	Latin (Cuban, Dominican, Puerto Rican, South & Central American)
41634218	TUE THAI FOOD	10014.0	Thai
41408277	NOBI SUSHI	10016.0	Japanese
41719175	BONJOUR CREPES & WINE	10028.0	Sandwiches
50072792	DONA TINA RESTUARNAT	10031.0	Latin (Cuban, Dominican, Puerto Rican, South & Central American)
41689595	BARRACA/MACONDO	10014.0	Spanish
50045887	SCARR'S PIZZA	10002.0	Pizza
50002769	CHOZA TAQUERIA	10016.0	Mexican
50080273	NEW CHATHAM SEAFOOD RESTAURANT	10038.0	Chinese
41613392	THE LONDON IRISH PUB	10029.0	American
50011835	TUOME	10009.0	Asian
50048222	CARIBBEAN FIESTA	10029.0	Caribbean
40920440	DOS CAMINOS	10016.0	Mexican
50037200	THE JUICE SHOP	10010.0	Juice, Smoothies, Fruit Salads
41130849	PATZERIA'S PERFECT PIZZA	10036.0	Pizza
41505301	SOCIETY BILLARDS AND BAR	10010.0	American
40760809	EL NUEVO AMANECER RESTAURANT	10002.0	Latin (Cuban, Dominican, Puerto Rican, South & Central American)
50054214	GUAC	10009.0	Mexican
50045207	@ THE SPOT	10016.0	Asian
50009899	CASA ADELA RESTAURANT	10009.0	Latin (Cuban, Dominican, Puerto Rican, South & Central American)
40928956	HALE & HEARTY SOUP	10112.0	Soups & Sandwiches
40996589	GENA'S GRILL	10009.0	Latin (Cuban, Dominican, Puerto Rican, South & Central American)
50045852	SONY CLUB	10010.0	American
40393118	LA NUEVA VICTORIA RESTAURANT	10025.0	Chinese/Cuban
50037802	RESTAURANT LA SAVANE	10026.0	African
41627217	ANJAPPAR	10016.0	Indian
40391002	DANIEL'S BAGEL	10016.0	Bagels/Pretzels
50045329	SOCIAL TERRACE	10036.0	Bottled beverages, including water, sodas, juices, etc.
41360734	GEE WHIZ	10007.0	American
50048217	BLOSSOM DU JOUR EXPRESS	10019.0	Vegetarian
50005104	AYA SUSHI	10018.0	Japanese
41046505	1 DARBAR	10017.0	Indian
41289885	LA PRECIOSA CHINA RESTAURANT	10029.0	Chinese
50067792	IL BARETTO TO GO	10019.0	Pizza/Italian
41633520	POPEYES LOUISIANA KITCHEN	10002.0	Chicken
41464542	THE BLUEBELL CAFE	10010.0	American
50002271	MARGAUX	10011.0	American
41272814	SUBWAY	10065.0	Sandwiches
41251140	TRATTORIA TRE COLORI	10036.0	Italian
40538563	FOUR SEASONS HOTEL	10022.0	American
41630558	TRI TIP GRILL	10017.0	American
50057586	ZUCKER'S BAGELS AND SMOKED FISH	10023.0	Bagels/Pretzels
50003580	XING WONG BBQ	10002.0	Chinese
41030982	FAT BUDDHA	10009.0	Asian
41472519	ORIGINAL SANDWICHES	10011.0	Sandwiches
41712685	MORINI RISTORANTE	10028.0	Italian
50039535	TASTY HAND-PULLED NOODLES	10036.0	Chinese
50011690	MEXICUE	10018.0	Mexican
40942444	HUDSON BAR	10019.0	American
50048217	BLOSSOM DU JOUR EXPRESS	10019.0	Vegetarian
41346788	PRET A MANGER	10017.0	Sandwiches
50012118	NORIKOH	10016.0	Japanese
41545974	NEW SAU VOI		Sandwiches
41365003	BROWNIE'S CAFE AT COLUMBIA	10027.0	Sandwiches/Salads/Mixed Buffet
50002052	OTTO'S TACOS	10003.0	Mexican
40593528	BLOCKHEADS	10019.0	Mexican
41350310	MAMMA'S FAMOUS PIZZA & BURGERS	10024.0	Pizza
50001940	MERILU PIZZA AL METRO	10019.0	Pizza
41305738	SUSHI AZABU	10013.0	Japanese
41538633	SAIGON SHACK	10012.0	Vietnamese/Cambodian/Malaysia
50007955	MONARCH GILDED LILY / KOLA H	10011.0	American
41032752	DONs BOGAM		Korean
40943754	PRINTON 56	10019.0	Delicatessen
50060677	PARIS CAFE	10038.0	American
40620726	NINO'S RESTAURANT	10021.0	Italian
41650784	EAST SIDE BAGEL CAFE	10075.0	Bagels/Pretzels
41042200	MAMA'S BAR		American
41337465	CAFE SELECT	10012.0	Eastern European
40997642	MIDTOWN RESTAURANT	10022.0	American
41689247	THE BEST PIZZA	10019.0	Pizza
50063947	DECCAN SPICE	10016.0	Indian
41263395	AMC THEATRES	10003.0	Hotdogs/Pretzels
50000496	POTJANEE	10014.0	Thai
40860175	BELVEDERE CAFE	10036.0	American
41501061	JACOB RESTAURANT		Soul Food
50010039	HUNAN CHEN'S KITCHEN	10025.0	Chinese
40876078	CIPRIANI DOLCI	10017.0	Italian
50074470	ABAITA	10017.0	Jewish/Kosher
50059353	KINGS OF KOBE	10019.0	American
40587376	METRO GRILL	10001.0	American
50015343	BOWERY MEAT COMPANY	10003.0	American
41577558	SUBWAY	10036.0	Sandwiches/Salads/Mixed Buffet
41189848	SAMS FAMOUS PIZZA	10029.0	Pizza
41466312	TERRI	10010.0	Vegetarian
50054303	NEW HONG WONG SEAFOOD RESTAURANT	10013.0	Seafood
40394357	ABITINO'S PIZZA	10016.0	Pizza
50001761	GOOD CENTURY CAFE	10002.0	Chinese
40512403	CHINA CHALET	10006.0	Chinese
40991382	COZY CORNER/CHICKEN LOVER	10065.0	Delicatessen
50077349	JUICE ZONE	10035.0	Caribbean
50034910	DEWEY'S PUB	10001.0	American
41521807	SARGE'S	10016.0	Delicatessen
50072059	DIG INN	10018.0	American
50074148	JUICE GENERATION INC	10003.0	Juice, Smoothies, Fruit Salads
50012006	GRAND SICHUAN	10001.0	Chinese
41163307	TAQUERIA SAN PEDRO	10031.0	Mexican
50072604	TENDER GREENS	10003.0	American
50072080	SIMON & THE WHALE	10010.0	American
40871763	CAFE ZAIYA	10017.0	Japanese
50071807	THE AINSWORTH	10003.0	American
41647571	PEKING GARDEN	10027.0	Chinese
50009899	CASA ADELA RESTAURANT	10009.0	Latin (Cuban, Dominican, Puerto Rican, South & Central American)
41171296	KIIN THAI EATERY	10003.0	Thai
50012427	CAFFE BENE	10032.0	American
41614641	IL BARETTO	10019.0	Italian
50004503	MAISON KAYSER	10019.0	Bakery
50080064	SWEETGREEN	10001.0	Salads
50063767	Gallo Nero/Cara Mia pizzaria	10036.0	Italian
50009874	EL PALACIO SEAFOOD MARKET	10032.0	Seafood
41631760	DONG CHUN HONG CHINESE RESTAURANT	10001.0	Chinese
50057801	NEW ASIAN CUISINES	10013.0	Chinese
50059700	RED POKE	10036.0	Hawaiian
50061521	STONE BRIDGE PIZZA & SALAD	10017.0	Pizza
41705075	DANIELA'S TRATTORIA	10036.0	Italian
50083752	MI NOODLES	10010.0	Asian
50070527	BLACK STONE COFFEE ROASTERS	10014.0	American
50007210	BONJOUR CREPES & WINE	10128.0	French
41598152	TERTULIA	10014.0	Spanish
41684054	THE BOIL	10002.0	Seafood
50001317	D'LILI BAKERY	10034.0	Bakery
50015159	AKAMI SUSHI	10128.0	Japanese
50043059	GREENWICH STREET TAVERN	10013.0	American
50047139	SOTTOCASA PIZZERIA	10027.0	Pizza
41634340	JOE COFFEE	10021.0	Caf̩/Coffee/Tea
40602783	EL TINA FISH MARKET & SEAFOOD RESTAURANT	10034.0	Seafood
41444302	ROCKWOOD MUSIC HALL	10002.0	Filipino
50056945	UNION SQUARE CAFE/ DAILY PROVISIONS	10003.0	American
50070209	TAI THAI	10009.0	Thai
40825908	POLANCO RESTAURANT BBQ		Latin (Cuban, Dominican, Puerto Rican, South & Central American)
50006488	CAFE TABACO & RON	10034.0	Latin (Cuban, Dominican, Puerto Rican, South & Central American)
41347991	DUNKIN' DONUTS, BASKIN ROBBINS	10026.0	Donuts
41014952	CORTE CAFE	10007.0	Delicatessen
40847000	PRET A MANGER	10018.0	Sandwiches
50062655	GO GO CURRY	10011.0	Japanese
50015341	FORMERLY CROWS	10011.0	American
40513031	FIREHOUSE	10024.0	American
41625961	DUNKIN' DONUTS	10002.0	American
40663950	FOOD FOR THOUGHT CATERED EVENTS	10001.0	American
50069805	HOME FRONT DELI	10017.0	American
40396927	MANHATTAN ESPRESSO	10017.0	Caf̩/Coffee/Tea
40797684	AMERICAS CAFE & GRILL	10065.0	American
50048541	SHAKE SHACK	10018.0	American
41509784	PEKING KITCHEN II	10026.0	Chinese
50048586	BILL'S NEW YORK CITY	10022.0	American
50001446	BENTO SUSHI & NOODLES	10017.0	Japanese
50001837	THE PENINSULA NEW YORK/ CLEMENT/ THE GOTHAM LOUNGE/ SALON DE NING	10019.0	American
40365280	COMO PIZZA	10032.0	Pizza
40644922	MANA	10025.0	Vegetarian
50071807	THE AINSWORTH	10003.0	American
41444809	PRINT RESTAURANT/PRESS LOUNGE/BANQUET KITCHEN	10036.0	American
50018704	MOMO SUSHI	10003.0	Japanese
40672603	FAILTE	10016.0	Irish
41239167	MAOZ VEGETARIAN	10003.0	Vegetarian
41250454	ALICE'S TEA CUP	10028.0	American
41470208	FINANCIER PATISSERIE	10017.0	American
41714339	BUCA DI BEPPO	10036.0	Italian
50005527	CHO-KO RESTAURANT	10003.0	Japanese
41188476	PAPATZUL	10013.0	Mexican
40362715	THE COUNTRY CAFE	10005.0	Sandwiches/Salads/Mixed Buffet
41011887	THE CITY BAKERY	10011.0	American
40574293	LA BONBONNIERE	10014.0	American
41201205	FAMOUS AMADEUS PIZZA	10001.0	Pizza
41698701	CURRY KING	10025.0	Pakistani
50080892	DUNKIN DONUTS / BASKIN ROBBINS	10036.0	Donuts
41608998	BAR MISHIMA	10022.0	Japanese
41250454	ALICE'S TEA CUP	10028.0	American
41023740	JOHNY'S LUNCHEONETTE	10001.0	American
50034302	WAFELS & DINGES	10018.0	Bakery
41385282	LALI'S RESTAURANT	10036.0	Latin (Cuban, Dominican, Puerto Rican, South & Central American)
50037658	HUMMUS KITCHEN	10028.0	Mediterranean
41234254	TREE	10009.0	French
50008729	NEW YORK KIMCHI	10036.0	Korean
50041069	MCDONALD'S	10019.0	American
50046283	HUMMUS KITCHEN	10016.0	Jewish/Kosher
41249345	STARBUCKS	10017.0	Caf̩/Coffee/Tea
41632765	FINANCIER PATISSERIE	10167.0	American
50078975	GRAPE AND GRAIN	10009.0	Other
41497700	KUMO SUSHI	10009.0	Japanese
50052171	OSAMIL	10001.0	Korean
41004293	FORT WASHINGTON BAKERY AND DELI	10033.0	Delicatessen
40383511	BRANDY'S PIANO BAR	10028.0	American
50068653	CITY COLLEGE: NAC FOOD COURT	10031.0	American
40577676	SARABETH'S KITCHEN	10128.0	American
41545370	SHRINE/YATENGA		African
50037684	ROUND K	10002.0	Caf̩/Coffee/Tea
50004346	KFC	10025.0	American
50005075	APPLE JACK DINER	10019.0	American
50016900	EYES ON HUDSON CAFE	10036.0	Caf̩/Coffee/Tea
41310578	EASTEND BAR & GRILL	10028.0	American
50071917	FOOD STATION	10013.0	Chinese
41473120	PASTICCERIA ROCCO	10014.0	Bakery
50054512	PARIS BAGUETTE	10009.0	Bakery
41336495	MAMA SUSHI	10034.0	Japanese
50043944	CHICK-FIL-A	10018.0	Chicken
41642333	242 CAFE BAKERY	10013.0	Chinese
40560074	M & M BAR & GRILL	10032.0	Other
41615445	TAO HONG BAKERY	10002.0	Bakery
50014481	MAMAN	10013.0	French
41239831	SLATTERY'S MIDTOWN PUB	10016.0	American
50060612	MEXICUE	10011.0	Mexican
41593541	HARLEM TAVERN	10026.0	American
41709714	STARBUCKS (CENTERPLATE)	10001.0	Caf̩/Coffee/Tea
41678959	NEW KAM WEI	10036.0	Chinese
50076151	CLUBHOUSE by ZO.	10020.0	American
50006349	TRATTORIA BELVERDE	10016.0	Italian
50003545	THE WAYFARER	10019.0	Seafood
41156699	WOOLWORTH TOWER KITCHEN/THE WOOLY PUBLIC	10279.0	American
41621699	MI PASO CENTRO AMERICANO RESTAURANT	10033.0	Latin (Cuban, Dominican, Puerto Rican, South & Central American)
41589254	POTBELLY SANDWICH WORKS	10017.0	American
50047245	ALBION	10016.0	American
50076761	IKINARI STEAK	10019.0	Steak
50018106	ONCE UPON A TART	10012.0	Caf̩/Coffee/Tea
41004578	BETTOLA	10024.0	Italian
50051274	LUDLOW COFFEE SUPPLY	10002.0	Caf̩/Coffee/Tea
41467140	CIEN FUEGOS	10009.0	Latin (Cuban, Dominican, Puerto Rican, South & Central American)
40879743	NEGRIL	10012.0	Caribbean
50058724	SPICE SYMPHONY	10022.0	Indian
40369580	EL POTE ESPANOL	10016.0	Latin (Cuban, Dominican, Puerto Rican, South & Central American)
40995721	QUARTINO BOTTEGA ORGANICA	10012.0	Italian
40736137	STARBUCKS	10025.0	Caf̩/Coffee/Tea
41722462	MK KARAOKE	10001.0	Korean
41286180	HUNTER DELI	10021.0	Delicatessen
41305588	BUNNY DELI	10033.0	Delicatessen
50036114	LUCKY STRIKE	10013.0	American
41237165	TRE	10002.0	Italian
40424894	AMY'S BREAD	10036.0	Bakery
41222434	OLLIES 42ND	10036.0	Chinese
40756287	BARBARESCO	10065.0	Italian
40544528	LE GIGOT	10014.0	French
50079526	CITY BEER	10016.0	Bottled beverages, including water, sodas, juices, etc.
41569059	HOY WONG RESTAURANT	10013.0	Chinese
41043128	LILI'S 57	10019.0	Chinese
40379620	DELMONICO'S KITCHEN	10018.0	American
50008894	IVAN RAMEN	10002.0	Japanese
50058340	LITTLE CAESARS	10029.0	Pizza
50073137	QQ BAKERY	10002.0	Bakery
41672199	MURRAY'S CHEESE BAR	10014.0	American
50043782	RAWL	10017.0	Asian
40403586	THE UNIVERSITY CLUB	10019.0	American
41272100	CHARLEY MOM KITCHEN	10028.0	Chinese
50064359	FEED YOUR SOUL CAFE (Located inside Lobby of Roza Management Building)	10005.0	Caf̩/Coffee/Tea
41273144	LA COLOMBE TORREFACTION	10013.0	Caf̩/Coffee/Tea
41585053	REGGAE SUN DELIGHTS NATURAL JUICE BAR		Juice, Smoothies, Fruit Salads
50040092	SUBWAY	10016.0	Sandwiches
41424141	LUCKY'S FAMOUS	10019.0	Hamburgers
50036578	WOLFGANG'S STEAKHOUSE BOUTIQUE	10017.0	Steak
50040532	INTERNATIONAL HOUSE DINING	10027.0	American
41457197	AJISAI JAPANESE RESTAURANT	10036.0	Japanese
41538666	PICCOLO CAFE	10018.0	Caf̩/Coffee/Tea
40389114	SACCO PIZZA	10019.0	Pizza
50070542	7 TACOS MEXICAN CUISINE	10034.0	Mexican
50000989	ESTELA	10012.0	American
40937824	CAFE ALICE	10017.0	Delicatessen
50037910	DUNKIN' DONUTS	10001.0	Donuts
50042835	TAC N ROLL	10003.0	Chinese
40378212	CUCHIFRITO	10029.0	Mexican
50056678	TOMPKINS SQUARE BAGELS	10003.0	Bagels/Pretzels
50004512	TIO LUCA	10037.0	Spanish
50014618	TOTTO RAMEN	10022.0	Japanese
41171216	EAST SIDE BILLIARD	10028.0	American
50048697	DYCKMAN BILLIARDS CAFE	10040.0	American
41699605	PANCHO'S ANTOJITOS MEXICANOS	10025.0	American
41637230	AMAZING 66 RESTAURANT	10013.0	Chinese
50065125	CAPTAIN FRIED CHICKEN	10038.0	Chicken
50000537	TRADING POST	10038.0	American
50007126	SANDWICHERIE OF NEW YORK	10017.0	American
50064486	JOE & THE JUICE	10021.0	Caf̩/Coffee/Tea
50011229	PELOTON LOUNGE	10011.0	Caf̩/Coffee/Tea
50060415	JOE & THE JUICE	10012.0	Caf̩/Coffee/Tea
41172507	CARVE UNIQUE SANDWICHES	10036.0	Sandwiches
50017683	MAISON KAYSER	10028.0	Bakery
41571350	THE MET GRILL/DOUBLE TREE HOTEL	10022.0	American
41080363	DUNKIN' DONUTS	10022.0	Donuts
41706018	PAIN D'EPICES	10023.0	Bakery
41581830	PADTHAI NOODLE LOUNGE	10011.0	Thai
50061117	CAFE BILBOQUET	10022.0	French
50015564	ST GEORGE TAVERN RESTAURANT & BAR	10006.0	Asian
50053457	CLAUDIO'S	10001.0	Pizza/Italian
50000113	TU CACHAPA	10033.0	Spanish
50045565	THAI PARAGON	10029.0	Thai
50057673	YAMA RAMEN	10036.0	Japanese
50003253	PARIS BAGUETTE	10022.0	Bakery
40391002	DANIEL'S BAGEL	10016.0	Bagels/Pretzels
40928958	HALE & HEARTY SOUP	10017.0	Soups & Sandwiches
