nRest;inspection_date;action;violation_code;violation_description;critical_flag;score;grade;inspection_type
41556342;08/04/2016;Violations were cited in the following area(s).;04M;Live roaches present in facility's food and/or non-food areas.;Critical;27.0;B;Cycle Inspection / Re-inspection
50077337;11/01/2018;Violations were cited in the following area(s).;06C;Food not protected from potential source of contamination during storage, preparation, transportation, display or service.;Critical;25.0;;Pre-permit (Operational) / Compliance Inspection
41543951;03/04/2015;Violations were cited in the following area(s).;04H;Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.;CRITICAL;10.0;A;Cycle Inspection / Initial Inspection
41619116;07/31/2017;Violations were cited in the following area(s).;04K;Evidence of rats or live rats present in facility's food and/or non-food areas.;CRITICAL;27.0;;Cycle Inspection / Initial Inspection
41142173;04/19/2018;Violations were cited in the following area(s).;06F;Wiping cloths soiled or not stored in sanitizing solution.;Critical;12.0;A;Cycle Inspection / Re-inspection
41658728;10/19/2017;Violations were cited in the following area(s).;10B;"Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.";not critical;21.0;;Cycle Inspection / Initial Inspection
41308090;04/18/2018;Violations were cited in the following area(s).;06D;Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.;CRITICAL;12.0;A;Cycle Inspection / Re-inspection
40948382;05/31/2016;Violations were cited in the following area(s).;10E;Accurate thermometer not provided in refrigerated or hot holding equipment.;Not Critical;16.0;;Cycle Inspection / Initial Inspection
50007670;04/12/2016;Violations were cited in the following area(s).;10B;"Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.";Not Critical;12.0;;Cycle Inspection / Initial Inspection
50008613;12/15/2015;Violations were cited in the following area(s).;04A;Food Protection Certificate not held by supervisor of food operations.;Critical;16.0;;Cycle Inspection / Initial Inspection
50034079;09/18/2015;Violations were cited in the following area(s).;04N;Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.;CRITICAL;30.0;;Pre-permit (Operational) / Initial Inspection
41409985;04/26/2017;Violations were cited in the following area(s).;02B;Hot food item not held at or above 140Âº F.;Critical;9.0;A;Cycle Inspection / Initial Inspection
40892893;03/10/2016;Violations were cited in the following area(s).;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;NOT CRITICAL;8.0;A;Cycle Inspection / Initial Inspection
50053572;02/22/2017;Violations were cited in the following area(s).;10B;"Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.";Not Critical;12.0;A;Cycle Inspection / Re-inspection
50017690;08/31/2017;Violations were cited in the following area(s).;04H;Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.;Critical;20.0;B;Cycle Inspection / Re-inspection
50043349;09/20/2018;Violations were cited in the following area(s).;02B;Hot food item not held at or above 140Âº F.;Critical;24.0;;Cycle Inspection / Initial Inspection
41283963;10/25/2016;Violations were cited in the following area(s).;10E;Accurate thermometer not provided in refrigerated or hot holding equipment.;Not Critical;6.0;A;Cycle Inspection / Re-inspection
50018552;08/29/2018;Violations were cited in the following area(s).;08A;Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.;Not Critical;84.0;;Cycle Inspection / Initial Inspection
41462900;09/06/2018;Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.;02G;Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.;critical;44.0;;Cycle Inspection / Initial Inspection
41384329;03/01/2017;Violations were cited in the following area(s).;04L;Evidence of mice or live mice present in facility's food and/or non-food areas.;critical;11.0;A;Cycle Inspection / Initial Inspection
50017360;11/09/2017;Violations were cited in the following area(s).;08A;Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.;Not Critical;12.0;A;Cycle Inspection / Re-inspection
50041580;01/26/2018;Violations were cited in the following area(s).;04L;Evidence of mice or live mice present in facility's food and/or non-food areas.;Critical;15.0;B;Cycle Inspection / Re-inspection
41445737;09/25/2015;Violations were cited in the following area(s).;04N;Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.;CRITICAL;11.0;;Cycle Inspection / Initial Inspection
50004130;09/28/2016;Violations were cited in the following area(s).;10J;''''Wash hands sign not posted at hand wash facility.;NOT CRITICAL;15.0;;Cycle Inspection / Initial Inspection
41711390;06/08/2017;Violations were cited in the following area(s).;10B;"Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.";NOT CRITICAL;44.0;;Cycle Inspection / Initial Inspection
41706482;01/18/2017;Violations were cited in the following area(s).;06C;Food not protected from potential source of contamination during storage, preparation, transportation, display or service.;CRITICAL;7.0;A;Cycle Inspection / Initial Inspection
50005327;09/26/2018;Violations were cited in the following area(s).;08A;Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.;NOT CRITICAL;12.0;A;Cycle Inspection / Initial Inspection
40399955;04/10/2018;Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.;08A;Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.;NOT CRITICAL;44.0;;Cycle Inspection / Re-inspection
41106672;09/21/2016;No violations were recorded at the time of this inspection.;;;not applicable;;;Administrative Miscellaneous / Re-inspection
50043911;03/29/2018;Violations were cited in the following area(s).;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;Not Critical;7.0;A;Cycle Inspection / Initial Inspection
40369716;03/28/2016;Violations were cited in the following area(s).;02G;Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.;Critical;10.0;A;Cycle Inspection / Initial Inspection
41706383;12/03/2015;Violations were cited in the following area(s).;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;Not Critical;23.0;;Cycle Inspection / Initial Inspection
41479685;09/30/2017;Violations were cited in the following area(s).;06C;Food not protected from potential source of contamination during storage, preparation, transportation, display or service.;Critical;13.0;A;Cycle Inspection / Re-inspection
41486245;08/24/2015;Violations were cited in the following area(s).;22G;;NOT APPLICABLE;11.0;A;Cycle Inspection / Re-inspection
41567437;10/23/2018;Violations were cited in the following area(s).;08A;Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.;Not Critical;33.0;;Cycle Inspection / Initial Inspection
50012784;05/18/2017;Violations were cited in the following area(s).;04C;Food worker does not use proper utensil to eliminate bare hand contact with food that will not receive adequate additional heat treatment.;Critical;31.0;;Cycle Inspection / Initial Inspection
40692961;03/27/2018;No violations were recorded at the time of this inspection.;;;not applicable;;;Administrative Miscellaneous / Initial Inspection
41474212;11/27/2018;Violations were cited in the following area(s).;02B;Hot food item not held at or above 140Âº F.;Critical;23.0;Z;Cycle Inspection / Re-inspection
50007098;12/22/2016;Violations were cited in the following area(s).;02G;Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.;Critical;16.0;B;Cycle Inspection / Re-inspection
40871961;06/03/2015;No violations were recorded at the time of this inspection.;;;Not Applicable;;;Administrative Miscellaneous / Initial Inspection
50069096;08/30/2017;Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.;04M;Live roaches present in facility's food and/or non-food areas.;Critical;70.0;;Pre-permit (Operational) / Initial Inspection
50017360;03/01/2017;Violations were cited in the following area(s).;06D;Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.;Critical;16.0;B;Cycle Inspection / Re-inspection
41623893;04/04/2018;Violations were cited in the following area(s).;02G;Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.;Critical;30.0;;Cycle Inspection / Initial Inspection
50046649;08/02/2018;Violations were cited in the following area(s).;02G;Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.;Critical;22.0;;Cycle Inspection / Initial Inspection
41636259;02/08/2018;Violations were cited in the following area(s).;06E;Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.;Critical;13.0;;Cycle Inspection / Initial Inspection
41465611;08/17/2016;Violations were cited in the following area(s).;06A;Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.;critical;12.0;A;Cycle Inspection / Initial Inspection
50079786;08/29/2018;Violations were cited in the following area(s).;06C;Food not protected from potential source of contamination during storage, preparation, transportation, display or service.;CRITICAL;32.0;;Pre-permit (Operational) / Initial Inspection
41611274;09/15/2016;Violations were cited in the following area(s).;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;Not Critical;11.0;A;Cycle Inspection / Initial Inspection
50058367;08/20/2018;Violations were cited in the following area(s).;06D;Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.;Critical;26.0;;Cycle Inspection / Initial Inspection
41545758;11/30/2016;Violations were cited in the following area(s).;08A;Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.;Not Critical;17.0;;Cycle Inspection / Initial Inspection
50075928;05/22/2018;Violations were cited in the following area(s).;06C;Food not protected from potential source of contamination during storage, preparation, transportation, display or service.;Critical;7.0;A;Pre-permit (Operational) / Initial Inspection
50037065;08/13/2015;Violations were cited in the following area(s).;10B;"Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.";NOT CRITICAL;18.0;;Pre-permit (Operational) / Initial Inspection
50053024;08/31/2017;Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.;04N;Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.;critical;24.0;;Cycle Inspection / Re-inspection
50052137;02/03/2018;Violations were cited in the following area(s).;02H;Food not cooled by an approved method whereby the internal product temperature is reduced from 140Âº F to 70Âº F or less within 2 hours, and from 70Âº F to 41Âº F or less within 4 additional hours.;CRITICAL;33.0;;Cycle Inspection / Initial Inspection
50042177;05/09/2017;Establishment re-opened by DOHMH;06F;Wiping cloths soiled or not stored in sanitizing solution.;CRITICAL;17.0;P;Cycle Inspection / Reopening Inspection
50017814;07/19/2017;Violations were cited in the following area(s).;06E;Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.;Critical;12.0;A;Cycle Inspection / Initial Inspection
41605298;09/26/2017;Violations were cited in the following area(s).;02B;Hot food item not held at or above 140Âº F.;critical;17.0;B;Cycle Inspection / Re-inspection
50043217;02/24/2016;Violations were cited in the following area(s).;06E;Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.;CRITICAL;28.0;;Cycle Inspection / Initial Inspection
41651670;02/06/2018;Violations were cited in the following area(s).;08A;Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.;Not Critical;18.0;;Cycle Inspection / Initial Inspection
50042352;11/28/2017;Violations were cited in the following area(s).;06E;Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.;Critical;18.0;;Cycle Inspection / Initial Inspection
41623654;09/19/2016;Violations were cited in the following area(s).;02G;Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.;Critical;12.0;A;Cycle Inspection / Initial Inspection
50038434;09/30/2017;Violations were cited in the following area(s).;02H;Food not cooled by an approved method whereby the internal product temperature is reduced from 140Âº F to 70Âº F or less within 2 hours, and from 70Âº F to 41Âº F or less within 4 additional hours.;critical;21.0;;Cycle Inspection / Initial Inspection
50045370;08/02/2016;Violations were cited in the following area(s).;04N;Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.;Critical;26.0;;Cycle Inspection / Initial Inspection
41258116;08/22/2016;Violations were cited in the following area(s).;08A;Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.;Not Critical;13.0;A;Cycle Inspection / Re-inspection
50053768;11/03/2016;Violations were cited in the following area(s).;06E;Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.;critical;18.0;;Cycle Inspection / Initial Inspection
41552928;03/23/2016;Violations were cited in the following area(s).;06F;Wiping cloths soiled or not stored in sanitizing solution.;CRITICAL;27.0;;Cycle Inspection / Initial Inspection
50000330;03/08/2018;Violations were cited in the following area(s).;15F;;NOT APPLICABLE;;;Smoke-Free Air Act / Initial Inspection
50071198;11/14/2017;Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.;06C;Food not protected from potential source of contamination during storage, preparation, transportation, display or service.;CRITICAL;82.0;;Pre-permit (Operational) / Initial Inspection
50000343;06/21/2017;Violations were cited in the following area(s).;10B;"Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.";Not Critical;9.0;A;Cycle Inspection / Initial Inspection
50045243;07/18/2017;Violations were cited in the following area(s).;06D;Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.;CRITICAL;35.0;;Cycle Inspection / Initial Inspection
50010978;05/24/2016;Violations were cited in the following area(s).;06B;Tobacco use, eating, or drinking from open container in food preparation, food storage or dishwashing area observed.;Critical;31.0;;Cycle Inspection / Initial Inspection
50051748;07/12/2016;Violations were cited in the following area(s).;10H;Proper sanitization not provided for utensil ware washing operation.;not critical;12.0;;Pre-permit (Operational) / Initial Inspection
50000689;06/01/2016;Violations were cited in the following area(s).;06D;Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.;CRITICAL;9.0;A;Cycle Inspection / Initial Inspection
41366722;05/02/2016;Violations were cited in the following area(s).;02B;Hot food item not held at or above 140Âº F.;Critical;13.0;A;Cycle Inspection / Initial Inspection
40868583;05/05/2017;Violations were cited in the following area(s).;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;Not Critical;3.0;A;Cycle Inspection / Initial Inspection
41536484;01/12/2017;Violations were cited in the following area(s).;10B;"Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.";NOT CRITICAL;7.0;A;Cycle Inspection / Re-inspection
41708744;09/08/2015;Violations were cited in the following area(s).;10H;Proper sanitization not provided for utensil ware washing operation.;Not Critical;12.0;A;Cycle Inspection / Initial Inspection
50044131;02/09/2016;Violations were cited in the following area(s).;02H;Food not cooled by an approved method whereby the internal product temperature is reduced from 140Âº F to 70Âº F or less within 2 hours, and from 70Âº F to 41Âº F or less within 4 additional hours.;Critical;32.0;;Pre-permit (Operational) / Initial Inspection
40580547;08/22/2016;Violations were cited in the following area(s).;04H;Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.;CRITICAL;21.0;B;Cycle Inspection / Re-inspection
50045126;02/22/2018;Violations were cited in the following area(s).;06E;Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.;CRITICAL;25.0;;Cycle Inspection / Initial Inspection
41230533;07/19/2018;Violations were cited in the following area(s).;06D;Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.;CRITICAL;23.0;;Cycle Inspection / Initial Inspection
41464997;12/02/2015;Violations were cited in the following area(s).;22C;Bulb not shielded or shatterproof, in areas where there is extreme heat, temperature changes, or where accidental contact may occur.;NOT CRITICAL;;;Administrative Miscellaneous / Initial Inspection
41585575;08/01/2017;Violations were cited in the following area(s).;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;Not Critical;9.0;A;Cycle Inspection / Initial Inspection
50002863;12/02/2015;Violations were cited in the following area(s).;08A;Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.;NOT CRITICAL;11.0;;Cycle Inspection / Initial Inspection
41441326;06/13/2017;Violations were cited in the following area(s).;06C;Food not protected from potential source of contamination during storage, preparation, transportation, display or service.;Critical;20.0;B;Cycle Inspection / Re-inspection
40928079;06/23/2015;Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.;09A;Canned food product observed dented and not segregated from other consumable food items.;Not Critical;50.0;;Cycle Inspection / Initial Inspection
50013417;11/14/2018;Violations were cited in the following area(s).;04M;Live roaches present in facility's food and/or non-food areas.;Critical;35.0;Z;Cycle Inspection / Re-inspection
41688500;01/25/2017;No violations were recorded at the time of this inspection.;;;not applicable;0.0;A;Cycle Inspection / Initial Inspection
50053799;03/13/2018;Violations were cited in the following area(s).;06D;Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.;critical;9.0;A;Cycle Inspection / Initial Inspection
