nRest	inspection_date	action	violation_code	violation_description	critical_flag	score	grade	inspection_type
40570634	03/06/2015	Violations were cited in the following area(s).	10F	Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.	not critical	15.0		Cycle Inspection / Initial Inspection
50060913	04/25/2018	Violations were cited in the following area(s).	10F	Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.	Not Critical	13.0	A	Cycle Inspection / Re-inspection
50054409	11/02/2017	Violations were cited in the following area(s).	10F	Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.	Not Critical	4.0	A	Cycle Inspection / Re-inspection
50032662	12/10/2015	Violations were cited in the following area(s).	04L	Evidence of mice or live mice present in facility's food and/or non-food areas.	Critical	12.0	A	Pre-permit (Operational) / Re-inspection
41365127	10/29/2015	Violations were cited in the following area(s).	04K	Evidence of rats or live rats present in facility's food and/or non-food areas.	CRITICAL	9.0		Cycle Inspection / Initial Inspection
41320212	12/14/2017	Violations were cited in the following area(s).	10F	Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.	NOT CRITICAL	13.0	A	Cycle Inspection / Initial Inspection
41493340	09/18/2018	Violations were cited in the following area(s).	06C	Food not protected from potential source of contamination during storage, preparation, transportation, display or service.	Critical	7.0	A	Cycle Inspection / Initial Inspection
50037770	08/03/2016	Violations were cited in the following area(s).	02G	Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.	Critical	14.0	B	Cycle Inspection / Re-inspection
50019243	12/19/2017	No violations were recorded at the time of this inspection.			Not Applicable			Calorie Posting / Initial Inspection
40839264	03/27/2017	Violations were cited in the following area(s).	04A	Food Protection Certificate not held by supervisor of food operations.	CRITICAL	13.0	A	Cycle Inspection / Initial Inspection
41599667	01/20/2016	Violations were cited in the following area(s).	10F	Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.	Not Critical	3.0	A	Cycle Inspection / Initial Inspection
50053703	03/30/2018	Violations were cited in the following area(s).	04L	Evidence of mice or live mice present in facility's food and/or non-food areas.	Critical	20.0	Z	Cycle Inspection / Re-inspection
40366497	06/27/2018	Violations were cited in the following area(s).	10B	Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.	Not Critical	22.0	Z	Cycle Inspection / Re-inspection
41181385	11/02/2015	Violations were cited in the following area(s).	04K	Evidence of rats or live rats present in facility's food and/or non-food areas.	Critical	24.0		Cycle Inspection / Initial Inspection
41606724	07/17/2015	Violations were cited in the following area(s).	02B	Hot food item not held at or above 140Âº F.	Critical	12.0	A	Cycle Inspection / Initial Inspection
40742990	11/09/2016	Violations were cited in the following area(s).	02G	Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.	Critical	18.0	B	Cycle Inspection / Re-inspection
41340129	12/04/2017	Violations were cited in the following area(s).	10F	Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.	Not Critical	12.0	A	Cycle Inspection / Initial Inspection
50037770	02/01/2018	Violations were cited in the following area(s).	04M	Live roaches present in facility's food and/or non-food areas.	Critical	13.0	A	Cycle Inspection / Re-inspection
41338254	06/17/2015	Violations were cited in the following area(s).	06C	Food not protected from potential source of contamination during storage, preparation, transportation, display or service.	CRITICAL	9.0	A	Cycle Inspection / Initial Inspection
50061177	04/19/2017	Violations were cited in the following area(s).	06D	Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.	Critical	12.0	A	Pre-permit (Operational) / Initial Inspection
40765358	11/27/2017	Violations were cited in the following area(s).	04L	Evidence of mice or live mice present in facility's food and/or non-food areas.	Critical	13.0		Cycle Inspection / Initial Inspection
50077201	08/09/2018	Violations were cited in the following area(s).	08A	Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.	not critical	24.0		Pre-permit (Operational) / Initial Inspection
50072796	01/09/2018	Violations were cited in the following area(s).	06C	Food not protected from potential source of contamination during storage, preparation, transportation, display or service.	CRITICAL	35.0		Pre-permit (Operational) / Initial Inspection
50042670	02/06/2018	Violations were cited in the following area(s).	02G	Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.	Critical	10.0	A	Cycle Inspection / Initial Inspection
41678386	10/02/2015	Violations were cited in the following area(s).	10B	Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.	Not Critical	13.0	A	Cycle Inspection / Initial Inspection
50043424	01/05/2018	Violations were cited in the following area(s).	10F	Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.	Not Critical	32.0		Cycle Inspection / Initial Inspection
41205254	09/19/2016	Violations were cited in the following area(s).	04L	Evidence of mice or live mice present in facility's food and/or non-food areas.	Critical	21.0		Cycle Inspection / Initial Inspection
50014157	03/29/2018	Violations were cited in the following area(s).	05D	Hand washing facility not provided in or near food preparation area and toilet room. Hot and cold running water at adequate pressure to enable cleanliness of employees not provided at facility. Soap and an acceptable hand-drying device not provided.	Critical	50.0		Cycle Inspection / Initial Inspection
41686184	01/26/2017	Violations were cited in the following area(s).	02B	Hot food item not held at or above 140Âº F.	Critical	11.0	A	Cycle Inspection / Initial Inspection
41515681	08/24/2018	Violations were cited in the following area(s).	10I	Single service item reused, improperly stored, dispensed; not used when required.	Not Critical	13.0	A	Cycle Inspection / Initial Inspection
50016637	08/08/2018	Violations were cited in the following area(s).	06C	Food not protected from potential source of contamination during storage, preparation, transportation, display or service.	critical	33.0		Cycle Inspection / Initial Inspection
41544565	06/25/2018	Violations were cited in the following area(s).	06D	Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.	Critical	5.0	A	Cycle Inspection / Re-inspection
50007974	12/13/2017	Violations were cited in the following area(s).	10F	Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.	Not Critical	16.0		Cycle Inspection / Initial Inspection
41615635	02/06/2016	Violations were cited in the following area(s).	06D	Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.	Critical	20.0		Cycle Inspection / Initial Inspection
40927908	08/31/2017	Violations were cited in the following area(s).	10B	Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.	NOT CRITICAL	11.0		Cycle Inspection / Initial Inspection
41710798	06/25/2015	Violations were cited in the following area(s).	06D	Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.	CRITICAL	9.0	A	Cycle Inspection / Initial Inspection
50043970	01/19/2016	Violations were cited in the following area(s).	06D	Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.	CRITICAL	10.0	A	Pre-permit (Operational) / Re-inspection
50008122	01/13/2016	Violations were cited in the following area(s).	06C	Food not protected from potential source of contamination during storage, preparation, transportation, display or service.	Critical	12.0	A	Cycle Inspection / Initial Inspection
41236123	05/02/2018	Violations were cited in the following area(s).	10F	Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.	Not Critical	10.0	A	Cycle Inspection / Re-inspection
50054551	07/03/2018	Violations were cited in the following area(s).	20F	Current letter grade card not posted.	Not Critical			Administrative Miscellaneous / Initial Inspection
41396657	05/25/2016	Violations were cited in the following area(s).	04N	Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.	Critical	14.0		Cycle Inspection / Initial Inspection
41384895	08/29/2017	Violations were cited in the following area(s).	08A	Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.	NOT CRITICAL	21.0	B	Cycle Inspection / Re-inspection
50049482	06/01/2017	Violations were cited in the following area(s).	06D	Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.	Critical	5.0	A	Cycle Inspection / Initial Inspection
50036694	09/21/2017	Establishment re-closed by DOHMH	10A	Toilet facility not maintained and provided with toilet paper, waste receptacle and self-closing door.	Not Critical	25.0		Cycle Inspection / Reopening Inspection
40530630	07/21/2017	Violations were cited in the following area(s).	08A	Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.	Not Critical	35.0		Cycle Inspection / Initial Inspection
40741630	02/06/2018	Violations were cited in the following area(s).	04K	Evidence of rats or live rats present in facility's food and/or non-food areas.	Critical	10.0	A	Cycle Inspection / Initial Inspection
40570910	05/17/2016	Violations were cited in the following area(s).	06C	Food not protected from potential source of contamination during storage, preparation, transportation, display or service.	CRITICAL	12.0	A	Cycle Inspection / Initial Inspection
41558494	08/23/2018	Violations were cited in the following area(s).	06D	Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.	Critical	8.0	A	Cycle Inspection / Re-inspection
50001954	12/27/2017	Violations were cited in the following area(s).	10F	Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.	Not Critical	11.0	A	Cycle Inspection / Initial Inspection
41272088	01/24/2018	Violations were cited in the following area(s).	04L	Evidence of mice or live mice present in facility's food and/or non-food areas.	Critical	10.0	A	Cycle Inspection / Re-inspection
41690772	09/19/2016	Violations were cited in the following area(s).	06C	Food not protected from potential source of contamination during storage, preparation, transportation, display or service.	CRITICAL	7.0	A	Cycle Inspection / Re-inspection
50052217	10/13/2018	Violations were cited in the following area(s).	06D	Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.	Critical	26.0	Z	Cycle Inspection / Re-inspection
50042128	07/05/2016	Violations were cited in the following area(s).	04N	Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.	Critical	47.0		Cycle Inspection / Initial Inspection
40916630	03/02/2016	Violations were cited in the following area(s).	06A	Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.	Critical	10.0	A	Cycle Inspection / Re-inspection
50057270	05/02/2018	Violations were cited in the following area(s).	06D	Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.	critical	40.0		Cycle Inspection / Initial Inspection
41470237	12/04/2017	Violations were cited in the following area(s).	08A	Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.	NOT CRITICAL	38.0		Cycle Inspection / Initial Inspection
50066848	07/31/2017	Violations were cited in the following area(s).	10B	Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.	NOT CRITICAL	12.0	A	Pre-permit (Operational) / Initial Inspection
40995117	04/25/2016	Violations were cited in the following area(s).	10C	Lighting inadequate; permanent lighting not provided in food preparation areas, ware washing areas, and storage rooms.	Not Critical	11.0	A	Cycle Inspection / Initial Inspection
41166704	05/25/2017	Violations were cited in the following area(s).	02H	Food not cooled by an approved method whereby the internal product temperature is reduced from 140Âº F to 70Âº F or less within 2 hours, and from 70Âº F to 41Âº F or less within 4 additional hours.	Critical	23.0		Cycle Inspection / Initial Inspection
50002100	07/27/2017	Violations were cited in the following area(s).	10F	Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.	not critical	8.0	A	Cycle Inspection / Initial Inspection
50043212	09/05/2018	Violations were cited in the following area(s).	04L	Evidence of mice or live mice present in facility's food and/or non-food areas.	Critical	11.0	A	Cycle Inspection / Re-inspection
40866315	11/14/2017	Violations were cited in the following area(s).	06A	Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.	Critical	27.0		Cycle Inspection / Initial Inspection
41129035	02/02/2016	Violations were cited in the following area(s).	06D	Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.	CRITICAL	20.0		Cycle Inspection / Initial Inspection
41380595	05/13/2015	Violations were cited in the following area(s).	10B	Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.	NOT CRITICAL	12.0		Cycle Inspection / Initial Inspection
41216873	08/23/2016	Violations were cited in the following area(s).	04N	Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.	Critical	12.0	A	Cycle Inspection / Re-inspection
41368488	05/31/2017	Violations were cited in the following area(s).	10F	Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.	Not Critical	13.0	A	Cycle Inspection / Initial Inspection
41382794	02/22/2018	Violations were cited in the following area(s).	08A	Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.	NOT CRITICAL	25.0		Cycle Inspection / Initial Inspection
41348755	02/21/2018	Violations were cited in the following area(s).	10F	Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.	NOT CRITICAL	22.0		Cycle Inspection / Initial Inspection
50065822	08/11/2017	Violations were cited in the following area(s).	08A	Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.	Not Critical	17.0		Pre-permit (Operational) / Initial Inspection
41349911	03/28/2016	Violations were cited in the following area(s).	10J	''''Wash hands sign not posted at hand wash facility.	NOT CRITICAL	12.0	A	Cycle Inspection / Re-inspection
50072271	09/11/2018	Establishment re-opened by DOHMH			NOT APPLICABLE	0.0		Pre-permit (Operational) / Reopening Inspection
50016759	10/02/2018	Violations were cited in the following area(s).	06D	Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.	Critical	18.0		Cycle Inspection / Initial Inspection
40592181	10/07/2016	Violations were cited in the following area(s).	04N	Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.	Critical	12.0	A	Cycle Inspection / Initial Inspection
50039418	08/23/2018	Violations were cited in the following area(s).	06E	Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.	Critical	30.0		Cycle Inspection / Initial Inspection
50057895	04/12/2018	Violations were cited in the following area(s).	10F	Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.	NOT CRITICAL	21.0		Cycle Inspection / Initial Inspection
50007874	2017-17-03	Violations were cited in the following area(s).	08A	Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.	Not Critical	31.0		Cycle Inspection / Initial Inspection
41471528	02/13/2017	Violations were cited in the following area(s).	04M	Live roaches present in facility's food and/or non-food areas.	CRITICAL	13.0		Cycle Inspection / Initial Inspection
50032889	06/14/2017	Violations were cited in the following area(s).	06C	Food not protected from potential source of contamination during storage, preparation, transportation, display or service.	critical	22.0		Cycle Inspection / Initial Inspection
50002306	09/08/2015	Violations were cited in the following area(s).	08A	Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.	Not Critical	42.0		Cycle Inspection / Initial Inspection
50012832	04/03/2018	Violations were cited in the following area(s).	06D	Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.	critical	25.0		Cycle Inspection / Initial Inspection
50082857	11/05/2018	Violations were cited in the following area(s).	10J	''''Wash hands sign not posted at hand wash facility.	Not Critical	47.0		Pre-permit (Operational) / Initial Inspection
50039250	2015-02-09	Violations were cited in the following area(s).	02G	Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.	Critical	9.0	A	Pre-permit (Operational) / Initial Inspection
41400742	03/21/2018	Violations were cited in the following area(s).	10F	Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.	not critical	7.0	A	Cycle Inspection / Initial Inspection
41090127	11/19/2018	Violations were cited in the following area(s).	04N	Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.	CRITICAL	35.0		Cycle Inspection / Initial Inspection
41455451	08/12/2015	Violations were cited in the following area(s).	10F	Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.	Not Critical	6.0	A	Cycle Inspection / Re-inspection
41447643	06/12/2018	Violations were cited in the following area(s).	10F	Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.	not critical	12.0	A	Cycle Inspection / Initial Inspection
50002512	05/25/2018	Establishment re-opened by DOHMH	10F	Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.	Not Critical	8.0	P	Cycle Inspection / Reopening Inspection
41620301	07/18/2017	Violations were cited in the following area(s).	06D	Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.	CRITICAL	7.0	A	Cycle Inspection / Initial Inspection
41334692	12/01/2016	Violations were cited in the following area(s).	08A	Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.	Not Critical	42.0	C	Cycle Inspection / Re-inspection
40402699	10/26/2017	Violations were cited in the following area(s).	20F	Current letter grade card not posted.	Not Critical			Administrative Miscellaneous / Initial Inspection
41702914	10/03/2017	Violations were cited in the following area(s).	04N	Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.	Critical	33.0	C	Cycle Inspection / Re-inspection
41350661	06/30/2016	Violations were cited in the following area(s).	06B	Tobacco use, eating, or drinking from open container in food preparation, food storage or dishwashing area observed.	CRITICAL	13.0	A	Cycle Inspection / Re-inspection
