camis	dba	zipcode	cuisine_description
41653831	THE PARK VIEW	10034.0	American
50037777	MEL'S BURGER	10021.0	American
40510293	DON PEPIS DELICATESSEN	10001.0	Delicatessen
41266621	MAGNOLIA BAKERY	10014.0	Bakery
40888787	POPEYES LOUISIANA KITCHEN	10026.0	Chicken
50081590	HENRY AT LIFE HOTEL	10001.0	American
40800426	DEVON & BLAKELY	10017.0	Delicatessen
40528180	BOBBY VAN'S	10169.0	Steak
50004803	RAMEN THUKPA	10014.0	Asian
40716489	ORSAY	10021.0	French
50065446	POKE BAR	10018.0	Hawaiian
41584936	FAMOUS AMADEUS PIZZA	10019.0	Pizza/Italian
41087519	REDEMPTION	10022.0	American
40840752	REUTERS CAFETERIA	10036.0	American
50074027	MAKE MY FISH	10026.0	Seafood
50047353	NEW 21 SHANGHAI HOUSE	10002.0	Chinese
50017773	OITA SUSHI	10021.0	Japanese
50056146	NOBLETREE COFFEE	10007.0	Caf̩/Coffee/Tea
50071613	CHONG QING XIAO MIAN 2	10003.0	Chinese
50014589	SUB CONSCIOUS	10027.0	Sandwiches/Salads/Mixed Buffet
50063015	COOL FRESH JUICE BAR	10014.0	Juice, Smoothies, Fruit Salads
41074207	SMALLS JAZZ CLUB	10014.0	American
41714339	BUCA DI BEPPO	10036.0	Italian
40402376	THE CENTURY ASSOCIATION	10036.0	American
41497700	KUMO SUSHI	10009.0	Japanese
41706212	ISOLA	10025.0	Italian
50071217	MOMS KITCHEN	10027.0	Soul Food
41632039	EL CHEVERE CUCHIFRITOS	10029.0	Spanish
50055234	Sugar Fish	10003.0	Japanese
50064340	OPTIMISTIC CAFE	10018.0	Caf̩/Coffee/Tea
50011229	PELOTON LOUNGE	10011.0	Caf̩/Coffee/Tea
40397478	LE COLONIAL	10022.0	Asian
50043033	ASIAN 83	10028.0	Chinese
40993542	CAFE 28	10016.0	American
41628421	KFC	10029.0	American
50065982	EL CASTILLO DE MANHATTAN RESTAURANT	10002.0	Other
40847000	PRET A MANGER	10018.0	Sandwiches
41286180	HUNTER DELI	10021.0	Delicatessen
50057901	GINGER ROOT	10065.0	Chinese
50066347	IZAKAYA IDA	10023.0	Japanese
41543887	BEAUTY AND ESSEX	10002.0	American
50012988	ROAST KITCHEN	10017.0	Mexican
50017557	SPREADHOUSE COFFEE	10002.0	Caf̩/Coffee/Tea
41163307	TAQUERIA SAN PEDRO	10031.0	Mexican
50070146	SWEETGREEN	10036.0	Salads
41721722	KOPI KOPI	10012.0	Indonesian
50058924	BANTER	10012.0	Australian
41299007	JIVAMUKTEA CAFE	10003.0	Vegetarian
50015019	MBJ DOWNTOWN	10007.0	American
40512297	BARRACUDA BAR	10011.0	American
50057253	CHAMPIGNON CAFE	10029.0	American
41572565	LUKE'S LOBSTER	10004.0	Seafood
50055657	TRENTA-TRE PIZZERIA	10016.0	Pizza
50009542	CAFE OLYMPIA	10022.0	Delicatessen
50080273	NEW CHATHAM SEAFOOD RESTAURANT	10038.0	Chinese
50086585	NYU LANGONE HEALTH CAFETERIA	10017.0	Other
50056360	BENJAMIN STEAKHOUSE PRIME	10016.0	Steak
41640400	KUMO SUSHI	10014.0	Japanese
40381797	ROSA MEXICANO	10022.0	Mexican
40365239	DORRIAN'S RED HAND RESTAURANT	10028.0	Irish
40843676	PAZZA NOTTE	10019.0	Italian
41183237	809 GRILL & BAR RESTAURANT	10040.0	Latin (Cuban, Dominican, Puerto Rican, South & Central American)
50043779	CAFFE BENE	10009.0	Caf̩/Coffee/Tea
50002580	OCHE A TU GUSTO	10040.0	Latin (Cuban, Dominican, Puerto Rican, South & Central American)
41679503	POTBELLY SANDWICH SHOP	10010.0	Sandwiches/Salads/Mixed Buffet
50064708	'CESCA	10023.0	Italian
50010487	WENDY'S	10003.0	Hamburgers
40955649	KOBRICK COFFEE CO.	10014.0	Bottled beverages, including water, sodas, juices, etc.
50033040	STARBUCKS	10019.0	Caf̩/Coffee/Tea
50009899	CASA ADELA RESTAURANT	10009.0	Latin (Cuban, Dominican, Puerto Rican, South & Central American)
50070388	MANI IN PASTA	10016.0	Italian
50001632	4TH FLOOR CAFE	10021.0	American
50009001	KLONG	10003.0	Thai
50003262	NANO	10036.0	Latin (Cuban, Dominican, Puerto Rican, South & Central American)
50035324	LA NEWYORKINA		Ice Cream, Gelato, Yogurt, Ices
50051064	GREGORYS COFFEE	10018.0	Caf̩/Coffee/Tea
40369418	CAFFE REGGIO	10012.0	Italian
50032718	THE SMILE NEWSSTAND	10013.0	Caf̩/Coffee/Tea
50001916	REFINERY LOBBY BAR	10018.0	American
50069934	ROYALTON HOTEL	10036.0	American
40570775	STARBUCKS	10023.0	Caf̩/Coffee/Tea
50044527	CAFE ARTE	10005.0	American
41468132	COLLAGE BISTRO & BAR	10018.0	American
50042279	BAYARDS ALE HOUSE	10028.0	Irish
41468267	ICHI UMI	10016.0	Japanese
50051274	LUDLOW COFFEE SUPPLY	10002.0	Caf̩/Coffee/Tea
40535391	CAFE CHAMPIGNON	10011.0	French
50011580	KODAMA SUSHI	10036.0	Japanese
41193088	MOJITO'S	10029.0	Mexican
41716448	HARLEM SHAKE	10027.0	American
41645110	SILVER PALACE	10031.0	Chinese
40949905	KA WAH BAKERY	10002.0	Bakery
50039535	TASTY HAND-PULLED NOODLES	10036.0	Chinese
41006035	OVERLOOK	10017.0	American
50002376	TAVERNA KYCLADES	10009.0	Greek
41472283	ASHTON'S ALLEY	10022.0	American
50035439	MICHELLE RESTAURANT	10009.0	Latin (Cuban, Dominican, Puerto Rican, South & Central American)
50044704	YOURS TRULY	10012.0	Caf̩/Coffee/Tea
50043364	BETWEEN THE BREAD		American
50009353	VIVI BUBBLE TEA	10013.0	Caf̩/Coffee/Tea
41117795	HAVANA CENTRAL	10036.0	Latin (Cuban, Dominican, Puerto Rican, South & Central American)
50044709	SWEETS BAKERY	10013.0	Bakery
41398232	VIP CLUB	10011.0	American
41417760	PYE BOAT NOODLE	10128.0	Thai
50008138	WENDY'S	10035.0	American
50000153	THE BEST OF NEW YORK FOOD	10005.0	American
41684054	THE BOIL	10002.0	Seafood
50068126	OLD ROSE	10014.0	American
50013059	COCINA TALLER	10034.0	Latin (Cuban, Dominican, Puerto Rican, South & Central American)
50001542	MUSEUM OF SEX/PLAY	10016.0	American
41226031	ARS NOVA THEATER	10019.0	American
40375634	PARIS BLUES	10027.0	American
50002559	PARIS BAGUETTE	10018.0	Bakery
41376524	KAFFE 1668	10007.0	Caf̩/Coffee/Tea
50034817	SUSHI PARA 88	10011.0	Japanese
41643576	ANGELO'S PIZZA	10022.0	Pizza/Italian
50049359	DOMENICO VACCA	10019.0	Caf̩/Coffee/Tea
41503575	YUMMY THAI	10034.0	Thai
41509784	PEKING KITCHEN II	10026.0	Chinese
50037421	STEAK AND HOAGIES	10029.0	Chinese
41156729	ALICES TEA CUP CHAPTER 2	10065.0	American
41266621	MAGNOLIA BAKERY	10014.0	Bakery
50052500	SUPREME COURT AT SCHELTZER HALL FORDHAM UNIV	10023.0	American
41659970	QUEEN BAKERY II	10013.0	Chinese
41641590	CHICKEN HOUSE	10018.0	American
50036750	BAR 9	10019.0	American
41066767	DALTON'S BAR & GRILL	10036.0	American
40365239	DORRIAN'S RED HAND RESTAURANT	10028.0	Irish
50047657	CHIPOTLE MEXICAN GRILL	10013.0	Mexican
50010974	PEAK THAI	10017.0	Thai
40377789	CAFE LUXEMBOURG	10023.0	French
50077861	ZAUO	10011.0	Japanese
41550697	DORIAN GRAY	10009.0	American
50049228	LENWICH	10036.0	Soups & Sandwiches
50063195	JOE COFFEE COMPANY	10018.0	Caf̩/Coffee/Tea
41277451	MARKET TABLE	10014.0	American
50016460	EL QUIJOTE	10011.0	Spanish
41492701	FIVE GUYS FAMOUS BURGERS AND FRIES	10036.0	Hamburgers
40368725	CAFE RIAZOR	10011.0	Spanish
41480432	GINO'S PIZZA	10038.0	Pizza
50045064	DAILY BURGER	10121.0	Armenian
40931239	PIO PIO EXPRESS	10128.0	Peruvian
