id;property_type;room_type;accommodates;bathrooms;bedrooms;beds;bed_type;amenities;square_feet;price;weekly_price;monthly_price;security_deposit;cleaning_fee;guests_included;extra_people;minimum_nights
16981845;Apartment;Entire home/apt;2;1.0;0.0;1.0;Real Bed;"{TV,Wifi,""Air conditioning"",Kitchen,""Pets allowed"",""Pets live on this property"",Dog(s),""Buzzer/wireless intercom"",Heating,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""Self check-in"",Lockbox,Bathtub,""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove}";;$140.00;;;$300.00;$100.00;2;$100.00;2
21658519;Apartment;Entire home/apt;4;1.0;0.0;2.0;Real Bed;"{TV,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Gym,Elevator,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Luggage dropoff allowed"",""Host greets you"",""Paid parking on premises""}";;$250.00;;;$0.00;$60.00;2;$50.00;3
17508940;Apartment;Shared room;2;1.0;1.0;1.0;Real Bed;"{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Pets live on this property"",Cat(s),Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""Host greets you""}";;$35.00;;;;$10.00;1;$5.00;1
12206316;Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",""Wheelchair accessible"",Pool,Kitchen,""Smoking allowed"",Doorman,Gym,Elevator,""Hot tub"",""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}";;$252.00;;;;;1;$0.00;1
22224945;Apartment;Entire home/apt;3;1.0;0.0;1.0;Real Bed;"{TV,Wifi,""Wheelchair accessible"",Kitchen,Doorman,Elevator,""Free street parking"",""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Safety card"",Essentials,Shampoo,Hangers,""Hair dryer"",""Laptop friendly workspace"",""Hot water"",""Long term stays allowed"",Other}";;$70.00;;;;;1;$0.00;31
9802654;Apartment;Private room;2;1.0;1.0;1.0;Real Bed;"{TV,""Smoke detector"",""Carbon monoxide detector"",Essentials,""Lock on bedroom door""}";;$200.00;;;;;1;$0.00;1
7858541;Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;"{TV,Internet,Wifi,""Air conditioning"",Kitchen,Heating,""Family/kid friendly"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50"",Other}";;$225.00;;;$0.00;$30.00;2;$25.00;5
28073750;Apartment;Private room;1;2.0;1.0;1.0;Real Bed;"{TV,Wifi,""Air conditioning"",Kitchen,Elevator,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Hot water"",""Luggage dropoff allowed"",""Long term stays allowed""}";;$59.00;;;;$100.00;1;$0.00;30
28254887;Apartment;Entire home/apt;2;1.0;0.0;1.0;Real Bed;"{Wifi,""Air conditioning"",Kitchen,Elevator,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",Essentials,Shampoo,""Lock on bedroom door"",""Hair dryer"",""Private entrance""}";;$109.00;;;;;1;$0.00;1
4786030;Apartment;Private room;2;1.0;1.0;1.0;Real Bed;"{TV,Internet,Wifi,Kitchen,""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector""}";;$110.00;;;;;1;$0.00;1
13494532;Apartment;Private room;2;1.0;1.0;1.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Hot tub"",Heating,Washer,Dryer,""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}";;$90.00;;;$100.00;$80.00;1;$33.00;1
26132476;Apartment;Private room;2;1.0;1.0;0.0;Real Bed;"{Wifi,Kitchen,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Hangers,""Hair dryer"",""Self check-in"",Lockbox,""Hot water"",""Bed linens""}";;$64.00;;;$0.00;$30.00;1;$0.00;7
23109325;Apartment;Entire home/apt;3;1.0;1.0;1.0;Real Bed;"{TV,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",""Free street parking"",""Buzzer/wireless intercom"",Heating,""Smoke detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Luggage dropoff allowed"",""Long term stays allowed"",""Host greets you""}";;$67.00;;;;$100.00;1;$0.00;15
18718195;Apartment;Private room;2;1.0;1.0;1.0;Real Bed;"{TV,Wifi,Kitchen,Elevator,Heating,""Family/kid friendly"",""Smoke detector"",Essentials,""translation missing: en.hosting_amenity_50"",""Host greets you""}";;$115.00;;;$100.00;$50.00;1;$40.00;1
17188074;Apartment;Private room;2;1.0;0.0;1.0;Real Bed;"{TV,Wifi,""Air conditioning"",Kitchen,""Pets allowed"",Gym,Breakfast,Elevator,Heating,""Family/kid friendly"",""Smoke detector"",""Fire extinguisher"",Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50""}";;$65.00;;;;;1;$0.00;4
9059397;House;Entire home/apt;6;1.0;2.0;3.0;Real Bed;"{Internet,""Air conditioning"",Kitchen,""Pets allowed"",Doorman,Elevator,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",Shampoo,""Hair dryer"",Iron}";;$180.00;$900.00;$3,200.00;;;1;$0.00;1
20541408;Apartment;Private room;2;1.0;1.0;1.0;Real Bed;"{Wifi,""Air conditioning"",Kitchen,""Pets live on this property"",Elevator,""Buzzer/wireless intercom"",Heating,""Smoke detector"",Essentials,""Self check-in"",Lockbox}";;$75.00;;;;$15.00;1;$10.00;1
12384862;Apartment;Entire home/apt;3;1.0;0.0;1.0;Real Bed;"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Pets allowed"",Elevator,""Buzzer/wireless intercom"",Heating,Washer,Dryer,Essentials,Hangers,Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Private entrance"",""Hot water"",""Bed linens""}";;$100.00;;;$2,500.00;;1;$0.00;30
9005771;Apartment;Private room;1;1.0;1.0;1.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,Kitchen,""Pets allowed"",Elevator,""Buzzer/wireless intercom"",Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",""Lock on bedroom door""}";;$45.00;$250.00;$900.00;;;1;$0.00;14
17665855;Loft;Entire home/apt;7;1.0;2.0;4.0;Real Bed;"{TV,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Elevator,""Hot tub"",Heating,""Family/kid friendly"",""Suitable for events"",Washer,Dryer,""Smoke detector"",""Fire extinguisher"",Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",""Hot water"",""Host greets you""}";;$179.00;;;$250.00;$100.00;4;$20.00;2
28714878;Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;"{TV,Wifi,""Air conditioning"",Kitchen,Heating,""Smoke detector"",Essentials,Hangers,""Hair dryer"",Iron,""Private entrance""}";;$155.00;;;$2,500.00;$250.00;1;$0.00;30
21925894;Apartment;Entire home/apt;4;1.0;0.0;1.0;Real Bed;"{TV,Wifi,""Air conditioning"",Kitchen,Heating,Essentials}";;$185.00;;;$350.00;$150.00;1;$0.00;30
22460217;Apartment;Private room;2;1.0;1.0;1.0;Real Bed;"{TV,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Breakfast,""Free street parking"",""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Hot water""}";;$128.00;;;$250.00;$60.00;1;$0.00;1
27810309;Apartment;Private room;2;1.0;1.0;1.0;Real Bed;"{TV,Wifi,""Air conditioning"",Kitchen,Elevator,Heating,Washer,Dryer,""Smoke detector"",""First aid kit"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,Iron,""Self check-in"",Keypad}";;$150.00;;;$200.00;$65.00;2;$75.00;1
26927574;Condominium;Entire home/apt;2;1.0;0.0;1.0;Real Bed;"{TV,Wifi,""Air conditioning"",Kitchen,Elevator,Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance""}";;$239.00;;;;;1;$0.00;4
18521455;Condominium;Entire home/apt;4;1.0;1.0;2.0;Real Bed;"{TV,Internet,Wifi,""Air conditioning"",""Wheelchair accessible"",Kitchen,""Free parking on premises"",Gym,Elevator,Washer,Dryer,""Hair dryer"",""Laptop friendly workspace"",""Pack ’n Play/travel crib""}";;$405.00;;;$0.00;$0.00;1;$0.00;3
28431690;Apartment;Entire home/apt;6;2.0;1.0;2.0;Real Bed;"{TV,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Gym,Elevator,""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""First aid kit"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Laptop friendly workspace"",""Private entrance"",Bathtub,""Room-darkening shades"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""BBQ grill"",""Patio or balcony"",""Garden or backyard"",""Long term stays allowed"",""Cleaning before checkout"",""Wide hallway clearance"",""Step-free access"",""Wide doorway"",""Flat path to front door"",""Step-free access"",""Wide doorway"",""Wide clearance to bed"",""Accessible-height bed"",""Step-free access"",""Wide doorway"",""Step-free access"",""Wide entryway"",""Host greets you""}";;$225.00;;;;$75.00;1;$0.00;30
6693562;Apartment;Private room;2;1.0;1.0;1.0;Real Bed;"{Internet,Wifi,""Air conditioning"",Kitchen,Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}";;$57.00;;;;$18.00;2;$40.00;2
19518453;Apartment;Entire home/apt;3;1.0;0.0;1.0;Real Bed;"{TV,Wifi,""Air conditioning"",Kitchen,""Pets allowed"",Gym,Elevator,Heating,Washer,Dryer,""Smoke detector"",Essentials,Shampoo,""Hair dryer""}";;$350.00;;;$200.00;$60.00;1;$0.00;5
6425751;Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",""Pets allowed"",Doorman,Elevator,""Free street parking"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Building staff"",""High chair"",""Hot water"",""Luggage dropoff allowed"",""Long term stays allowed"",""Paid parking on premises""}";;$272.00;;;$500.00;$150.00;1;$0.00;3
29331693;Apartment;Entire home/apt;2;1.0;0.0;1.0;Real Bed;"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,Elevator,Heating,""Smoke detector"",Essentials,Shampoo,""Laptop friendly workspace"",Bathtub,""Hot water"",""Bed linens"",""Extra pillows and blankets"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove}";;$245.00;;;$200.00;$99.00;2;$25.00;2
26692402;Apartment;Entire home/apt;2;1.0;0.0;1.0;Real Bed;"{Wifi,""Air conditioning"",Kitchen,""Smoke detector"",""Carbon monoxide detector"",Essentials,""Lock on bedroom door"",Hangers,""Laptop friendly workspace"",""Private entrance"",""Hot water"",""Long term stays allowed"",""Host greets you""}";;$125.00;;;;$50.00;1;$0.00;31
19313134;Apartment;Entire home/apt;4;1.0;1.0;1.0;Real Bed;"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Buzzer/wireless intercom"",Essentials,Shampoo,""Hair dryer""}";;$180.00;;;;;1;$0.00;3
24850910;Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;"{TV,Wifi,""Air conditioning"",Elevator,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Hangers,""Hair dryer"",""Self check-in"",""Building staff""}";;$265.00;;;$1,500.00;$100.00;1;$0.00;5
29208867;Apartment;Private room;4;1.0;1.0;1.0;Real Bed;"{Wifi,""Air conditioning"",Kitchen,Gym,Breakfast,Elevator,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private living room"",""Private entrance""}";;$300.00;;;$250.00;$150.00;1;$75.00;3
21490835;Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;"{Wifi,Kitchen,Heating,""First aid kit"",Essentials,""Lock on bedroom door""}";;$100.00;;;;;1;$0.00;2
29238966;Apartment;Entire home/apt;7;1.0;2.0;4.0;Real Bed;"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Elevator,""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",Bathtub,""Window guards"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Long term stays allowed"",""Wide hallway clearance"",""Well-lit path to entrance"",""Step-free access"",""Wide doorway"",""Wide clearance to bed"",""Accessible-height toilet"",""Wide clearance to shower, toilet"",Other}";;$311.00;;;$0.00;$150.00;2;$20.00;2
21198480;Apartment;Entire home/apt;1;1.0;1.0;1.0;Real Bed;"{TV,""Cable TV"",Wifi,Kitchen,""Paid parking off premises"",Elevator,""Free street parking"",Heating,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Building staff"",""Private living room"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Luggage dropoff allowed"",""Long term stays allowed""}";;$65.00;;;;;1;$0.00;14
25888428;Apartment;Entire home/apt;3;1.0;0.0;1.0;Real Bed;"{TV,Wifi,""Air conditioning"",Kitchen,""Pets allowed"",Gym,Elevator,""Free street parking"",Heating,""Suitable for events"",Washer,Dryer,Essentials,Shampoo,""Host greets you""}";;$150.00;;;$0.00;$10.00;1;$0.00;1
1264695;Apartment;Entire home/apt;4;1.0;2.0;2.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",""Smoking allowed"",Elevator,""Free street parking"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,Essentials,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Hot water"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed""}";;$505.00;;;$500.00;$85.00;4;$40.00;3
2135754;Apartment;Entire home/apt;3;1.0;1.0;2.0;Real Bed;"{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",""Smoke detector"",Essentials}";;$210.00;;;$300.00;$75.00;4;$0.00;5
9967579;Apartment;Entire home/apt;3;1.0;1.0;1.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,Breakfast,""Pets live on this property"",Dog(s),Elevator,""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""First aid kit"",Essentials,Shampoo,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water""}";;$150.00;$1,050.00;$3,000.00;$0.00;$60.00;1;$0.00;3
48719;Loft;Entire home/apt;2;1.0;1.0;1.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Pets allowed"",""Free street parking"",""Buzzer/wireless intercom"",Heating,""Smoke detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Host greets you""}";;$249.00;;;$299.00;$150.00;2;$50.00;2
21624641;Apartment;Entire home/apt;3;1.0;1.0;2.0;Real Bed;"{TV,Wifi,""Air conditioning"",Kitchen,""Buzzer/wireless intercom"",Heating,""Fire extinguisher"",Essentials,Shampoo,""Hair dryer"",""Laptop friendly workspace"",""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Luggage dropoff allowed"",""Host greets you""}";;$220.00;;;$0.00;$95.00;2;$50.00;4
5536824;Apartment;Entire home/apt;4;1.0;2.0;2.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",""Free street parking"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",Essentials,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Hot water"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",Oven,""Long term stays allowed"",Other}";;$200.00;;;$0.00;$150.00;2;$25.00;30
9741431;Apartment;Private room;4;1.0;0.0;3.0;Real Bed;"{TV,Wifi,Kitchen,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""Hair dryer"",""Laptop friendly workspace"",""Private living room"",""Bed linens"",""Extra pillows and blankets"",""Host greets you""}";;$20.00;;;;;1;$0.00;7
10037605;Apartment;Entire home/apt;3;1.0;1.0;1.0;Real Bed;"{TV,Internet,Wifi,""Air conditioning"",Kitchen,Elevator,""Buzzer/wireless intercom"",Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Hair dryer"",Iron,""Laptop friendly workspace""}";;$170.00;;;;$150.00;1;$0.00;4
13208373;Condominium;Entire home/apt;2;1.0;1.0;1.0;Real Bed;"{TV,Wifi,""Air conditioning"",Kitchen,Gym,Elevator,Heating,""Family/kid friendly"",Washer,Dryer}";;$350.00;;;$350.00;$100.00;1;$0.00;5
6208002;Apartment;Private room;2;1.0;1.0;2.0;Real Bed;"{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Pets live on this property"",Cat(s),Elevator,""Free street parking"",""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Hot water"",""Host greets you""}";;$70.00;$475.00;;$1,200.00;$25.00;1;$0.00;30
9556983;Apartment;Private room;2;1.0;1.0;1.0;Real Bed;"{TV,Wifi,""Air conditioning"",""Wheelchair accessible"",Kitchen,Gym,Elevator,""Free street parking"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50"",""Private living room"",""Hot water"",Other}";;$62.00;;;;$15.00;1;$0.00;3
24199400;Apartment;Private room;2;1.0;1.0;1.0;Real Bed;"{""Air conditioning"",Elevator,Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers}";;$52.00;;;;;1;$10.00;1
2958912;Apartment;Entire home/apt;1;1.0;1.0;1.0;Real Bed;"{Internet,Wifi,""Air conditioning"",Kitchen,Doorman,Elevator,""Hot tub"",""Buzzer/wireless intercom"",Heating,Washer,Dryer,Essentials,Shampoo}";;$140.00;$975.00;$3,900.00;$1,000.00;$50.00;1;$0.00;300
990703;Apartment;Private room;4;1.0;1.0;2.0;Pull-out Sofa;"{Internet,Wifi,""Air conditioning"",Kitchen,Elevator,""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""translation missing: en.hosting_amenity_50""}";;$135.00;;;$150.00;$25.00;1;$20.00;1
11591700;Apartment;Entire home/apt;4;1.0;2.0;2.0;Real Bed;"{TV,Internet,Wifi,""Air conditioning"",""Wheelchair accessible"",Kitchen,""Smoking allowed"",Doorman,Elevator,""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}";;$325.00;;;;;1;$0.00;3
6285403;Serviced apartment;Private room;1;3.0;1.0;1.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,Kitchen,""Free street parking"",""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,""Lock on bedroom door"",""Hair dryer"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Hot water"",""Host greets you""}";;$55.00;;$1,650.00;$500.00;$125.00;1;$0.00;30
