song_id;danceability;energy;key;loudness;speechiness;acousticness;instrumentalness;liveness;valence;tempo;duration_ms
3UaqMekEh1kbVu2A6DwiQs;0.502;0.652;9;-7,224;0.3;0.0849;0.0;0.0675;0.649;136.04;254093
4x6GWKDxTZZdzzvxD42kjH;0.611;0.74;8;-7,504;0.0583;0.166;3.61e-06;0.241;0.495;110.019;154909
4Vk9JVC3eBEY35i7JgkSTG;0.589;0.547;7;-10,599;0.0321;0.721;0.119;0.0852;0.599;176.904;253347
2W5prz0WS9yWOEq3w0ZzSB;0.722;0.878;7;-5,484;0.0451;0.205;4.54e-06;0.101;0.454;110.006;213612
7uTx2o4PJ7UC0oNjtGkaS6;0.74;0.832;8;-4,912;0.221;0.0179;0.0049;0.0797;0.473;86.0;226520
2L9LE3tQ97iouD4ELWCH8n;0.525;0.916;11;-6,462;0.0437;0.0642;0.00222;0.124;0.33;93.975;183763
2QtJA4gbwe1AcanB2p21aP;0.596;0.738;8;-3,109;0.0411;0.109;0.0;0.0947;0.461;127.961;217347
5BaRniURmLYghvDSUu8VcB;0.672;0.346;5;-12,098;0.0512;0.64;0.00169;0.161;0.317;92.97;134166
7E6HBa5KEiHyj3FllY4tYv;0.673;0.723;7;-6,854;0.0669;0.392;3.1e-06;0.333;0.593;99.91;222272
2WDhYlm5gBepkMZHBk0LN7;0.797;0.722;7;-5,051;0.0388;0.356;0.0;0.177;0.878;128.01;176906
4c2TiYoJHIjEPZ5syRZhsY;0.616;0.375;5;-16,921;0.0405;0.905;0.896;0.332;0.333;159.972;132000
5l3CML2OnzfNs5RfVgbcLt;0.76;0.652;6;-7,321;0.232;0.0348;0.0;0.307;0.759;100.315;177685
2hhnxjKsonevteyEb4qJVc;0.812;0.476;10;-10,11;0.0381;0.334;0.0;0.12;0.85;99.861;252467
2UyGnc6Hw8lj1MFXH3xGQ1;0.811;0.403;8;-16,949;0.254;0.687;0.00366;0.0933;0.539;140.006;178960
1rAmlvvGBRrhJTCiUjMwBN;0.57;0.736;9;-5,712;0.586;0.0592;0.0;0.614;0.361;86.079;149160
3sZAbUp9dp2ioDrOoH17Ht;0.685;0.788;2;-11,474;0.0526;0.00181;7.86e-05;0.201;0.698;124.158;235307
658FaQbHw7KKv2kySFpeTX;0.904;0.745;1;-3,602;0.0474;0.509;2.43e-06;0.185;0.877;96.019;184862
2oZLGAJWR4DQINOTh9W9Zx;0.597;0.969;1;-7,095;0.0329;0.009;0.75;0.173;0.815;138.01;318333
6GMeUoXO7Xm9q0U1OziRjq;0.53;0.592;1;-6,781;0.546;0.0841;0.0;0.224;0.0894;84.979;162067
4e9hUiLsN4mx61ARosFi7p;0.365;0.924;4;-7,066;0.0488;0.0144;0.000254;0.423;0.632;135.811;296467
3QdBvvYJ9k1CES1e9aYvaA;0.338;0.559;0;-7,053;0.118;0.252;0.0;0.38;0.276;168.489;415133
0sSR1w67eahakowkEpWVln;0.807;0.648;6;-7,503;0.0413;0.255;4.2e-05;0.097;0.777;122.021;175234
1Eck97uRMlprKOOJN9oO1E;0.565;0.771;1;-5,22;0.213;0.00464;0.0;0.0568;0.573;168.385;225526
5j1yOqWONR9T6l43AzJ6Es;0.757;0.673;1;-8,513;0.141;0.095;0.0;0.338;0.574;92.958;185806
10pcZvQ4QTKeHRvTUAeHVD;0.681;0.554;4;-10,333;0.0343;0.476;0.0;0.167;0.933;129.587;203600
3OcSljx3a7Ha50Zjyt5Cwv;0.411;0.928;2;-9,91;0.0502;0.0097;0.000506;0.951;0.357;135.163;239160
4RCWB3V8V0dignt99LZ8vH;0.657;0.291;2;-10,572;0.0293;0.872;0.0;0.114;0.298;103.973;232533
2cFK03sObtI6AK3QKeOT5g;0.639;0.865;1;-5,01;0.0357;0.00462;1.26e-06;0.208;0.611;124.01;213000
5dNz40RCuzyisn5KJSYMWz;0.559;0.866;8;-4,9;0.0455;0.0383;2.32e-06;0.105;0.303;126.969;223250
6ejipC6dh8CGi2WiUACOvN;0.464;0.944;1;-5,309;0.107;0.0159;5.66e-06;0.384;0.716;137.864;157640
5s7xgzXtmY4gMjeSlgisjy;0.68;0.942;9;-4,21;0.0628;0.175;0.0013;0.117;0.65;123.99;229813
6xTU6B6nFwKKTSZ9ySXS80;0.689;0.505;0;-6,389;0.0933;0.158;0.0;0.138;0.312;99.017;217293
5o7ZDvfOry1MNhNLBOJulo;0.825;0.761;8;-5,389;0.104;0.0111;0.00359;0.334;0.161;149.97;163371
78lgmZwycJ3nzsdgmPPGNx;0.564;0.932;11;-10,068;0.0554;0.013;0.169;0.349;0.619;112.937;146250
0PzZvi3PwXMuNlhaokdxfg;0.732;0.61;6;-6,373;0.0834;0.0127;0.0;0.108;0.893;170.034;224372
7uM7YZwNZqdDMG0NfGhmux;0.799;0.798;11;-5,407;0.183;0.0856;0.0;0.0808;0.594;118.07;184231
72wERbZ4yx2cNaoEj5jYnl;0.592;0.652;9;-10,351;0.0298;0.557;0.00119;0.0879;0.612;105.244;270986
7Hv89f7Dpm5Hce1XkBbjQZ;0.765;0.68;11;-6,306;0.0932;0.0953;0.0009;0.138;0.462;129.998;230907
3Q69IS4SzCvFCWkPd7o7Ny;0.382;0.353;11;-16,064;0.0404;0.325;0.0675;0.719;0.287;84.429;326160
5YciOakY5dB5dULkiLdCaf;0.38;0.573;2;-5,334;0.03;0.077;2.38e-06;0.0776;0.0901;74.988;303133
1A5yplwEk6cJbAL63L6bkp;0.75;0.891;9;-3,738;0.227;0.0249;6.48e-06;0.0569;0.553;128.065;160305
1SNiXDwSilLujcYdvfqVpT;0.591;0.702;7;-5,59;0.0289;0.225;0.0;0.414;0.501;104.003;217653
4sLtguRBis05qfsBgJ1IdN;0.748;0.831;1;-5,029;0.115;0.0823;7.36e-05;0.0757;0.894;128.024;185273
6TfBA04WJ3X1d1wXhaCFVT;0.55;0.917;0;-3,159;0.0638;0.00428;0.0;0.197;0.601;126.115;177827
3bNCifwGPjqeeqzpjrFG9k;0.881;0.903;8;-0,955;0.0813;0.267;0.00253;0.109;0.272;119.994;131500
2JzZzZUQj3Qff7wapcbKjc;0.689;0.481;10;-7,503;0.0815;0.369;1.03e-06;0.0649;0.283;80.025;229526
5eddlmNETuP9mhjBLWNLOV;0.398;0.745;8;-9,828;0.0443;0.000948;0.0031;0.123;0.0913;126.97;221693
5AE2hxwqJCaYqGDXTjLYu4;0.837;0.504;1;-6,64;0.0468;0.0454;0.000347;0.1;0.732;81.49;235827
15tFVhuNMklFTudioIzRF5;0.812;0.827;6;-5,251;0.0659;0.0114;4.53e-06;0.0776;0.899;115.006;200559
0SjnBEHZVXgCKvOrpvzL2k;0.794;0.427;11;-15,492;0.029;0.334;1.04e-05;0.0703;0.751;105.732;213400
0Jur3mZsQba3vqSpcmsOPm;0.761;0.687;7;-6,185;0.131;0.00469;0.00532;0.245;0.316;95.089;173427
7Fxb0J8kBJ0H4IDxvhamhp;0.474;0.794;2;-6,292;0.0476;0.000989;0.709;0.218;0.231;139.024;190973
7EHCt2jdVwHp557sfMPosf;0.6;0.888;8;-4,612;0.13;0.00166;0.0;0.4;0.641;126.056;157024
6qvfyXGXEPEYwwqBykWw3H;0.891;0.675;2;-6,892;0.152;0.11;0.0;0.275;0.562;127.012;217705
2i1CnSeLjppv41BTuc7qhY;0.566;0.676;9;-6,498;0.0383;0.0147;0.00672;0.0733;0.0492;127.973;234812
1wRQqmZwiF4thdQ8N7FiNv;0.626;0.417;8;-8,216;0.146;0.18;0.000164;0.111;0.209;173.629;277667
2aSMpkN4J6kzgGki14qqmx;0.684;0.855;1;-9,676;0.0501;0.177;0.861;0.0819;0.36;121.999;296066
6tTy7jzu0pDDn6bE5NaaEJ;0.882;0.721;2;-7,209;0.0539;0.0437;0.0;0.0789;0.845;149.013;131698
206jQRISTbK1vN8GE4k95S;0.798;0.591;8;-9,786;0.135;0.319;5.99e-06;0.078;0.561;99.954;168000
4HZ4jOG7Rdzxpk1dDJBEot;0.654;0.886;5;-5,29;0.0416;0.00689;0.0;0.136;0.626;94.014;220973
28XF6A7PGV6eTC892VA1Iu;0.656;0.792;10;-5,777;0.0428;0.183;0.0;0.12;0.783;94.976;295172
2YsRHLJ87gpTeseu6EfVLx;0.149;0.637;2;-7,033;0.0422;0.405;0.962;0.202;0.365;200.085;194747
2HtC4lYfNxNcgYFy7KDqcu;0.523;0.979;10;-2,225;0.0626;0.000325;0.0129;0.37;0.314;130.041;214707
0t0B378AoBxQ9Wuq4VT1So;0.432;0.732;8;-3,52;0.241;0.099;9.2e-06;0.163;0.448;106.499;158569
2CPqh63wRVscbceKcPxwvv;0.632;0.575;5;-6,478;0.029;0.0225;1.81e-06;0.104;0.188;90.037;183414
59mrqUmhpmcfUns8BKkV30;0.671;0.828;9;-2,907;0.053;0.00304;0.00287;0.352;0.57;127.976;288880
2H98dHwAMJf0bgOgcocO9N;0.692;0.968;1;-3,606;0.0459;0.00115;0.763;0.0732;0.415;127.956;247515
55OVm2ZfT6oj0WdN64tSws;0.792;0.682;10;-5,293;0.0299;0.128;0.0;0.0793;0.775;93.973;188166
6SdPDNYIs34H0MWBrrfH6T;0.576;0.377;8;-13,294;0.0397;0.529;0.0;0.137;0.278;139.942;392200
3dhhGh3asfF8Aq1uHzkWy6;0.419;0.828;1;-5,715;0.0423;0.000552;0.689;0.11;0.0696;82.004;226000
6cr6UDpkjEaMQ80OjWqEBQ;0.73;0.868;5;-7,325;0.0288;0.0632;0.0661;0.318;0.923;148.217;350400
3MhymzaFcj7bXVJzB0ZJb8;0.632;0.962;8;-3,311;0.302;0.0146;0.53;0.297;0.0919;139.051;162302
2cDCojn6uIBM6A5xTAbl3H;0.487;0.729;2;-6,815;0.271;0.0538;4.07e-06;0.44;0.217;91.048;350120
74lfGn1j0rBJ3YqR2mo4oU;0.489;0.683;0;-6,32;0.0295;0.099;8.84e-06;0.637;0.133;83.993;318373
6i7ZCerJICjhpbisBz1Lw4;0.398;0.471;8;-8,137;0.077;0.191;0.0;0.413;0.431;187.746;220200
3ZcKtiMpMEPxviOZF2siZI;0.711;0.622;6;-10,689;0.131;0.378;0.715;0.0926;0.365;88.78;127170
1ni7sP45dNxWgh9eUs8jRn;0.225;0.614;9;-8,112;0.0304;0.0216;0.000235;0.0794;0.454;147.724;452813
46E4di5YoT3Ab5bheoiEId;0.517;0.447;7;-12,483;0.0418;0.000573;0.00118;0.144;0.894;134.755;310267
74tQaH4CxM5Rs9BzerEbHr;0.513;0.496;11;-6,049;0.0511;0.46;0.0;0.106;0.676;113.072;186893
3odZdERAbBVzLelo2K3j1A;0.762;0.561;8;-11,047;0.388;0.407;0.000773;0.425;0.739;102.993;286760
29hBRadFZf9QTGRHZmxm65;0.702;0.898;9;-6,003;0.0373;0.00854;0.000154;0.0917;0.731;112.845;169760
7mR1iFQ21YjwNCeNioFjJI;0.713;0.554;1;-6,95;0.15;0.0691;0.0;0.166;0.288;124.94;219873
7G8r6LUWl9JVvQjlFyg1gq;0.689;0.508;5;-5,741;0.0436;0.303;0.0;0.0922;0.417;151.759;196710
2bjwRfXMk4uRgOD9IBYl9h;0.925;0.443;1;-8,216;0.264;0.0172;0.0;0.276;0.35;136.078;236615
0PRgPkCr1xGzXcVbHb8njU;0.751;0.601;1;-8,206;0.044;0.00823;0.00329;0.0651;0.772;104.414;316467
5kz9GDBTX846OXwqWoyKzF;0.587;0.994;2;-5,61;0.045;0.155;0.0734;0.0319;0.481;151.941;153133
7nhWtCc3v6Vem80gYPlppQ;0.818;0.4;9;-9,927;0.11;0.302;0.00241;0.18;0.838;73.76;209107
3SCVHoGHV7GL0hmqcOIpqh;0.854;0.98;1;-1,181;0.0569;0.263;0.00053;0.548;0.255;110.001;122000
0LL2iuwjFIObiUEiC5SedP;0.562;0.721;7;-6,043;0.0396;3.03e-05;0.000329;0.0327;0.649;66.503;193281
4k7P2LIQco8YCVbIZl1vZB;0.54;0.887;9;-5,518;0.0324;0.0187;3.19e-05;0.0275;0.255;108.02;281347
5FeW7ya5BQcZsRsQ6Wqymd;0.529;0.563;9;-9,519;0.186;0.0319;0.000307;0.0229;0.739;205.958;224941
2ltjgZUx2DgxdYGxuyhNAd;0.848;0.541;4;-9,305;0.0668;0.493;0.0;0.111;0.768;109.909;184907
32fKHW6Eac4yBXn9WY7Aic;0.555;0.639;2;-6,832;0.033;0.137;1.98e-05;0.0733;0.518;125.77;227320
6vU9ic5PA8cSApJVoUKgKm;0.398;0.726;7;-4,048;0.0417;0.131;0.0;0.251;0.427;143.621;204267
6K8FeFOouLIapUrISpSaI6;0.858;0.368;11;-13,592;0.0961;0.241;6.61e-06;0.0628;0.633;81.888;292379
0TBuySbBzGo4Jgc410MvJp;0.456;0.929;2;-4,576;0.453;0.0415;0.0;0.121;0.393;168.114;236373
3CwylNBnGIfYLy0pbCTL76;0.844;0.847;1;-3,652;0.449;0.14;0.0;0.103;0.663;91.44;222373
1z4ZdqOuR8kZ1Jal0liDI8;0.913;0.786;6;-4,629;0.271;0.0508;0.0286;0.337;0.532;127.973;241875
57MflfPN3ObQQAQtPUp0WF;0.602;0.574;5;-8,169;0.0278;0.437;0.00415;0.0751;0.486;87.318;361395
6nmz4imkDcmtwMjocAzFSx;0.896;0.623;2;-8,008;0.0571;0.00257;0.000258;0.039;0.585;134.962;267024
7ffwUE5hNFgT08tQbemBkW;0.636;0.828;7;-4,892;0.0368;0.000396;0.739;0.0452;0.0464;128.044;284935
5ZjrQ1fDtFYE9ptSgMgF5d;0.708;0.923;2;-5,694;0.0646;0.00365;0.581;0.0806;0.422;130.009;147697
2SDAuEi5GkK4qkB0yW7LfR;0.737;0.667;5;-12,49;0.0334;0.231;0.822;0.0406;0.72;111.988;228507
6IA2MnXrjQVIwD2jufil0D;0.368;0.735;0;-7,041;0.0317;0.121;0.000795;0.0797;0.636;172.207;220933
2xhEvRpCNWVHylbbH9Zwnm;0.474;0.882;2;-4,249;0.095;0.0159;0.0138;0.609;0.19;129.99;213066
47dTK2wCmCOlYw2wLZDo1W;0.827;0.567;1;-10,078;0.203;0.0508;0.000183;0.0622;0.663;89.07;306467
4ziiAuFyXiY1HNSLGM1xv8;0.862;0.5;2;-6,875;0.276;0.232;0.0;0.657;0.697;76.992;203486
3ydfhgIZIc2j39NLIhpJpq;0.693;0.879;0;-3,988;0.0578;0.193;0.0;0.124;0.753;127.457;223694
2xIC6uINg7ThWUrUXPA70q;0.339;0.874;2;-4,346;0.0361;0.0021;0.00697;0.319;0.26;84.493;381240
2tNmhDlMbwQZLxQtWMt2EU;0.787;0.72;7;-7,569;0.251;0.222;0.0;0.633;0.538;121.003;253467
4kAtRwNRLMKuoCbxMSxUGI;0.686;0.722;2;-5,4;0.256;0.108;0.0;0.494;0.515;94.006;205707
4nfn4q3ygnHhriDyYW6Fkf;0.731;0.786;0;-4,898;0.254;0.114;0.0;0.437;0.78;89.092;453360
3t4ZPAnEu7nkq9yWYPsbb1;0.116;0.948;9;-4,6;0.359;0.00055;0.154;0.469;0.0396;172.052;310920
2FJrDD1ZvsUg9klCy4LjCj;0.762;0.511;0;-7,091;0.0338;0.469;4.99e-05;0.0676;0.531;139.985;185140
5Yq7Nx5q7kL5i2ScG45x60;0.767;0.912;6;-9,466;0.199;0.00341;0.854;0.09;0.604;126.059;31429
2qsQ8eVDPmobZpvDxQCVQu;0.917;0.679;6;-6,083;0.266;0.0867;0.0;0.588;0.453;102.449;191700
5q6iykOAJ0N2fe7wvj0r3A;0.692;0.726;8;-5,598;0.035;0.0204;0.0;0.0659;0.437;99.982;207600
1tNuRv1Wcagp2f3FVcgknp;0.846;0.6;1;-8,149;0.203;0.268;0.0;0.104;0.336;100.05;158400
4lz8RL6TkJ3XlZm0wFfjpR;0.789;0.513;8;-9,193;0.109;0.072;0.00175;0.181;0.547;92.981;209387
0W1ZfgXpC23RYQPDq7RM5I;0.957;0.767;0;-5,116;0.115;0.0525;0.0;0.117;0.577;110.508;217220
5hSMjPTfQ4mUObJhQqj2UB;0.731;0.563;1;-7,62;0.0381;0.0551;0.0605;0.0571;0.611;117.7;241480
2aOlxywgl4nCD4Xh2mLWM7;0.518;0.842;10;-1,816;0.0828;0.322;0.0;0.101;0.375;125.854;167079
4RvWPyQ5RL0ao9LPZeSouE;0.645;0.795;7;-12,095;0.0527;0.347;0.00389;0.104;0.535;112.067;251489
7BLFY8GsDyUkaARTv0uwKH;0.936;0.474;1;-9,694;0.393;0.0213;0.0;0.111;0.168;129.999;166910
6BwClo5W3VvTzJv8bvZXDD;0.575;0.808;1;-4,578;0.0439;0.0446;0.0;0.0693;0.232;127.922;179531
22ml4eR5KmSbUkzPlKffQE;0.784;0.704;7;-8,068;0.377;0.344;0.0;0.372;0.534;90.749;178467
6Rh1rwJagYUEbzoAXtu1LA;0.798;0.721;11;-4,586;0.158;0.152;0.0;0.0814;0.509;88.04;230320
3jl1I9gvCXo5V9hu4hYGLY;0.434;0.768;5;-3,992;0.0364;0.000631;0.0;0.276;0.305;151.993;224459
3YPlsrk0Voe8AOa1jyN891;0.67;0.847;9;-3,723;0.043;0.0156;0.0;0.22;0.613;150.109;158773
7a0mPDySTtLmgE3NoIBNJp;0.761;0.6;7;-7,348;0.0765;0.269;0.864;0.108;0.557;96.015;199036
2dLLR6qlu5UJ5gk0dKz0h3;0.674;0.428;7;-9,504;0.122;0.121;0.0;0.132;0.337;84.878;190185
5Ofrnv2h5jrKQuc0WDAY5H;0.682;0.347;10;-16,572;0.0628;0.145;5.26e-06;0.0686;0.694;82.115;216373
0GclHr7syAMExjnGx4iulK;0.494;0.863;1;-4,476;0.0557;0.0356;0.0;0.208;0.298;128.017;210345
2xLMifQCjDGFmkHkpNLD9h;0.834;0.73;8;-3,714;0.222;0.00513;0.0;0.124;0.446;155.008;312820
2LEBkdbw0xrvGDEJXaqsPa;0.765;0.838;8;-4,393;0.032;0.00526;1.61e-05;0.108;0.42;125.963;148584
3YXHTOLPqPlSfRqZCHtFol;0.396;0.623;7;-14,327;0.0633;0.0273;0.0;0.313;0.34;81.326;213200
2I2i2xm7RFAz06ZYsvlzPT;0.49;0.901;10;-3,466;0.0419;0.0326;2.96e-06;0.136;0.397;132.953;234640
5ujyPj2JacvOyTunOQZbiW;0.734;0.708;7;-7,417;0.0589;0.246;0.0;0.166;0.278;110.035;133091
2dEgwtRjYl6TJkIwjRwn6z;0.462;0.488;6;-11,143;0.0287;0.115;0.0;0.128;0.33;145.789;236867
1OK4hVcucqYKMU9Ipb3dtx;0.794;0.783;7;-6,4;0.0804;0.0157;2.75e-05;0.109;0.784;117.112;212467
5gGr2RvBtngp6dFgshVbl2;0.592;0.776;6;-6,634;0.0312;0.0293;0.188;0.29;0.174;127.993;186549
5vBtQYXPl3doQwnlFHwknb;0.832;0.535;9;-10,714;0.194;0.143;0.0;0.246;0.556;120.008;155276
4jsPXSR5zZoOHv8uWX0PGG;0.774;0.39;1;-9,964;0.177;0.085;0.00348;0.203;0.164;142.069;283200
