song_id;danceability;energy;key;loudness;speechiness;acousticness;instrumentalness;liveness;valence;tempo;duration_ms
4zAmejUNIsPCWsj5t1lGo4;0.849;0.569;6;-6,14;0.126;0.155;2.18e-05;0.0696;0.766;105.038;207856
2A6yzRGMgSQCUapR2ptm6A;0.386;0.145;0;-16,94;0.0362;0.792;0.000196;0.1;0.262;171.63;226067
1zxTt2e9Aj0DCwosx0EtGO;0.499;0.672;10;-5,38;0.0374;0.539;0.0;0.106;0.478;92.984;217097
1IzVAYsIMoIyJuNwP4UDTp;0.793;0.423;7;-8,165;0.469;0.247;0.0;0.0873;0.101;86.971;155866
6gpLTvmHWj12Z03hFgixkH;0.686;0.583;1;-6,392;0.09;0.308;0.0;0.102;0.798;149.94;227099
1aBFDk6bC7Wd7GJwaDuSHF;0.711;0.895;7;-1,567;0.0323;0.00977;0.925;0.149;0.161;128.014;157510
1gNrhuOhbyF2YPuFQPvDob;0.825;0.707;8;-9,982;0.0461;0.416;0.78;0.329;0.355;115.978;263387
6NxsCnLeLd8Ai1TrgGxzIx;0.647;0.762;2;-5,856;0.0287;0.0599;3.35e-06;0.0705;0.93;89.837;141600
64atcQ5y1v08293qwuMLGq;0.75;0.636;11;-7,485;0.059;0.141;0.0;0.319;0.639;89.994;251133
3tXzOcxvj5XAjwiTiRWUGP;0.662;0.763;0;-7,475;0.0397;0.132;0.0013;0.067;0.699;126.333;254400
5CaOMqc74KpXPJeWNUpj32;0.497;0.951;4;-3,227;0.0831;0.000279;0.15;0.255;0.347;75.007;289533
3msKIQc0Yjuz3Zn39g3KLX;0.66;0.395;7;-5,242;0.0333;0.873;0.0;0.112;0.678;81.997;204880
7wNrk2vc0GUUNBFggJzEsI;0.761;0.634;2;-9,476;0.0371;0.376;0.00177;0.0452;0.881;106.043;206000
2mIt95EAvFcZrDk0g4bA5b;0.869;0.586;2;-7,118;0.0534;0.000738;0.0527;0.0309;0.813;128.0;463052
6K4t31amVTZDgR3sKmwUJJ;0.64;0.74;4;-4,083;0.0284;0.0115;0.00678;0.167;0.785;116.879;216320
5rk2nRNREUq6TTSS7h11Fr;0.769;0.603;1;-5,815;0.088;0.177;0.0;0.172;0.255;120.051;216041
2x9tFmRL8IN13vdd94vAuJ;0.77;0.632;11;-6,762;0.0578;0.00517;0.861;0.141;0.424;124.026;340080
7ehmaSwhEZv4aaJzxsVMGY;0.854;0.556;1;-4,49;0.14;0.345;0.0;0.165;0.342;119.938;209531
5TwHsJUggwl7XFDv23ihSq;0.433;0.868;0;-3,03;0.0422;0.00127;2.87e-06;0.132;0.41;139.896;236267
6xxXrNJnnsQNLdgNk8S4y8;0.451;0.929;5;-5,021;0.0549;0.00109;0.00785;0.442;0.378;135.767;199760
1WoChv2ARhrKUhzHcmWqLd;0.626;0.475;8;-8,086;0.0666;0.124;0.0;0.092;0.424;84.035;177851
15wgxJBck7rS18pK5FfuNQ;0.548;0.921;0;-4,54;0.085;0.128;0.0;0.144;0.761;168.27;274718
2Mb3zpobD0CvJGWv6NpsPy;0.761;0.683;2;-10,889;0.164;0.141;0.0;0.342;0.671;101.787;286693
3fGn4vhiwSZB6SabYaol81;0.569;0.869;8;-3,351;0.215;0.216;0.0;0.0874;0.707;96.07;209862
6ORqU0bHbVCRjXm9AjyHyZ;0.475;0.432;7;-7,844;0.0302;0.183;0.0;0.161;0.648;94.605;153467
0SynP0Y0Ybyr92Y94ssFRy;0.415;0.925;0;-5,802;0.0573;2.16e-06;0.000953;0.0922;0.185;99.982;217200
