track_id;track_name;track_artist;track_popularity;track_album_id;track_album_name;track_album_release_date
7y5TBbPugOXsBZK0ZxNxDN;TBT;Caverinha;35;2Pp7zKyBzS9WC77OiliBt1;TBT;2019-09-20
5KhHe6yaiaZWlqzFV8Bf0C;Love Will Tear Us Apart - Live at Bestival 2012;New Order;13;2uq4S3BuJ1NpwdfLnnj6bu;Live at Bestival 2012;2013-07-08
40rXWke6SnXiGkSmaT8ZUr;Fantasía;Ozuna;85;7f6r6ijWtMJ0QYydwuCYvH;Nibiru;2019-11-29
7d8GetOsjbxYnlo6Y9e5Kw;Mr. Brightside;The Killers;77;1ujPmNlTMp41h4EG6OOBGR;Hot Fuss;2004-06-07
2ouURa1AIXp3AvkS52Jry5;Every Morning;Sugar Ray;63;43NNW7iDuAE8pIouzvwWWi;14:59;1999
5zMhnddQonZvMO5kSMPCBw;Himno a la Jauria;Cartel De Santa;39;01UJJt3Aregqk8jZMDPB5x;Vol. II;2004-07-28
5FTCKvxzqy72ceS4Ujux4N;What's My Name?;Rihanna;68;7vN82vd1Vq44fjlhjfvHJp;Loud;2010-11-16
7gXdAqJLCa5aYUeLVxosOz;Knockin' On Heaven's Door;Guns N' Roses;15;5NL0MCTSbQtO13G62ofWAf;Use Your Illusion II;1991-01-01
1mzARUs2kMMxcKh1ome5aX;Safety (feat. DJ Snake);GASHI;63;1uezDIjS9R7NxGNy2wGlUS;Safety (feat. DJ Snake);2019-08-28
2md42KIaIVMCsyJW7Z99TJ;IRLNightmare;BONES;37;5Yy55RRSGp3BGGeU5VWRcr;TheManInTheRadiator;2018-11-01
5yRttbXu9VpCZVNy0gFcge;Repetimos?;Armando Infante;33;4FbsvsLwMfTrwKs9jr8y60;Repetimos?;2019-12-27
5zwBmW0IbXpIA84cVHDGhe;Split (Only U);Tiësto;11;3zgGI1vpYuq7oJ8Pf7oCOs;Split (Only U);2015-09-14
2lxz1P0ECfkjVMb5uOAYSN;Fin août - Yuksek remix;Tim Dup;39;35XFc0iBeksg6Ns0OBxwkH;Fin août (Yuksek remix);2018-07-13
1OLJJ3LRsRkin7XLvczaV9;Eenie Meenie;Justin Bieber;4;6gdLfnf2vdNlMTyhJHaDLs;My Worlds (International Version);2010-01-01
4UuGBDjt8gLXsANZqZxMBz;Love You Better;John De Sohn;67;6eYxEOCIiUy763yQwd9Glm;Love You Better;2019-11-15
7C5l5hLxS4uZX1VJR13ZBT;Si tú no vuelves;Miguel Bosé;57;0nEL8RK9TM7RD6oTzv27Zf;Colección Definitiva;2013-12-10
0XwqQVQa5FtszANrM2Oyeo;Wonder;Gaullin;35;3WV4RqyVbmCZgqiJdKeKc7;Wonder;2018-08-16
34OBXUuwpqbmrGjfIZCYli;Manolo;Trip Lee;0;5LqjrxMYbbGuIaPceLyu5I;Rise;2014-10-27
53rkN7z3bKorDSIxDvqXNt;Solo Pienso En Ti (feat. De La Ghetto & Justin Quiles);Paulo Londra;68;5GcW2cCrVqjPm3dgDJOBRF;Solo Pienso En Ti (feat. De La Ghetto & Justin Quiles);2019-05-14
4fj7e6Tc48Bmomwyz2Z2XC;Te Quemaste;Manuel Turizo;83;0CUMVFalkFhZM6Xo0ErxLi;ADN;2019-08-23
5WEAZtjEufELtaxqYcqCJg;Years;Astrid S;69;585s4f9yrPNsp0G7AkTFDF;Down Low;2019-09-26
1iRvhKiXRElIH2Uf4gd95P;Dueles;Jesse & Joy;71;6pmTwCb5SeTjV9wdnkbDo3;Un Besito Más;2015-12-04
5zUGr7GcNo7UNjvkNYkjiH;Swing (Bonus Track);Danny Ocean;9;4mLP4ltcWDj24dufv7cXvA;Swing;2019-02-15
7MSwclTvW6KLLkTbmw9FUQ;Throw It Up;Pastor Troy;52;4htcOW08TqINNLbcSf9esI;Kings Of Crunk;2002-10-29
4u7hiFNXUeTG3A4dqQrkcd;Resurrection;Common;56;0JKjuvDUPrnlblAZyB1Aje;Resurrection;1994-10-25
0G1b5Qm5Y1qEIBWyxoQhvO;Здесь так;Advaita;11;0dsmBtZ16GMKcRMfKzdUA1;Контрольный;2015-07-31
51rXHuKN8Loc4sUlKPODgH;King's Dead (with Kendrick Lamar, Future & James Blake);Jay Rock;73;1NXM5lF9YB7a3f1e4R48oH;King's Dead (with Kendrick Lamar, Future & James Blake);2018-01-12
10Nmj3JCNoMeBQ87uw5j8k;Dani California;Red Hot Chili Peppers;76;7xl50xr9NDkd3i2kBbzsNZ;Stadium Arcadium;2006-05-09
4gIAnVHAGema5dl4omzid1;ATTITUDE;PayAttention;47;286SUlwTjkgoIO1RcXBNz8;ATTITUDE;2019-06-14
7hm4HTk9encxT0LYC0J6oI;Someday;The Strokes;64;2k8KgmDp9oHrmu0MIj4XDE;Is This It;2001-07-30
5x4Xj6R8aYqgj2mEZ5Xy1P;Carol City;Rick Ross;0;79qFHCSJ8v5DBHwbHExLOV;Black Market (Deluxe);2015-12-04
1Uqhs2YD4ghyiI73wDX5eb;Lemonade;The Old Americana Band;26;13fkTz2QSHSCG0s3FJudRE;Batch 2;2019-07-02
32gaGfRgDMrMtcpCqF078U;Morning Dew;Matt Quentin;58;5mORcyeS8dLdJA7jRjx2Pn;Morning Dew;2018-01-05
7ffwUE5hNFgT08tQbemBkW;Slammer - Original Mix;Quintino;0;7j6K1e75VQaFHfRihIpak2;Slammer;2014-10-13
6Vjk8MNXpQpi0F4BefdTyq;Kashmir - 2012 Remaster;Led Zeppelin;63;26tH0kjUhkxBEd3ipGkx3Y;Physical Graffiti (Deluxe Edition);1975-02-24
0CbjaCNhs9ayTqRcorKkyO;My Sunshine (For You);Morgan Saint;40;0VnmLIWHZJJOcCxX6lSegx;ALIEN;2018-10-05
2izRAdFIQ2ccslSDxO4wp7;Start Over;Able Faces;7;2k6dXlxqrt3DFq4cMkmTI0;Start Over;2020-01-17
77A4RlCxgZrLTcwBcuFqLX;Pinteros;El Pinche Mara;39;1YNpQNJ0F4k4GYbhmGegvr;Pinteros;2019-07-13
2L82XvyoCvUgePuljcA00o;Like A Feather;Nikka Costa;38;6naCoYpV9jkvkJwGj9jlYl;Everybody Got Their Something;2001-01-01
5XenUjG7cRnTkUe8AVuuMX;Wicked Game;HIM;53;2p7iWrYivSiCScrpNI4qiD;Greatest Love Songs Vol. 666;1997-03-09
4qLLIwHNbT5etFv8o9pDGc;As the Music Plays the Band;Bamboo;43;2PgDncUHg8ZS3D11VhuhzL;As the Music Plays the Band;2004
1RouRzlg8OKFeqc6LvdxmB;Felices los 4;Maluma;76;6MoaDh76Fsg0ogW2l7HAFx;F.A.M.E.;2018-05-18
3Zrih6niOYdmge9hIVGBg6;Murder Reigns;Ja Rule;51;7HQJPTQwijtIlnOLwT0nTX;The Last Temptation;2002-01-01
7hJmJGSut55cp4jISbAUiV;Mad Money;Dave Nazza;29;5ea9otJcPJBnARt46i70Up;Mad Money;2019-11-08
47ih1BN9dECO0Gu0yPeMyD;TalkTalk;A Perfect Circle;0;0HrdzagcZgI9dV0fM5QBP2;TalkTalk;2018-02-05
6ijvGZMWSfVVb8SPWX3h3M;Dust;Hana Oceans;2;3vQuGWUlRqMqVffPJNnIke;Dust;2015-06-30
5hlWtrnVUyAze5WkxF9P56;Rude Boy;Rihanna;12;0lpi9UvopEQr9sVpFVv52w;Rated R;2009-11-20
34oB5r0lcN3fYWCs2uA1k5;The Cure;Lady Gaga;70;2yaSZnZhaxsbQ5xhgGbw3g;The Cure;2017-04-16
1QMmvLfNQOQ2OFtvn3psmj;Rub You The Right Way - Radio Edit;Johnny Gill;29;3uhHV5Q8vnQiaSc7TqpEDM;Ultimate Collection: Johnny Gill;2002-01-01
2KKtVbiUduFBMSRDjijMWz;This Is Forever (feat. Danyka Nadeau);Hellberg;0;2vDMXn8Th2GKcI3UkL8dG4;This Is Forever (feat. Danyka Nadeau);2014-06-11
1ERxZwkfoHM91tdOWVPI78;Grace;U2;37;7a5U0GPoAvT3gvEY66FRuN;All That You Can't Leave Behind;2000-01-01
3DpT9GnnUbD2V2Qp9QS0nW;Yo Le Doy;Dukus;30;6ZBa47141iHSECyYK0P5a8;Yo Le Doy;2019-12-20
6jmTHeoWvBaSrwWttr8Xvu;I Mean It (feat. Remo);G-Eazy;74;6wDc63NhKy2PyXdbhkRmrl;These Things Happen;2014-06-20
7tmfrvAm84ntXtwbn1ybgt;Breadcrumbs;Deca;44;76SSlGJc0aIc6eQE3CTIpt;The Ocean;2013-09-23
12GEpg2XOPyqk03JZEZnJs;It Ain’t Me (with Selena Gomez);Kygo;69;4VNy5ifZtW3E9SgffbGEti;It Ain't Me;2017-02-17
4ESkY4RODeLVho9uaIwOYa;You Wanna (Klaas Remix);Aston Martinez;5;0A6ZxugjtmcBogsuvddXf1;You Wanna;2005
1LwP9g1Hjbs64jXM2Qsxry;Just Like Honey;The Jesus and Mary Chain;62;2t1hVEwp82QebO7lq21Vto;Psychocandy (Expanded Version);1985-11-18
5NFbzd8K2VHwrydjKVetIv;Don't Wanna Lose You;Gloria Estefan;52;4RaCI7dlcYLPLhLeEzbgT8;Cuts Both Ways;1989-07-06
0weAUscowxeqDtpCgtbpgp;Gettin' Jiggy Wit It;Will Smith;70;2esWeP8Ln1sXA0jbDmi3Zq;Big Willie Style;1997-10-03
2UREu1Y8CO4jXkbvqAtP7g;Monster;Skillet;75;0RySAmM6oDPGSE03X3dzi1;Awake;2009-08-21
0q75NwOoFiARAVp4EXU4Bs;Love Galore (feat. Travis Scott);SZA;77;76290XdXVF9rPzGdNRWdCh;Ctrl;2017-06-09
5TAf4lnZCZTLlZHNZMLFLi;I Try;Macy Gray;71;50DkoLL4ArRVXhWx9ssQSe;On How Life Is;1999-07-03
34D6mvDTAPypm92EPs8Rxa;Reminiscing - Remastered;Little River Band;62;362Gq4moTnxkud6hQEKsm1;Sleeper Catcher (Remastered);1978
371H6HjS4SXGbQ9IVfFUIL;Lens;Frank Ocean;61;5F4I5eUqVK1CpQbzt1ntMC;Lens;2017-04-23
3KIVddhGsdjDJDJi4RNt27;Triple C Groove;Central Coast Clique;14;0iC7orKrZBtRys87QwtSrW;Here comes the Triple C;2004-01-01
2LxUVIA86AjulMdEDQT8DX;Bad Love;Eric Clapton;46;6FCakQJ6z6TF0y0qkHYKgy;Clapton Chronicles: The Best of Eric Clapton;1999-10-12
38510fWvtOkrFjg2EDkJtT;Toothbrush;DNCE;3;1sfmaFRbpMEGHH7DGup1wT;SWAAY;2015-10-23
6jq6rcOikCZAmjliAgAmfT;Light;San Holo;68;4k2ygY7kW4n1eVtR2i0F0H;Light;2017-02-10
7oBW80497A8axagr4aC9U6;Finer Things;Polo G;74;26ztFK3E69j5THJQdyxC5w;Die A Legend;2019-06-07
633nrOG7ExXrw3Dnj9DJ5U;Firefly;Olmos;31;695xOjSuIx6jmHC7rMXjlX;Firefly;2019-01-11
1v1IXPXl73Z7zy6f5tUa9n;Emotionless;Drake;6;2o9McLtDM7mbODV7yZF2mc;Scorpion;2018-06-29
1WURfdj2VWtsw4mI88DMa8;Flaws;Travel With The Sun;33;0LvZL05oOJ83CqE5VV6LLu;Flaws;2019-08-23
2egI1hFZDAYrkCgtepoore;Cristina (feat. Shelow Shaq);Maffio;77;2ZTlbmxYIAhs8ckvgx0imI;Cristina (feat. Shelow Shaq);2019-03-29
1aT7vltGhkjyMI3F3aO3A4;Mother - Fedde Le Grand Remix;Charlie Puth;56;2Ryw2kkGP0VecGM9b4kjgo;Mother (Fedde Le Grand Remix);2019-11-01
4pWfWlnxmtUHVnzuqTTyP7;What's Up Suckaz;TJR;0;3eF6IFrr23e8Y0kDdhby5U;What's Up Suckaz;2013-01-01
4EpZ4eYuZOwPSSwyqpdHnJ;Sunflower;Rex Orange County;79;1FhmTMNe8AziAPkB29114F;Sunflower;2017-03-22
3IpYb4BekvsgmZKwI2ZDu0;colorblind;Mokita;61;3lsIenWjfNw2cfbqIXbidE;colorblind;2019-11-01
2ymeOsYijJz09LfKw3yM2x;Joy To The World;Three Dog Night;63;2v8XEhOPoKX7iVWq5mWWBM;Naturally;1970-01-01
1TwLKNsCnhi1HxbIi4bAW0;House Party;Sam Hunt;71;0V7c0hnrLUFJyHNtjiAT2E;Montevallo;2014-10-27
4d2xzqxnNCEetIzMwRqhMK;La Bella y La Bestia;Bely Basarte;37;4SOrVF4WmQ9EGx9fVb74Vz;La Bella y la Bestia (Beauty and the Beast) [Banda Sonora Original en Castellano/Edición Deluxe];2017-03-17
54b8qPFqYqIndfdxiLApea;Alone;Heart;73;56dfEbntfVTMCxjrjggL1e;Bad Animals;1987-06-06
1RES1p3VXofj02iOJ65ZaA;Not Alone - REGGIO Remix;Sick Individuals;49;432U2hmbbsuVY42KUqIJ3P;Not Alone (REGGIO Remix);2020-01-08
27Z1opuTMIEItuX9Gc0MBu;But Not Tonight;Depeche Mode;44;0JSOfVzxVTpyvxzXggc8rG;Black Celebration;1986-03-17
1pKYYY0dkg23sQQXi0Q5zN;Around the World;Daft Punk;70;5uRdvUR7xCnHmUW8n64n9y;Homework;1997-01-16
7ce20yLkzuXXLUhzIDoZih;Before You Go;Lewis Capaldi;90;0488X5veBK6t3vSmIiTDJY;Before You Go;2019-11-19
3Wb82PC0bODgzwqdyD4sLv;Smokeloud;Millennium Jazz Music;49;7A7ELiUpTkTxZKTLt0hUcy;Made in Germany: On the Radar, Vol. 2;2017-08-28
0mRtoIJczBZFw3ISHr7JIN;Four Portraits;Vansire;31;2yd3o0yEzCGy1p5XhGpeUS;The Rolling, Driftless North;2017-01-26
20fAoPjfYltmd3K3bO7gbt;Stick Talk;Future;62;0fUy6IdLHDpGNwavIlhEsl;DS2 (Deluxe);2015-07-17
6G0FACzGN80Dj2v4ass5rq;gone girl;iann dior;76;6ZhOC5xr3JOdr7hmQTSqyR;gone girl;2019-07-04
3bE5slaVEfaDreqARl6k4M;Yellow Ledbetter;Pearl Jam;69;1WJ3UbOi2QYGuRgXCc9FIV;Jeremy;1991
2Vpj5colB0MPy3Zg5SITEC;Bow Down;Westside Connection;57;5VCY0uIkkoaaji9ciCLS0D;Bow Down;1996-01-01
440JHgcmlgu65MbKBg20ba;I Know What You Want (feat. Flipmode Squad);Busta Rhymes;56;7xfoGxTPNTt33IVcWjDrRt;It Ain't Safe No More. . .;2002-11-26
6onJ9L9XvgDuXJab5LtQTI;Zigzag;Bhavi;61;2IyZFAAw9AcNYtt62VyoPz;Zigzag;2019-07-31
3C1AVDN7xgpRKJc1vNjJiQ;Pop N Rewind;Marc Benjamin;38;592Z6rIEL6j4c2fdFeMhaZ;Pop N Rewind;2019-11-04
18ehXGFz21mx97pk568ZMF;One Millon;Geassassin;37;5COWx3hpiSayqmrCyJbtK5;One Millon;2019-06-29
7vGGAJBkHKxKtOnGjQduDV;Saturday Nights;Khalid;72;4UNwL1B7JoymNUiTFJa52B;Suncity;2018-10-19
6xPVnZ5WcK9sh9FyYIkiW3;Knowing;Davina Leone;13;02fAKALDV5slNocSfioQlN;Knowing;2019-11-29
4Pkst1hmHJ8dUdOaBqdee7;Incomplete Kisses;Sampha;55;2gUSWVHCOerKhJHZRwhVtN;Process;2017-02-03
4TwIbmabI2R5XUhqptk6Ev;Good Vibes;Fuego;60;7iSkcdgLqXakbw8EazkZK7;Good Vibes;2018-09-21
5cInnHweXJJrRsHxwihgkK;Good News;K.Flay;51;1CJDBCPg27ASz4eWE7oeNz;Solutions;2019-07-12
7gVbn4hZgfmrdYaQdOHG3J;Celsius - Mixed;Stefano Richetta;3;21RH6LIvCSz4sNnpMSYmMs;Pieces of Click;2019-01-28
7DASvReTFBrIsqFU2FY3Ds;Old School;Sikdope;0;1aos8NopmxG5YnAEKm29y2;Old School;2017-02-06
5oAgI7Pzg6vxuKrfapg3Pi;Pizza;Martin Garrix;59;2GNtmwsvrBPWHl8aaOXJMp;Pizza;2017-08-25
2eSAEd4El60OeatNib90TT;Bring Back That Leroy Brown - Remastered 2011;Queen;32;5SBHID8qGG3x52zgoh2ilz;Sheer Heart Attack (2011 Remaster);1974-11-08
5krOROgmf8adn3SJzeKLZy;Back Then;Mike Jones;58;1YU3MPIMY9rZOE899khVj2;Who Is Mike Jones?;2005-04-19
5mVcyopMGY8dSpN1ZyaBUD;Me Matas;R.K.M & Ken-Y;63;7CpmPDrPfeDnR4ykfM7OYE;Masterpiece: Nuestra Obra Maestra;2016-11-04
0yxU21ecIK43OvBh4apONo;Solito (Lonely) [feat. Nicky Jam & Akon];Messiah;68;099rrpTXO9dnWvCminidQi;Solito (Lonely) [feat. Nicky Jam & Akon];2019-12-06
7rfAUubPk9BrBNFApLJZcy;Lion;Alban Chela;38;5zovaI1FN42xp089bkBtNp;Lion;2020-01-10
6yHPr8gtLv7hGhtZN6N3Xc;No Worries;Jelly Roll;35;5n9eRSSDsuEa7MR99P4MwX;Crosses and Crossroads;2019-04-15
4b3LJNZXuKRvPQsvC9y7Xr;Pull You Through;Maggie Rose;35;7vXUrFoeNjNoNUNEdn3O8n;Change the Whole Thing;2018-09-21
1QObH6m6jPyOHBLW2RLEpo;Color Me Badd;Color Me Badd;19;17mrdLXkhmlY36jRm9cUbw;C.M.B.;1991-07-23
4zBVbv2SUaA6LON2nxtPEj;No Sé Nada;Lenny Tavárez;42;2O9j4drYUb0E1lDJb8bat0;No Sé Nada;2017-09-08
3fMKnwiByu9yfeD5ISn9Et;Like I Used To;Tinashe;64;3agSXLYruoxkcf3U6zPTN4;Like I Used To;2018-07-13
1d0GYRpnCb0XNQcQdKhfKL;You Mean the World to Me;Toni Braxton;45;73ojqvZakvdkBxSg9pyPqz;Toni Braxton;1993-07-13
6XkShR4XsRhL0bKKMKPpFz;Spark;Kasket Club;16;4ZqvMGA5HeoXtjtXLpDv5C;The King of Cool and the Acrobat;2015
1DW4KWZRIwrMEPcfEdCmCn;Morning Mist Resort;Saito;54;0Lyfj0fma0oUNVmLA0jvsI;Glidin' Along;2018-01-30
3VQjHDZKiksfFLm7Fg8dEF;Immortal - Edited Version;Kid Cudi;0;5swgvXgehowppGjSaAXtU5;Immortal;2013-03-14
127tGTzs76FtJSi0OL8iWb;Wanna Remind You;Dizzy Wright;37;4MUDr99PCRCl6BLM64u1Yz;Wanna Remind You;2017-04-17
2oUAGVmjS4FMaHKxa7KQDh;Izdaja;NIN9;38;4JHBVlegmR6YPQxnGKuSTA;Izdaja;2019-08-05
1kq4BX4zZHyr4O5cJGcduh;Hair Of The Dog;Guns N' Roses;49;4ieR19hRkKeE81CalJPQNu;The Spaghetti Incident?;1993-01-01
0vTJP35J4M1PY9iAA8UmbV;Sao Paulo Sunset;Saib;59;4uqJIUuSpvidPfFLDkAmHP;Summer Days;2019-03-08
3P3pw6C19j31Rnzgo3JG7o;Perfect Strangers;Jonas Blue;76;2xZSrcBmvMw9Y8hac6xU7L;Blue;2018-11-09
1UIutH0tnqnflhUat1Q6Bz;My Shadow;Clubfeet;0;6KVCHAaSoM6MfMKxF2fZQ8;Heirs & Graces;2013-09-02
0Ev562zA4pmUsBqjxsxxdx;Feel Good (feat. Daya);Gryffin;74;1fP5UnRB0WNWNHSZRHsRCR;Feel Good (feat. Daya);2017-03-03
6W4Jtd1piDOPh05jlFGPN4;Send Her My Love - R.O Remix;Lost Frequencies;22;7ekcuiGRnWvjqyEq69ElX3;Send Her My Love (R.O. Remix);2017-10-11
0GO8y8jQk1PkHzS31d699N;Tongue Tied;Grouplove;78;3oylWMc9TTC6Nx4I6U3axc;Never Trust A Happy Song;2011-09-02
7kFAwFdZcvvqOggZ2dY5jg;I'd Die Without You;P.M. Dawn;0;4MI39oXxwF2c2Mds6WvR20;The Bliss Album…?;1993-09-15
5sF7hdYvhrcgNq8NZjfK8L;Not About Angels;Birdy;75;7DRvJhjucsH34zMXtEh0ER;Not About Angels;2014-04-13
2IJzqbcbQZjcca53yGkX7t;Every Rose Has Its Thorn - Remastered 2003;Poison;52;2Zh4BoER5zWtKT3fwWf1uv;Poison Love Songs;2006-01-01
2l9U0zTBpcsAfCuIUO9FxB;Stand Up;Trapt;43;0qQdyD6M7fZ35zUdqiguTV;Someone In Control;2005-01-01
2dcZFrC8XkdxhVxmb8p2kO;Brain Damage;The Austin Lounge Lizards;25;39wW3gZkVGupQpLXw2ogs9;Lizard Vision;1991-01-01
5ZV4DlvKZQ6QHbvKWKtnhj;Fallout;The FifthGuys;51;1N5zIHS6ILxNQXGFrEJzb4;Fallout;2019-11-04
3yOlyBJuViE2YSGn3nVE1K;My Oh My (feat. DaBaby);Camila Cabello;94;3Vsbl0diFGw8HNSjG8ue9m;Romance;2019-12-06
3q3pZHncNkvIWJebMeuQqQ;Hero;Christopher Wilde;60;3FmqQtzrqovhBNjJfqTjsx;StarStruck;2010-01-01
4pWfWlnxmtUHVnzuqTTyP7;What's Up Suckaz;TJR;0;3eF6IFrr23e8Y0kDdhby5U;What's Up Suckaz;2013-01-01
6dFs9SRuQ8FKK3WORqoa3D;Mary Go Round;Musiq Soulchild;37;6gMnULlO42rQFNc1Ifwwri;Aijuswanaseing;2000-11-14
3rdFEtI9fiqQYBVyIaOBh9;Absolution;The Pretty Reckless;0;1HbltP2zJxJbSRqEGSCwya;Going To Hell;2014-03-17
4ORMraWZ5vUT1Hzrz6f3lG;Cherry Top;Gabriel Tirado;45;3CqIpjt0MeK6PulrHRkcLn;Cherry Top;2019-10-25
3AnvtpQlmzUpu1Z0x8UT4D;Deliciously Down;Cree Summer;16;5Hf1TxtY36yGasWYD9D3Ia;Street Faërie;1999-04-20
1mQwQm595whVQXCQ9wtzVS;El Festejo de la Vida;Afrodisiaco;25;0tdYGe3Yq0tVBjaAM2Scco;El Festejo de la Vida;2019-11-22
6rHuYlI0PyYjXUuLcLD4bK;Laith;Timna Momentus;33;6wjkW5FczOAPVLZ7rYQ5N7;Myriad;2019-09-10
1HiRLOnSWKOjgTr79oxHjv;There It Is;Ol' Burger Beats;43;0rMhANpygU5WO7RYo2xq54;Daybreaks;2019-06-28
6DXLO8LndZMVOHM0wNbpzg;Danza Kuduro;Don Omar;70;3F41BssbVvfFnh6DdDODeO;Meet The Orphans;2010-01-01
2m4AKjV0OBfSft7YYh8y5x;Ponta De Areia;Esperanza Spalding;35;7188JsHTl3rladofF7CVvW;Esperanza;2008-01-01
5ZiI3uQ0bjorQcIDsFmGDv;Throwback;Brytiago;57;46CKKyrgVXNGyXm1rIGTuH;Throwback;2019-10-25
4IejnaWylIqjqh0acnxmJS;Ridin Wit Some Killaz;Hitman Sammy Sam;12;03li45Op7ylSlWrouSReBC;Last Man Standing;2006-09-19
51Nwg5wCDDiqcTntgJUlLo;I Got the Keys (feat. Jay-Z & Future);DJ Khaled;53;38yP2GRDDR9i6K8rWwx5gP;I Got the Keys (feat. Jay-Z & Future);2016-07-04
1L5tZi0izXsi5Kk5OJf4W0;Rehab;Amy Winehouse;73;097eYvf9NKjFnv4xA9s2oV;Back To Black;2006-01-01
2ZS0wDcdfrJPC86u5aJGo9;Seventeen;Winger;57;4aMtQDeDMAHBfh7cE87PWo;Winger;1988
