camis;dba;zipcode;cuisine_description
41532740;EXQUISITE RESTAURANT;11210.0;Caribbean
50074358;UNION HOTPOT;11220.0;Chinese
50001007;WHITE CASTLE;11224.0;American
41323665;CONEY ISLAND TASTE;11223.0;Peruvian
50018660;JUICE AMMIEL;11216.0;Juice, Smoothies, Fruit Salads
41569764;BACCHUS;;French
41389296;SHANDAR SWEET & RESTAURANT;11218.0;Pakistani
50019079;TASTY CARIBBEAN;11203.0;Caribbean
41263597;PATRIZIA'S;11249.0;Italian
40904467;BENSION KOHEN;11225.0;Jewish/Kosher
41694297;BURGER KING;11201.0;Hamburgers
41412063;BLACK HORSE PUB;11215.0;American
50057082;DAILY PRESS;11233.0;Caf̩/Coffee/Tea
41607908;LONGEVOUSJOY;11204.0;Japanese
41711510;BEST WOK FLATBUSH;11210.0;Chinese
41649070;EMPIRE TACO;11207.0;Tex-Mex
50081662;HEY DESSERT;11220.0;Chinese
50074246;DOMICILE;11233.0;Caf̩/Coffee/Tea
50018354;FAMOUS FRESH SUPER TACO & GRILL INC;11223.0;Chinese
50046999;KENNEDY FRIED CHICKEN & GRILL;11213.0;American
50041619;IRIE CARIBBEAN KITCHEN & BAKERY;11213.0;Caribbean
40997858;GIMME COFFEE;11211.0;Caf̩/Coffee/Tea
50017256;EUGENE & CO;11216.0;American
41114613;ROYAL RIB HOUSE;11216.0;Soul Food
41098211;DOUGIE'S JAMAICAN CUISINE;11236.0;Caribbean
41300049;TASTEE PATTEE BAKERY AND GRILL;11236.0;Caribbean
41394039;NEW GARDEN RESTAURANT;11225.0;Chinese
41580873;JOLIE CANTINA;11231.0;French
50002262;SOUTHEAST BAKERY;11219.0;Chinese
41125776;GOTHAM CITY LOUNGE;11221.0;American
41182904;CAFE CON PAN BAKERY;11220.0;Bakery
50004944;TONEL RESTAURANT & LOUNGE;11226.0;Creole
41359698;EMPIRE TORTILLAS;11229.0;Tex-Mex
50013468;KREYOL FLAVOR;11226.0;Caribbean
41621477;DUET;11234.0;Bakery
50046492;I LAND FISH & GRILL;11236.0;Caribbean
41564527;THE ORIGINAL CULPEPPERS RESTAURANT;11225.0;Caribbean
50033001;RONDEL;11223.0;Eastern European
41124322;TACO CHULO;11211.0;Mexican
41111464;100 FUN;;Asian
41474212;86 BEST BAKERY;11214.0;Bakery
50078667;PEP BAKERY CAFE;11209.0;Caf̩/Coffee/Tea
50034497;750 MYRTLE DINER;11205.0;Japanese
41009364;LIMAN RESTAURANT;11235.0;Mediterranean
50046108;BAGELS CONVENIENCE STORE;11234.0;Sandwiches/Salads/Mixed Buffet
41449878;CHRIS CARIBBEAN & AMERICAN RESTAURANT;11216.0;Caribbean
41345068;MIRRORS ON GRAND;11238.0;American
41424963;UNCLE LOUIE GS ITALIAN ICES & ICE CREAM;11215.0;Ice Cream, Gelato, Yogurt, Ices
50000401;PEKING EXPRESS;11222.0;Chinese
41452373;PEACHES HOTHOUSE;11216.0;Soul Food
50079580;CHINA CITY;11226.0;Chinese
41239887;CHOLULA DELI GROCERY;11237.0;Mexican
41015170;CARMINE'S PIZZA;11211.0;Pizza
50071152;LIMA PERUVIAN RESTAURANT;11232.0;Peruvian
50000040;D & Y RESTAURANT;11220.0;Chinese
41485393;MY CORAL RESTAURANT;11220.0;Latin (Cuban, Dominican, Puerto Rican, South & Central American)
41685002;NEW PUNJAB RESTAURANT & GRILL;11218.0;Pakistani
50043396;CHINA MOON;11212.0;Chinese
41503136;THE HILLS RESTAURANT AND BAR;11203.0;Caribbean
41162683;DUNKIN' DONUTS;11212.0;Donuts
41348322;YUMMY TACO BROOKLYN;11203.0;Tex-Mex
41386038;773 LOUNGE;11218.0;American
41083366;TRINI ROTI HOUSE AND BAKERY;11212.0;Caribbean
41635141;GOLDEN KRUST CARIBBEAN BAKERY & GRILL;11236.0;Caribbean
50034079;THE RED DOORS BAR AND GRILL;11224.0;American
50009013;PARK ASIA RESTAURANT;11220.0;Chinese
41100006;PLAKA RESTAURANT;11209.0;Greek
50007219;GREENPOINT BEER & ALE;11222.0;American
41708251;ASEA FUSION & YAKITORI LOUNGE;11232.0;Asian
50085533;JAY ST FRESH 99 CENTS PIZZA;11201.0;Pizza
50010287;BAR 245;11211.0;American
50003492;UNIQUE BAKERY;11219.0;Chinese
41594717;AUNTIE ANNE'S PRETZELS;11217.0;Nuts/Confectionary
41191438;CHERYL'S GLOBAL SOUL;11238.0;American
41702179;EL NUEVO BARZOLA RESTAURANT;11208.0;Spanish
41629130;CHINA TOKYO RESTAURANT;11234.0;Chinese/Japanese
41353290;THANH DA;11220.0;Vietnamese/Cambodian/Malaysia
41673468;LOMA # 3 RESTAURANT;11207.0;Latin (Cuban, Dominican, Puerto Rican, South & Central American)
50009230;DELAWARE AND HUDSON;11249.0;American
50057680;RAW BK;11223.0;Jewish/Kosher
50061007;STEWARTS;11209.0;American
41385384;MIMI'S HUMMUS;11218.0;Middle Eastern
41538119;HANSON DRY;11238.0;American
