nRest	inspection_date	action	violation_code	violation_description	critical_flag	score	grade	inspection_type
50046314	05/08/2018	Violations were cited in the following area(s).	04M	Live roaches present in facility's food and/or non-food areas.	Critical	19.0		Cycle Inspection / Initial Inspection
40747940	08/01/2018	Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.	10A	Toilet facility not maintained and provided with toilet paper, waste receptacle and self-closing door.	NOT CRITICAL	70.0		Cycle Inspection / Re-inspection
50010592	08/01/2015	Violations were cited in the following area(s).	16B	The original nutritional fact labels and/or ingredient label for a cooking oil, shortening or margarine or food item sold in bulk, or acceptable manufacturers documentation not maintained on site.	Not Critical			Trans Fat / Re-inspection
41235890	07/27/2016	Violations were cited in the following area(s).	06D	Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.	CRITICAL	5.0	A	Cycle Inspection / Initial Inspection
50065012	07/20/2017	Violations were cited in the following area(s).	15F		Not Applicable			Smoke-Free Air Act / Initial Inspection
40814300	06/06/2017	Violations were cited in the following area(s).	16C	Caloric content not posted on menus, menu boards or food tags, in a food service establishment that is 1 of 15 or more outlets operating the same type of business nationally under common ownership or control, or as a franchise or doing business under the same name, for each menu item that is served in portions, the size and content of which are standardized.	NOT CRITICAL			Calorie Posting / Initial Inspection
41396657	06/21/2018	Violations were cited in the following area(s).	08A	Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.	Not Critical	11.0	A	Cycle Inspection / Initial Inspection
41337363	11/30/2017	Violations were cited in the following area(s).	04M	Live roaches present in facility's food and/or non-food areas.	Critical	17.0	B	Cycle Inspection / Re-inspection
50018501	03/05/2018	Violations were cited in the following area(s).	02B	Hot food item not held at or above 140Âº F.	Critical	17.0	B	Cycle Inspection / Re-inspection
50039189	09/25/2015	Violations were cited in the following area(s).	15L	Smoke free workplace smoking policy inadequate, not posted, not provided to employees.	not critical			Smoke-Free Air Act / Initial Inspection
50010758	06/19/2018	Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.	04A	Food Protection Certificate not held by supervisor of food operations.	Critical	119.0		Cycle Inspection / Initial Inspection
50002803	05/05/2015	Violations were cited in the following area(s).	16B	The original nutritional fact labels and/or ingredient label for a cooking oil, shortening or margarine or food item sold in bulk, or acceptable manufacturers documentation not maintained on site.	not critical			Trans Fat / Initial Inspection
41647862	11/29/2017	Violations were cited in the following area(s).	08A	Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.	Not Critical	13.0	A	Cycle Inspection / Initial Inspection
41376798	09/11/2017	Violations were cited in the following area(s).	10J	''''Wash hands sign not posted at hand wash facility.	Not Critical	28.0		Cycle Inspection / Initial Inspection
41697275	10/11/2017	Violations were cited in the following area(s).	06D	Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.	critical	10.0	A	Cycle Inspection / Re-inspection
41512397	03/31/2018	Violations were cited in the following area(s).	02B	Hot food item not held at or above 140Âº F.	Critical	25.0		Cycle Inspection / Initial Inspection
41358592	10/12/2016	Violations were cited in the following area(s).	08A	Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.	NOT CRITICAL	21.0	B	Cycle Inspection / Re-inspection
40897418	07/21/2016	Violations were cited in the following area(s).	08A	Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.	Not Critical	19.0		Cycle Inspection / Initial Inspection
41642313	07/19/2017	Violations were cited in the following area(s).	10F	Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.	NOT CRITICAL	12.0	A	Cycle Inspection / Initial Inspection
41170127	07/12/2018	Violations were cited in the following area(s).	06C	Food not protected from potential source of contamination during storage, preparation, transportation, display or service.	Critical	9.0	A	Cycle Inspection / Re-inspection
40945123	12/06/2017	Violations were cited in the following area(s).	08A	Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.	NOT CRITICAL	13.0	A	Cycle Inspection / Initial Inspection
50001954	05/25/2017	Violations were cited in the following area(s).	08A	Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.	Not Critical	23.0	B	Cycle Inspection / Re-inspection
50003366	06/01/2017	Violations were cited in the following area(s).	04C	Food worker does not use proper utensil to eliminate bare hand contact with food that will not receive adequate additional heat treatment.	Critical	14.0		Cycle Inspection / Initial Inspection
50017865	10/15/2015	Violations were cited in the following area(s).	04N	Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.	Critical	22.0		Cycle Inspection / Initial Inspection
50070454	06/06/2018	Violations were cited in the following area(s).	04L	Evidence of mice or live mice present in facility's food and/or non-food areas.	Critical	25.0		Cycle Inspection / Initial Inspection
41040376	09/14/2016	Violations were cited in the following area(s).	08A	Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.	NOT CRITICAL	12.0	A	Cycle Inspection / Initial Inspection
40663973	11/16/2017	Violations were cited in the following area(s).	02B	Hot food item not held at or above 140Âº F.	Critical	31.0		Cycle Inspection / Initial Inspection
50040467	08/08/2017	Violations were cited in the following area(s).	04N	Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.	Critical	17.0		Cycle Inspection / Initial Inspection
41575141	09/17/2018	Violations were cited in the following area(s).	02H	Food not cooled by an approved method whereby the internal product temperature is reduced from 140Âº F to 70Âº F or less within 2 hours, and from 70Âº F to 41Âº F or less within 4 additional hours.	Critical	39.0	Z	Cycle Inspection / Re-inspection
50009843	07/13/2017	Violations were cited in the following area(s).	04L	Evidence of mice or live mice present in facility's food and/or non-food areas.	Critical	9.0	A	Cycle Inspection / Re-inspection
41623638	08/28/2015	Violations were cited in the following area(s).	04J	Appropriately scaled metal stem-type thermometer or thermocouple not provided or used to evaluate temperatures of potentially hazardous foods during cooking, cooling, reheating and holding.	Critical	53.0	C	Cycle Inspection / Re-inspection
