nRest;inspection_date;action;violation_code;violation_description;critical_flag;score;grade;inspection_type
50056006;02/08/2018;Violations were cited in the following area(s).;08C;Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.;Not Critical;22.0;;Cycle Inspection / Initial Inspection
50061163;12/19/2017;Violations were cited in the following area(s).;04L;Evidence of mice or live mice present in facility's food and/or non-food areas.;Critical;13.0;;Cycle Inspection / Initial Inspection
40847025;06/01/2016;Violations were cited in the following area(s).;16B;The original nutritional fact labels and/or ingredient label for a cooking oil, shortening or margarine or food item sold in bulk, or acceptable manufacturers documentation not maintained on site.;Not Critical;;;Trans Fat / Initial Inspection
50012217;10/31/2017;Violations were cited in the following area(s).;08C;Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.;Not Critical;4.0;A;Cycle Inspection / Re-inspection
50042037;06/23/2018;Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.;09C;Food contact surface not properly maintained.;NOT CRITICAL;49.0;;Cycle Inspection / Re-inspection
50008074;01/07/2016;Violations were cited in the following area(s).;08A;Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.;NOT CRITICAL;14.0;B;Cycle Inspection / Re-inspection
41477087;08/28/2018;Violations were cited in the following area(s).;06C;Food not protected from potential source of contamination during storage, preparation, transportation, display or service.;critical;20.0;;Cycle Inspection / Initial Inspection
40711820;09/08/2016;Violations were cited in the following area(s).;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;not critical;23.0;;Cycle Inspection / Initial Inspection
50035603;03/09/2017;Establishment re-opened by DOHMH;08A;Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.;Not Critical;9.0;P;Cycle Inspection / Reopening Inspection
50017941;06/15/2016;Violations were cited in the following area(s).;02B;Hot food item not held at or above 140Âº F.;Critical;9.0;A;Cycle Inspection / Re-inspection
50015841;07/11/2017;Violations were cited in the following area(s).;05H;No facilities available to wash, rinse and sanitize utensils and/or equipment.;Critical;51.0;;Cycle Inspection / Initial Inspection
41189761;08/22/2018;Violations were cited in the following area(s).;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;Not Critical;5.0;A;Cycle Inspection / Initial Inspection
41225826;05/17/2016;Violations were cited in the following area(s).;20F;Current letter grade card not posted.;Not Critical;;;Administrative Miscellaneous / Initial Inspection
50002605;03/20/2015;Violations were cited in the following area(s).;16B;The original nutritional fact labels and/or ingredient label for a cooking oil, shortening or margarine or food item sold in bulk, or acceptable manufacturers documentation not maintained on site.;Not Critical;;;Trans Fat / Initial Inspection
41587378;07/20/2017;Violations were cited in the following area(s).;08C;Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.;Not Critical;12.0;A;Cycle Inspection / Initial Inspection
41543951;03/04/2015;Violations were cited in the following area(s).;04H;Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.;CRITICAL;10.0;A;Cycle Inspection / Initial Inspection
50042740;09/15/2017;Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;Not Critical;54.0;;Cycle Inspection / Initial Inspection
41246487;04/28/2018;Violations were cited in the following area(s).;10B;"Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.";Not Critical;12.0;A;Cycle Inspection / Re-inspection
50034681;11/10/2016;Violations were cited in the following area(s).;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;Not Critical;10.0;A;Cycle Inspection / Initial Inspection
41430018;11/10/2015;Violations were cited in the following area(s).;02B;Hot food item not held at or above 140Âº F.;Critical;12.0;A;Cycle Inspection / Initial Inspection
50040886;09/28/2018;Violations were cited in the following area(s).;06D;Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.;Critical;28.0;;Cycle Inspection / Initial Inspection
50065669;07/12/2017;Violations were cited in the following area(s).;02G;Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.;CRITICAL;12.0;A;Pre-permit (Operational) / Initial Inspection
50001883;11/15/2017;Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.;04L;Evidence of mice or live mice present in facility's food and/or non-food areas.;CRITICAL;41.0;;Cycle Inspection / Initial Inspection
50001089;04/17/2015;Violations were cited in the following area(s).;15L;Smoke free workplace smoking policy inadequate, not posted, not provided to employees.;Not Critical;;;Smoke-Free Air Act / Initial Inspection
41717640;2017-29-06;Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.;04N;Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.;Critical;35.0;;Cycle Inspection / Re-inspection
50009808;08/03/2016;Violations were cited in the following area(s).;02B;Hot food item not held at or above 140Âº F.;Critical;15.0;;Cycle Inspection / Initial Inspection
50017360;12/07/2018;Violations were cited in the following area(s).;05B;Harmful, noxious gas or vapor detected. CO ~1 3 ppm.;CRITICAL;44.0;Z;Cycle Inspection / Re-inspection
50082819;11/09/2018;Violations were cited in the following area(s).;02H;Food not cooled by an approved method whereby the internal product temperature is reduced from 140Âº F to 70Âº F or less within 2 hours, and from 70Âº F to 41Âº F or less within 4 additional hours.;CRITICAL;35.0;;Pre-permit (Operational) / Initial Inspection
41213323;05/07/2018;Violations were cited in the following area(s).;06D;Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.;Critical;8.0;A;Cycle Inspection / Initial Inspection
50077098;08/04/2018;Violations were cited in the following area(s).;10I;"Single service item reused, improperly stored, dispensed; not used when required.";Not Critical;6.0;A;Pre-permit (Operational) / Initial Inspection
50085247;11/28/2018;Violations were cited in the following area(s).;04L;Evidence of mice or live mice present in facility's food and/or non-food areas.;Critical;81.0;Not Yet Graded;Pre-permit (Operational) / Initial Inspection
50046114;10/26/2017;Violations were cited in the following area(s).;08A;Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.;Not Critical;36.0;;Cycle Inspection / Initial Inspection
41658283;09/01/2016;Violations were cited in the following area(s).;09A;Canned food product observed dented and not segregated from other consumable food items.;not critical;9.0;A;Cycle Inspection / Re-inspection
41168644;12/12/2017;Violations were cited in the following area(s).;02G;Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.;Critical;34.0;;Cycle Inspection / Initial Inspection
41258524;11/09/2015;Violations were cited in the following area(s).;04M;Live roaches present in facility's food and/or non-food areas.;Critical;11.0;A;Cycle Inspection / Re-inspection
50044732;03/27/2018;Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.;04K;Evidence of rats or live rats present in facility's food and/or non-food areas.;Critical;40.0;;Cycle Inspection / Initial Inspection
41074502;08/04/2016;Violations were cited in the following area(s).;04M;Live roaches present in facility's food and/or non-food areas.;Critical;10.0;A;Cycle Inspection / Re-inspection
41298438;09/05/2017;Violations were cited in the following area(s).;08C;Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.;Not Critical;21.0;;Cycle Inspection / Initial Inspection
41533994;08/30/2016;Violations were cited in the following area(s).;08A;Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.;NOT CRITICAL;17.0;;Cycle Inspection / Initial Inspection
50032853;08/27/2018;Violations were cited in the following area(s).;02G;Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.;Critical;11.0;A;Cycle Inspection / Initial Inspection
50039330;12/22/2016;Violations were cited in the following area(s).;10B;"Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.";not critical;19.0;;Cycle Inspection / Initial Inspection
41284245;10/17/2016;Violations were cited in the following area(s).;06D;Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.;Critical;21.0;;Cycle Inspection / Initial Inspection
50045462;02/22/2018;Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.;08A;Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.;Not Critical;64.0;;Cycle Inspection / Re-inspection
40397335;06/19/2016;Violations were cited in the following area(s).;02G;Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.;Critical;12.0;A;Cycle Inspection / Re-inspection
41511548;05/11/2018;Violations were cited in the following area(s).;16A;A food containing artificial trans fat, with 0.5 grams or more of trans fat per serving, is being stored, distributed, held for service, used in preparation of a menu item, or served.;Not Critical;;;Trans Fat / Initial Inspection
50002037;08/06/2016;Violations were cited in the following area(s).;02B;Hot food item not held at or above 140Âº F.;Critical;20.0;;Cycle Inspection / Initial Inspection
41418818;05/08/2018;Violations were cited in the following area(s).;04H;Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.;CRITICAL;18.0;;Cycle Inspection / Initial Inspection
40370994;05/19/2016;Violations were cited in the following area(s).;15L;Smoke free workplace smoking policy inadequate, not posted, not provided to employees.;NOT CRITICAL;;;Smoke-Free Air Act / Initial Inspection
50067694;04/27/2018;Establishment re-closed by DOHMH;04L;Evidence of mice or live mice present in facility's food and/or non-food areas.;critical;12.0;;Cycle Inspection / Reopening Inspection
40397625;04/24/2017;Violations were cited in the following area(s).;10B;"Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.";Not Critical;12.0;A;Cycle Inspection / Initial Inspection
41598833;11/28/2018;Violations were cited in the following area(s).;02H;Food not cooled by an approved method whereby the internal product temperature is reduced from 140Âº F to 70Âº F or less within 2 hours, and from 70Âº F to 41Âº F or less within 4 additional hours.;CRITICAL;7.0;A;Cycle Inspection / Re-inspection
40368207;04/07/2016;Violations were cited in the following area(s).;10B;"Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.";NOT CRITICAL;13.0;A;Cycle Inspection / Initial Inspection
50008376;08/01/2018;Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.;02C;Hot food item that has been cooked and refrigerated is being held for service without first being reheated to 1 65Âº F or above within 2 hours.;Critical;59.0;;Cycle Inspection / Initial Inspection
50007363;08/03/2016;Violations were cited in the following area(s).;02G;Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.;Critical;30.0;;Cycle Inspection / Initial Inspection
40394916;08/01/2018;Violations were cited in the following area(s).;04N;Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.;Critical;9.0;A;Cycle Inspection / Re-inspection
40392622;07/15/2015;Violations were cited in the following area(s).;15L;Smoke free workplace smoking policy inadequate, not posted, not provided to employees.;Not Critical;;;Smoke-Free Air Act / Re-inspection
41525640;05/26/2017;Violations were cited in the following area(s).;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;Not Critical;4.0;A;Cycle Inspection / Re-inspection
41430956;04/11/2016;Violations were cited in the following area(s).;04L;Evidence of mice or live mice present in facility's food and/or non-food areas.;critical;22.0;B;Cycle Inspection / Re-inspection
50002558;07/05/2018;Violations were cited in the following area(s).;04N;Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.;Critical;13.0;A;Cycle Inspection / Re-inspection
50012543;10/12/2016;Violations were cited in the following area(s).;04M;Live roaches present in facility's food and/or non-food areas.;critical;35.0;;Cycle Inspection / Initial Inspection
41263870;03/14/2018;Violations were cited in the following area(s).;06E;Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.;critical;8.0;A;Cycle Inspection / Initial Inspection
50016722;10/05/2018;Violations were cited in the following area(s).;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;Not Critical;4.0;A;Cycle Inspection / Initial Inspection
50059003;03/17/2017;Violations were cited in the following area(s).;20A;Food allergy information poster not conspicuously posted where food is being prepared or processed by food workers.;NOT CRITICAL;;;Administrative Miscellaneous / Initial Inspection
50013897;05/22/2018;Violations were cited in the following area(s).;08A;Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.;not critical;20.0;;Cycle Inspection / Initial Inspection
41589585;09/05/2018;Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.;02G;Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.;critical;68.0;;Cycle Inspection / Initial Inspection
41450623;11/27/2018;Violations were cited in the following area(s).;04N;Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.;CRITICAL;11.0;A;Cycle Inspection / Initial Inspection
41589585;01/07/2016;Violations were cited in the following area(s).;08A;Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.;Not Critical;25.0;;Cycle Inspection / Initial Inspection
41643108;07/13/2015;Violations were cited in the following area(s).;04L;Evidence of mice or live mice present in facility's food and/or non-food areas.;CRITICAL;17.0;;Cycle Inspection / Initial Inspection
50056505;02/27/2018;Violations were cited in the following area(s).;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;NOT CRITICAL;13.0;A;Cycle Inspection / Initial Inspection
50004322;02/15/2017;Violations were cited in the following area(s).;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;NOT CRITICAL;13.0;A;Cycle Inspection / Initial Inspection
50016583;12/22/2016;Violations were cited in the following area(s).;04L;Evidence of mice or live mice present in facility's food and/or non-food areas.;Critical;18.0;B;Cycle Inspection / Re-inspection
50003984;05/12/2016;Violations were cited in the following area(s).;02B;Hot food item not held at or above 140Âº F.;Critical;9.0;A;Cycle Inspection / Re-inspection
41600223;06/06/2016;Violations were cited in the following area(s).;08A;Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.;Not Critical;16.0;;Cycle Inspection / Initial Inspection
50001224;09/16/2017;Violations were cited in the following area(s).;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;Not Critical;28.0;;Cycle Inspection / Initial Inspection
50046494;07/28/2016;Violations were cited in the following area(s).;02B;Hot food item not held at or above 140Âº F.;CRITICAL;43.0;;Pre-permit (Operational) / Initial Inspection
40399751;03/24/2017;Violations were cited in the following area(s).;02G;Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.;Critical;9.0;A;Cycle Inspection / Initial Inspection
50044447;07/15/2016;Violations were cited in the following area(s).;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;NOT CRITICAL;17.0;;Cycle Inspection / Initial Inspection
41573961;10/17/2016;Violations were cited in the following area(s).;02B;Hot food item not held at or above 140Âº F.;Critical;28.0;;Cycle Inspection / Initial Inspection
41654217;03/22/2018;Violations were cited in the following area(s).;04K;Evidence of rats or live rats present in facility's food and/or non-food areas.;Critical;14.0;B;Cycle Inspection / Re-inspection
50004559;07/12/2018;Violations were cited in the following area(s).;04M;Live roaches present in facility's food and/or non-food areas.;Critical;27.0;B;Cycle Inspection / Re-inspection
50038787;06/30/2017;Violations were cited in the following area(s).;04C;Food worker does not use proper utensil to eliminate bare hand contact with food that will not receive adequate additional heat treatment.;Critical;35.0;;Cycle Inspection / Initial Inspection
41329499;10/24/2018;Violations were cited in the following area(s).;06D;Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.;Critical;15.0;;Cycle Inspection / Initial Inspection
50003662;03/14/2018;Violations were cited in the following area(s).;06C;Food not protected from potential source of contamination during storage, preparation, transportation, display or service.;CRITICAL;24.0;;Cycle Inspection / Initial Inspection
50043778;01/22/2016;Violations were cited in the following area(s).;15L;Smoke free workplace smoking policy inadequate, not posted, not provided to employees.;not critical;;;Smoke-Free Air Act / Re-inspection
41651639;10/10/2017;Violations were cited in the following area(s).;04N;Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.;CRITICAL;11.0;A;Cycle Inspection / Re-inspection
50038024;10/20/2016;Violations were cited in the following area(s).;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;not critical;9.0;A;Cycle Inspection / Initial Inspection
40374395;05/20/2015;Violations were cited in the following area(s).;02H;Food not cooled by an approved method whereby the internal product temperature is reduced from 140Âº F to 70Âº F or less within 2 hours, and from 70Âº F to 41Âº F or less within 4 additional hours.;Critical;17.0;;Cycle Inspection / Initial Inspection
50035961;12/10/2015;Violations were cited in the following area(s).;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;NOT CRITICAL;28.0;;Cycle Inspection / Initial Inspection
41502750;04/14/2015;Violations were cited in the following area(s).;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;NOT CRITICAL;3.0;A;Cycle Inspection / Re-inspection
50058123;03/15/2017;Violations were cited in the following area(s).;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;Not Critical;8.0;A;Pre-permit (Operational) / Re-inspection
41310341;09/16/2017;Violations were cited in the following area(s).;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;Not Critical;27.0;;Inter-Agency Task Force / Initial Inspection
50000919;08/04/2018;Violations were cited in the following area(s).;10B;"Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.";not critical;20.0;;Cycle Inspection / Initial Inspection
41430074;04/27/2016;Violations were cited in the following area(s).;06C;Food not protected from potential source of contamination during storage, preparation, transportation, display or service.;Critical;19.0;B;Cycle Inspection / Re-inspection
50083586;12/05/2018;Violations were cited in the following area(s).;08A;Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.;NOT CRITICAL;20.0;Z;Pre-permit (Operational) / Re-inspection
50000980;03/03/2016;Violations were cited in the following area(s).;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;Not Critical;9.0;A;Cycle Inspection / Initial Inspection
50041607;12/07/2017;Violations were cited in the following area(s).;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;Not Critical;12.0;A;Cycle Inspection / Initial Inspection
41539269;01/10/2017;Violations were cited in the following area(s).;02B;Hot food item not held at or above 140Âº F.;Critical;24.0;;Cycle Inspection / Initial Inspection
50058854;08/01/2018;Violations were cited in the following area(s).;04A;Food Protection Certificate not held by supervisor of food operations.;Critical;17.0;B;Cycle Inspection / Re-inspection
50013653;02/01/2018;Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.;06E;Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.;Critical;73.0;;Cycle Inspection / Initial Inspection
41402681;04/23/2018;Violations were cited in the following area(s).;06B;Tobacco use, eating, or drinking from open container in food preparation, food storage or dishwashing area observed.;CRITICAL;36.0;;Cycle Inspection / Initial Inspection
50015679;05/14/2015;Violations were cited in the following area(s).;06C;Food not protected from potential source of contamination during storage, preparation, transportation, display or service.;Critical;7.0;A;Cycle Inspection / Initial Inspection
50063138;11/19/2018;Violations were cited in the following area(s).;02G;Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.;Critical;28.0;Z;Cycle Inspection / Re-inspection
50051549;01/11/2018;Violations were cited in the following area(s).;10B;"Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.";Not Critical;5.0;A;Cycle Inspection / Initial Inspection
41459557;11/26/2018;Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.;08A;Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.;NOT CRITICAL;53.0;;Cycle Inspection / Re-inspection
50060021;04/06/2017;Violations were cited in the following area(s).;04L;Evidence of mice or live mice present in facility's food and/or non-food areas.;Critical;34.0;;Pre-permit (Operational) / Initial Inspection
40954549;08/25/2015;Violations were cited in the following area(s).;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;not critical;7.0;A;Cycle Inspection / Initial Inspection
50008504;02/17/2016;Violations were cited in the following area(s).;04L;Evidence of mice or live mice present in facility's food and/or non-food areas.;Critical;12.0;;Cycle Inspection / Initial Inspection
41267350;09/26/2018;Violations were cited in the following area(s).;08C;Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.;Not Critical;31.0;;Cycle Inspection / Initial Inspection
40625667;12/07/2018;Violations were cited in the following area(s).;03B;"Shellfish not from approved source, improperly tagged/labeled; tags not retained for 90 days.";CRITICAL;22.0;Z;Cycle Inspection / Re-inspection
40930657;09/25/2017;Violations were cited in the following area(s).;08A;Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.;not critical;18.0;;Cycle Inspection / Initial Inspection
41468766;05/21/2018;Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;Not Critical;43.0;;Cycle Inspection / Initial Inspection
40943306;10/31/2017;Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.;04A;Food Protection Certificate not held by supervisor of food operations.;Critical;43.0;;Cycle Inspection / Initial Inspection
41612180;01/29/2016;Violations were cited in the following area(s).;04N;Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.;Critical;26.0;;Cycle Inspection / Initial Inspection
50063865;11/27/2017;Violations were cited in the following area(s).;09B;Thawing procedures improper.;NOT CRITICAL;11.0;A;Pre-permit (Operational) / Re-inspection
50064555;06/28/2017;Establishment re-opened by DOHMH;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;NOT CRITICAL;13.0;P;Pre-permit (Operational) / Reopening Inspection
50005379;08/08/2018;Violations were cited in the following area(s).;10H;Proper sanitization not provided for utensil ware washing operation.;not critical;11.0;A;Cycle Inspection / Initial Inspection
