camis,dba,zipcode,cuisine_description
41435182,LA GRAN URUGUAYA BAKERY & RESTAURANT,11372.0,Spanish
50049592,MEJBAAN RESTAURANT & DARBAR HALL,11372.0,Indian
41542492,FAR EAST SZECHUAN KITCHEN,11367.0,Chinese
41607535,AMERICAN AIRLINES ADMIRALS CLUB,11369.0,American
50038477,LONG SPRING GARDEN,11377.0,Chinese
41417541,TROPICAL FANTASY BAR AND LOUNGE,11433.0,Caribbean
41450143,GATO VERDE SPORTS BAR,11372.0,Other
50038414,ETTO ESPRESSO BAR,11101.0,Caf̩/Coffee/Tea
40786921,BOSTON MARKET,11377.0,American
50078448,Grand Astoria Family Pizza,11105.0,Pizza
50037937,AEGEA WEST,11363.0,Pizza
41416726,R.C.L Enterprises inc,11436.0,American
50044413,LEILANY'S BAKERY,11418.0,Bakery
50036443,KENNEDY FRIED CHICKEN,11435.0,Chicken
50044565,JUST COMBO RESTAURANT,11105.0,Middle Eastern
50005395,SOY SAUCE,11367.0,Chinese
50012067,MIKE'S DINER,11105.0,American
50042307,CHATIME,11374.0,"Juice, Smoothies, Fruit Salads"
41252980,SOL INCA,11372.0,Peruvian
41401682,CIBO EXPRESS GOURMET MARKET,11369.0,Delicatessen
50001266,ENTHAICE THAI KITCHEN,11106.0,Thai
41265425,CHILI'S GRILL & BAR,11385.0,American
41251327,RICO POLLO I,11385.0,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)"
50005442,GRIDDLE CAFE DELI,11101.0,American
50070510,GYRO CORNER NYC,11358.0,Greek
50075350,PRIK THAI KITHCEN,11103.0,Thai
40584158,GLENDALE BAKESHOP & CAFE,11378.0,Bakery
41705343,WIN HOU,11414.0,Chinese/Japanese
41722442,SIDETRACKS RESTAURANT,11104.0,American
41276111,DUNKIN' DONUTS,11105.0,American
50080295,PARADISE LOUNGE,11385.0,American
50067821,YI FENG YUAN,11354.0,Chinese
50055701,FRIED CHICKEN & GYRO,11432.0,Pakistani
41490112,VICKI'S RESTAURANT AND BAKERY,11368.0,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)"
40389701,ROSA'S PIZZA,11378.0,Pizza
41362141,ANDY'S CAFETERIA (Queens Hospital),11432.0,American
50057961,Sunnyside Taco,11104.0,Mexican
50066469,DARBAR'S CHICKEN & RIBS,11419.0,American
50015494,DRUNKEN FISH,11385.0,Japanese
40967336,THEATER CAFE,11375.0,American
41696419,DON ALEX RESTAURANT,11372.0,Peruvian
41637082,NUTRIPAN COLOMBIAN BAKERY,11373.0,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)"
50033076,LA ESQUINA DEL SABOR RESTAURANT,11368.0,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)"
50052183,JAZZY WINGS & SOUTHERN CUISINE,11433.0,American
50046269,HAE-IN SUSHI & SASHIMI,11358.0,Japanese
41505456,DAY BREAK CAFE RESTAURANT,11101.0,American
50070553,INDIE LIC,11101.0,Sandwiches/Salads/Mixed Buffet
40798504,AFRICANA RESTAURANT,11435.0,African
50013978,EL PALACIO DE LAS EMPANADAS,11368.0,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)"
50043946,TRUBURGER,11417.0,American
41157563,QUAINT,11104.0,American
50037517,SUBWAY,11434.0,Sandwiches
41410556,PARADOR CALENO,11377.0,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)"
41624219,EL COQUI BILLIARD LOUNGE,11385.0,Mexican
