nRest,inspection_date,action,violation_code,violation_description,critical_flag,score,grade,inspection_type
50037517,10/11/2017,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",NOT CRITICAL,11.0,A,Cycle Inspection / Re-inspection
41410556,08/01/2017,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,29.0,,Cycle Inspection / Initial Inspection
41624219,04/26/2015,Violations were cited in the following area(s).,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,not critical,4.0,,Inter-Agency Task Force / Initial Inspection
41392209,05/09/2018,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,17.0,,Cycle Inspection / Initial Inspection
50003622,10/13/2016,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",critical,35.0,,Cycle Inspection / Initial Inspection
50077424,01/01/1900,,,,NOT APPLICABLE,,,
41395526,03/03/2018,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",CRITICAL,10.0,A,Cycle Inspection / Re-inspection
40909425,07/15/2015,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",CRITICAL,25.0,,Cycle Inspection / Initial Inspection
50038483,09/27/2017,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,17.0,,Cycle Inspection / Initial Inspection
41720707,03/15/2016,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Âº F.,Critical,51.0,,Cycle Inspection / Initial Inspection
41350583,04/01/2017,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Âº F.,CRITICAL,30.0,,Cycle Inspection / Initial Inspection
50050467,11/02/2018,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Âº F.,Critical,59.0,,Cycle Inspection / Initial Inspection
50070661,10/24/2017,Violations were cited in the following area(s).,05H,"No facilities available to wash, rinse and sanitize utensils and/or equipment.",CRITICAL,44.0,,Pre-permit (Non-operational) / Initial Inspection
50072566,10/23/2018,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",CRITICAL,26.0,,Cycle Inspection / Initial Inspection
41562128,06/15/2015,Violations were cited in the following area(s).,08B,"Covered garbage receptacle not provided or inadequate, except that garbage receptacle may be uncovered during active use. Garbage storage area not properly constructed or maintained; grinder or compactor dirty.",Not Critical,18.0,B,Cycle Inspection / Re-inspection
41372224,05/15/2015,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,critical,17.0,,Cycle Inspection / Initial Inspection
50042307,07/18/2018,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,CRITICAL,13.0,A,Cycle Inspection / Re-inspection
41147269,06/09/2015,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",critical,12.0,A,Cycle Inspection / Initial Inspection
50051482,07/27/2016,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,8.0,A,Pre-permit (Operational) / Initial Inspection
50066938,06/11/2018,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,not critical,24.0,,Cycle Inspection / Initial Inspection
41710693,05/11/2016,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,54.0,,Cycle Inspection / Initial Inspection
41094023,10/13/2018,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,18.0,Z,Cycle Inspection / Re-inspection
50018834,05/15/2017,Violations were cited in the following area(s).,09B,Thawing procedures improper.,not critical,11.0,A,Cycle Inspection / Initial Inspection
41722468,05/18/2018,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Âº F.,critical,35.0,,Cycle Inspection / Initial Inspection
40647906,10/26/2016,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,14.0,,Cycle Inspection / Initial Inspection
50066038,08/23/2017,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",CRITICAL,31.0,,Pre-permit (Operational) / Initial Inspection
50050904,04/03/2018,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.,CRITICAL,30.0,,Cycle Inspection / Initial Inspection
50014658,10/04/2018,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,18.0,,Cycle Inspection / Initial Inspection
50014166,02/07/2018,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,9.0,A,Cycle Inspection / Initial Inspection
50054464,11/23/2018,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,36.0,Z,Cycle Inspection / Re-inspection
50071440,10/01/2018,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",not critical,11.0,A,Cycle Inspection / Initial Inspection
41666477,04/25/2016,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,10.0,A,Cycle Inspection / Initial Inspection
50072657,12/20/2017,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",CRITICAL,8.0,,Pre-permit (Non-operational) / Initial Inspection
50004473,07/01/2015,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,not critical,4.0,A,Cycle Inspection / Re-inspection
41662341,03/30/2018,Violations were cited in the following area(s).,09B,Thawing procedures improper.,Not Critical,76.0,,Cycle Inspection / Initial Inspection
50045170,09/06/2018,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.,CRITICAL,12.0,A,Cycle Inspection / Initial Inspection
41683816,09/20/2016,No violations were recorded at the time of this inspection.,,,Not Applicable,,,Administrative Miscellaneous / Initial Inspection
50004192,04/19/2017,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",not critical,13.0,A,Cycle Inspection / Re-inspection
50033917,01/14/2016,Violations were cited in the following area(s).,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,not critical,24.0,B,Cycle Inspection / Re-inspection
50003374,05/03/2017,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,16.0,,Cycle Inspection / Initial Inspection
50002238,07/08/2016,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.,CRITICAL,10.0,A,Cycle Inspection / Initial Inspection
50000268,10/16/2018,Violations were cited in the following area(s).,02H,"Food not cooled by an approved method whereby the internal product temperature is reduced from 140Âº F to 70Âº F or less within 2 hours, and from 70Âº F to 41Âº F or less within 4 additional hours.",CRITICAL,21.0,B,Cycle Inspection / Re-inspection
41527419,05/04/2015,Violations were cited in the following area(s).,02H,"Food not cooled by an approved method whereby the internal product temperature is reduced from 140Âº F to 70Âº F or less within 2 hours, and from 70Âº F to 41Âº F or less within 4 additional hours.",CRITICAL,42.0,,Cycle Inspection / Initial Inspection
50044942,12/09/2017,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,critical,17.0,,Inter-Agency Task Force / Initial Inspection
41702104,06/29/2016,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,8.0,A,Cycle Inspection / Re-inspection
40390163,04/21/2016,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,11.0,A,Cycle Inspection / Re-inspection
41503108,03/25/2017,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,20.0,,Cycle Inspection / Initial Inspection
50070949,10/03/2018,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",critical,5.0,A,Pre-permit (Operational) / Re-inspection
41562672,08/08/2016,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,11.0,A,Cycle Inspection / Re-inspection
50058737,04/11/2018,Violations were cited in the following area(s).,06F,Wiping cloths soiled or not stored in sanitizing solution.,Critical,13.0,A,Cycle Inspection / Re-inspection
41486332,10/17/2018,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,CRITICAL,14.0,,Cycle Inspection / Initial Inspection
41344229,05/06/2015,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,13.0,A,Cycle Inspection / Initial Inspection
41645235,01/16/2016,Violations were cited in the following area(s).,15I,''''No Smoking and/or 'Smoking Permitted sign not conspicuously posted. Health warning not present on 'Smoking Permitted,NOT CRITICAL,,,Smoke-Free Air Act / Initial Inspection
50053346,09/13/2018,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",critical,17.0,,Cycle Inspection / Initial Inspection
50018295,10/24/2017,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Âº F.,Critical,40.0,,Cycle Inspection / Initial Inspection
50079421,10/03/2018,Violations were cited in the following area(s).,10I,"Single service item reused, improperly stored, dispensed; not used when required.",Not Critical,35.0,,Pre-permit (Operational) / Initial Inspection
50071630,09/11/2018,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,CRITICAL,21.0,B,Cycle Inspection / Re-inspection
41629759,02/22/2018,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",NOT CRITICAL,26.0,B,Cycle Inspection / Re-inspection
41261564,06/10/2018,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,44.0,,Cycle Inspection / Initial Inspection
41704465,05/16/2018,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7.0,A,Cycle Inspection / Re-inspection
50005232,07/25/2016,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,21.0,,Cycle Inspection / Initial Inspection
50009619,01/25/2016,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,10.0,A,Cycle Inspection / Initial Inspection
41631374,01/18/2018,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,CRITICAL,9.0,A,Cycle Inspection / Re-inspection
40926353,04/26/2016,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",CRITICAL,10.0,A,Cycle Inspection / Initial Inspection
50005951,10/11/2016,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,13.0,A,Cycle Inspection / Re-inspection
50053957,10/25/2018,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,7.0,A,Cycle Inspection / Initial Inspection
41235116,04/20/2017,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",NOT CRITICAL,4.0,A,Cycle Inspection / Initial Inspection
50068815,10/26/2018,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,38.0,,Cycle Inspection / Initial Inspection
41706083,02/22/2016,Violations were cited in the following area(s).,02G,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,CRITICAL,22.0,B,Cycle Inspection / Re-inspection
40881793,07/22/2016,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",CRITICAL,13.0,A,Cycle Inspection / Re-inspection
41395378,07/09/2018,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",NOT CRITICAL,8.0,A,Cycle Inspection / Re-inspection
41706796,10/12/2016,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,11.0,A,Cycle Inspection / Initial Inspection
50038545,07/25/2016,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,18.0,,Cycle Inspection / Initial Inspection
40384115,04/04/2017,Violations were cited in the following area(s).,06F,Wiping cloths soiled or not stored in sanitizing solution.,Critical,13.0,A,Cycle Inspection / Re-inspection
41304510,09/21/2018,Establishment re-closed by DOHMH,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,33.0,,Cycle Inspection / Reopening Inspection
50059605,01/31/2017,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,45.0,,Pre-permit (Non-operational) / Initial Inspection
41715730,08/12/2016,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,9.0,A,Cycle Inspection / Re-inspection
