camis	dba	zipcode	cuisine_description
50001852	DUNKIN' DONUTS	10035.0	Donuts
50011359	AKI SUSHI	10028.0	Japanese
50043260	THE DEAD POET	10024.0	Irish
41235974	JIMBOS HAMBURGER	10034.0	Hamburgers
41626403	LTK LITTLE THAI KITCHEN	10022.0	Thai
50079639	HOKEY POKE-CHICK SHOP	10022.0	Middle Eastern
40762853	GREAT N.Y. NOODLETOWN	10013.0	Chinese
41658609	THE SPOT CAFE/KOFOO	10010.0	Delicatessen
50070760	BRICIA	10002.0	Italian
41251040	THE BOILER ROOM	10003.0	American
40564411	LE PAIN QUOTIDIEN	10028.0	Bakery
41297769	BROTHERS FISH MARKET	10032.0	Seafood
41011887	THE CITY BAKERY	10011.0	American
41533270	PORSENA		Italian
40384340	FRIEND OF A FARMER	10003.0	American
41455605	BLIMPIE	10038.0	Sandwiches
50048097	MEE'S NOODLE	10022.0	Chinese
50016892	THE FOLLY	10012.0	American
50060612	MEXICUE	10011.0	Mexican
50082564	RH F&B MEATPACKING	10014.0	American
41564898	MCDONALD'S	10036.0	Hamburgers
41475992	THE CROOKED KNIFE	10011.0	American
41473636	HECHO EN DUMBO	10012.0	Mexican
41619703	FOUR CUTS STEAKHOUSE	10022.0	American
41651295	GREY LADY/GOA TACO/PARATHA TACO	10002.0	American
41004578	BETTOLA	10024.0	Italian
41225222	DISHES	10022.0	American
41346103	LA MAISON DU MACARON	10011.0	French
41386840	TACORIA MEZA	10014.0	Mexican
50000296	DUNKIN DONUTS	10021.0	Caf̩/Coffee/Tea
41229180	FRANCESCO PIZZERIA	10023.0	Pizza/Italian
41288162	BASERA INDIAN BISTRO	10019.0	Indian
40581729	BONO'S CAFE	10016.0	Delicatessen
41353228	VINOTAPA		American
41371617	GU	10022.0	Asian
40957726	JOE	10014.0	Caf̩/Coffee/Tea
41537020	NEW KIM TUONG RESTAURANT	10002.0	Chinese
50049302	LIMON JUNGLE EMPANADAS	10011.0	Mexican
40398434	CURRY IN A HURRY	10016.0	Indian
41679004	MIDDLE BRANCH	10016.0	American
50001660	MCDONALD'S	10010.0	American
50003015	BARBALU	10038.0	Italian
41524599	OFICINA LATINA	10012.0	Latin (Cuban, Dominican, Puerto Rican, South & Central American)
40374088	PONGSRI THAI RESTAURANT	10036.0	Thai
50039990	SAGAPONACK	10010.0	Seafood
50047518	YOSWEETS	10033.0	Ice Cream, Gelato, Yogurt, Ices
50015984	SHUKO	10003.0	Japanese
41410066	LOCKSMITH WINE & BURGER BAR	10040.0	American
40827432	STARBUCKS	10019.0	Caf̩/Coffee/Tea
41626037	NO FUN	10002.0	Tapas
41022886	THE RANDOLPH AT BROOME	10013.0	American
50060381	LATIN SOCIAL COCINA-BAR	10038.0	American
50059954	CAFFE BENE	10013.0	Caf̩/Coffee/Tea
41721390	TUTTLES	10016.0	American
50038068	THE BLASKET	10022.0	American
50010034	EL CHEVERE CUCHIFRITOS BAKERY	10029.0	Spanish
50041989	MENTOKU	10019.0	Japanese
50070943	PAPA JOHN'S PIZZA NW HARLEM	10031.0	Pizza
50058724	SPICE SYMPHONY	10022.0	Indian
40638792	MERCER KITCHEN	10012.0	American
40374088	PONGSRI THAI RESTAURANT	10036.0	Thai
40577928	SUSHI OF GARI	10075.0	Japanese
50037961	JAM'S	10019.0	American
41443240	DUNKIN' DONUTS	10003.0	Donuts
41386974	FLIP	10022.0	American
41713390	MARINA GOURMET DELI.	10010.0	American
50068257	SCHNITZEL EXPRESS	10018.0	Jewish/Kosher
41641614	AROMA ESPRESSO BAR	10007.0	American
50068658	NEW MOON CHINESE RESTAURANT	10016.0	Chinese
50053293	WAFELS & DINGES/LANDING	10014.0	Ice Cream, Gelato, Yogurt, Ices
41701501	JUICE GENERATION	10019.0	Juice, Smoothies, Fruit Salads
41297769	BROTHERS FISH MARKET	10032.0	Seafood
41677849	ILMULINO	10022.0	Italian
40533515	DYCKMAN EXPRESS RESTAURANT	10040.0	Latin (Cuban, Dominican, Puerto Rican, South & Central American)
50015159	AKAMI SUSHI	10128.0	Japanese
41627484	BAGEL EXPRESS	10016.0	Bagels/Pretzels
50044592	CHICKEN/FRIES CONCESSION	10121.0	Chicken
50066100	GINO SORBILLO	10012.0	Pizza
41551165	SUNRISE MART	10017.0	Asian
40998581	TRUMP CAFE & GRILL	10022.0	American
50015845	ASHLEY'S FINE FOODS	10017.0	American
50003674	UNDERLINE COFFEE	10011.0	Caf̩/Coffee/Tea
41586126	NEW SPRING BOY CHINESE RESTAURANT	10002.0	Chinese
40871006	MINAR INDIAN RESTAURANT	10036.0	Indian
41234310	MALIBU DINER	10011.0	American
50036413	GRAYSON	10009.0	American
41600159	JUMBO'S HAMBURGERS	10039.0	Hamburgers
50002557	SOMM TIME A WINE BAR	10022.0	American
40538565	FOUR SEASONS HOTEL	10022.0	American
41647571	PEKING GARDEN	10027.0	Chinese
50018286	THE MILL	10013.0	Soups & Sandwiches
50054927	STARBUCKS COFFEE COMPANY	10281.0	Caf̩/Coffee/Tea
40388863	LA RIVISTA RESTAURANT	10036.0	Italian
50083499	R17	10038.0	Other
50005142	EMPIRE STEAKHOUSE	10019.0	Steak
50039408	JES COFFEE	10002.0	Caf̩/Coffee/Tea
40996365	POPEYES LOUISIANA KITCHEN	10010.0	Chicken
50064486	JOE & THE JUICE	10021.0	Caf̩/Coffee/Tea
41660639	CAFETAL SOCIAL CLUB/ CHACHIS	10012.0	Italian
50073861	JOE & THE JUICE AMSTERDAM AVE	10024.0	Juice, Smoothies, Fruit Salads
41432865	SUSHI HANA	10002.0	Japanese
50044782	Garden Market/Jean Georges Simply Chicken	10121.0	Chicken
41199657	FREDERIC FEKKAI NEW YORK	10019.0	American
50065089	SUSHI ISHIKAWA	10021.0	Japanese
40391272	LINA RESTAURANT	10034.0	Latin (Cuban, Dominican, Puerto Rican, South & Central American)
50070203	FIVE SENSES	10001.0	Korean
50053156	PANINI GRILL	10022.0	American
41142394	TAZA CAFE AND DELI	10010.0	American
50035962	EAST GARDEN	10128.0	Chinese
50001256	HAN DYNASTY	10003.0	Chinese
40937824	CAFE ALICE	10017.0	Delicatessen
50043498	SAIGON VIETNAMESE SANDWICH	10013.0	Vietnamese/Cambodian/Malaysia
41713487	SPREADS	10016.0	American
50001966	CONTRA	10002.0	American
50065311	LUZZO'S (in Gansevoort Market)	10014.0	Pizza/Italian
50001495	BAMBOO SUSHI	10065.0	Japanese
41403323	BLUE RUIN	10018.0	American
41530569	BLACK ANT	10003.0	Mexican
41345732	JOE: THE ART OF COFFEE	10011.0	Caf̩/Coffee/Tea
41444809	PRINT RESTAURANT/PRESS LOUNGE/BANQUET KITCHEN	10036.0	American
50073572	GEM	10002.0	American
50016926	DELICE & SARRASIN	10014.0	French
41672122	STARBUCKS COFFEE	10025.0	Caf̩/Coffee/Tea
50044927	DOS TOROS TAQUERIA	10022.0	Mexican
40998983	CASA MONO/BAR JAMON (NEXT DOOR)	10003.0	Tapas
50057156	STORICO/PARLIAMENT CAFE	10024.0	Italian
41264529	DELIGHT 28 RESTAURANT		Chinese
50032768	La Dinastia Latin-Chinese Cuisine	10023.0	Chinese/Cuban
50054635	BURGER KING	10036.0	Hamburgers
50060922	POKEWORKS	10003.0	Hawaiian
41709057	BREADS BAKERY	10003.0	Bakery
50064578	JUNIOR'S RESTAURANT	10019.0	American
50057181	FAMOUS ORIGINAL RAY'S PIZZA	10024.0	Pizza/Italian
41038028	UKRAINIAN RESTAURANT		Eastern European
41401458	MOFONGO DEL VALLE	10031.0	Latin (Cuban, Dominican, Puerto Rican, South & Central American)
41552183	NEW TERRITORY CAKE SHOP	10038.0	Bakery
41693374	ALEX CAFE & DELI	10021.0	American
40868762	AGAVE	10014.0	Mexican
50080264		10014.0	Other
41083927	CAFE DU SOLEIL	10025.0	French
41671540	DUNKIN' DONUTS	10018.0	Donuts
40811416	AU BON PAIN	10004.0	Sandwiches/Salads/Mixed Buffet
41348682	SOPHIE'S CUBAN CUISINE	10010.0	Latin (Cuban, Dominican, Puerto Rican, South & Central American)
50009573	SONG KRAN THAI	10001.0	Thai
41477202	CLAY	10011.0	American
50045255	PHO GRAND	10002.0	Vietnamese/Cambodian/Malaysia
41472283	ASHTON'S ALLEY	10022.0	American
41457638	FINEST DUMPLING RESTAURANT	10002.0	Chinese
40367241	JG MELON RESTAURANT	10021.0	American
41262369	JUST SALAD	10022.0	Salads
50061445	SUSHI KATSUI	10014.0	Japanese
41692061	PETIT POULET	10001.0	French
41492701	FIVE GUYS FAMOUS BURGERS AND FRIES	10036.0	Hamburgers
50066692	MAY WAH PORK CHOP FAST FOOD	10013.0	Chinese
41591831	LA OAXAQUENA RESTAURANT	10032.0	Mexican
50060802	HYATT HOUSE NEW YORK/ CHELSEA	10001.0	American
41670288	CHOP'T	10019.0	Salads
40936973	RANDOM HOUSE	10019.0	American
50035902	NEW FA SHING CHINESE RESTAURANT	10029.0	Chinese
50059054	CHAWLAS2	10003.0	Indian
41074315	ROCKWOOD MUSIC HALL		American
50081185	BOBWHITE COUNTER	10169.0	Sandwiches
50012132	BOQUERIA	10075.0	Tapas
41331076	55 BAR	10014.0	American
41706018	PAIN D'EPICES	10023.0	Bakery
41574774	LINCOLN CENTER KITCHEN @ DAVID GEFFEN HALL	10023.0	American
40943103	NEW YORK UNIVERSITY - KIMMEL STUDENT CENTER CAFETERIA	10012.0	American
41472283	ASHTON'S ALLEY	10022.0	American
41426339	PIAZZA PIZZA & GRILL	10028.0	Pizza
41717742	ACCRA RESTAURANT	10027.0	African
41497089	EL NUEVO TAINO	10032.0	Latin (Cuban, Dominican, Puerto Rican, South & Central American)
41457674	FIVE GUYS FAMOUS BURGERS AND FRIES	10017.0	Hamburgers
40948723	PAQUITOS	10003.0	Mexican
50084119	BLKSQ	10011.0	Italian
50034094	BROTHERS BAKERY CAFE	10029.0	American
50072002	EPSTEIN'S BAR	10002.0	American
41408551	APOLLO THEATRE CONCESSIONS	10027.0	American
