nRest;inspection_date;action;violation_code;violation_description;critical_flag;score;grade;inspection_type
41257914;06/16/2017;Violations were cited in the following area(s).;06A;Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.;CRITICAL;40.0;;Cycle Inspection / Initial Inspection
41535549;09/21/2015;Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.;06A;Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.;Critical;61.0;;Cycle Inspection / Initial Inspection
50083787;10/11/2018;Violations were cited in the following area(s).;08A;Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.;not critical;34.0;Not Yet Graded;Pre-permit (Operational) / Initial Inspection
50004408;09/08/2016;Violations were cited in the following area(s).;08A;Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.;Not Critical;18.0;;Cycle Inspection / Initial Inspection
50057072;2017-24-10;Violations were cited in the following area(s).;04L;Evidence of mice or live mice present in facility's food and/or non-food areas.;Critical;13.0;A;Cycle Inspection / Re-inspection
41615012;08/30/2018;Violations were cited in the following area(s).;04N;Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.;Critical;10.0;A;Cycle Inspection / Re-inspection
50015884;09/19/2018;Violations were cited in the following area(s).;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;Not Critical;20.0;B;Cycle Inspection / Re-inspection
40542345;06/13/2018;Violations were cited in the following area(s).;08A;Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.;Not Critical;29.0;;Cycle Inspection / Initial Inspection
41123423;05/04/2016;Violations were cited in the following area(s).;06C;Food not protected from potential source of contamination during storage, preparation, transportation, display or service.;CRITICAL;12.0;A;Cycle Inspection / Initial Inspection
50051451;09/27/2016;Violations were cited in the following area(s).;04A;Food Protection Certificate not held by supervisor of food operations.;Critical;22.0;;Cycle Inspection / Initial Inspection
50074075;07/19/2018;Violations were cited in the following area(s).;04N;Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.;critical;19.0;;Cycle Inspection / Initial Inspection
50005613;07/19/2017;Violations were cited in the following area(s).;10B;"Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.";NOT CRITICAL;10.0;A;Cycle Inspection / Initial Inspection
50047339;08/02/2016;Violations were cited in the following area(s).;16B;The original nutritional fact labels and/or ingredient label for a cooking oil, shortening or margarine or food item sold in bulk, or acceptable manufacturers documentation not maintained on site.;NOT CRITICAL;;;Trans Fat / Initial Inspection
41700602;05/23/2016;Violations were cited in the following area(s).;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;Not Critical;12.0;A;Cycle Inspection / Initial Inspection
50002395;09/15/2016;Violations were cited in the following area(s).;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;NOT CRITICAL;9.0;A;Cycle Inspection / Re-inspection
50053392;10/04/2016;Violations were cited in the following area(s).;09C;Food contact surface not properly maintained.;not critical;2.0;A;Pre-permit (Operational) / Initial Inspection
50004726;10/19/2016;Violations were cited in the following area(s).;04N;Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.;CRITICAL;34.0;;Cycle Inspection / Initial Inspection
50035973;05/02/2017;Violations were cited in the following area(s).;09C;Food contact surface not properly maintained.;Not Critical;6.0;A;Cycle Inspection / Initial Inspection
41659449;10/11/2018;Violations were cited in the following area(s).;06E;Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.;Critical;26.0;Z;Cycle Inspection / Re-inspection
41659167;02/06/2017;Violations were cited in the following area(s).;06E;Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.;Critical;10.0;A;Cycle Inspection / Initial Inspection
50048016;11/01/2016;Violations were cited in the following area(s).;06D;Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.;critical;10.0;A;Pre-permit (Operational) / Re-inspection
41641008;05/10/2016;Violations were cited in the following area(s).;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;NOT CRITICAL;8.0;A;Cycle Inspection / Re-inspection
41343242;10/07/2015;Violations were cited in the following area(s).;08A;Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.;Not Critical;23.0;;Cycle Inspection / Initial Inspection
50013240;03/14/2018;Violations were cited in the following area(s).;06D;Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.;Critical;5.0;A;Cycle Inspection / Initial Inspection
50014605;12/01/2015;Violations were cited in the following area(s).;04L;Evidence of mice or live mice present in facility's food and/or non-food areas.;critical;19.0;;Cycle Inspection / Initial Inspection
41092947;07/31/2018;Establishment re-opened by DOHMH;04M;Live roaches present in facility's food and/or non-food areas.;CRITICAL;9.0;Z;Cycle Inspection / Reopening Inspection
50056843;10/21/2017;Violations were cited in the following area(s).;08A;Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.;NOT CRITICAL;12.0;;Inter-Agency Task Force / Initial Inspection
41560032;05/10/2016;Violations were cited in the following area(s).;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;Not Critical;10.0;A;Cycle Inspection / Initial Inspection
40993802;05/12/2015;Violations were cited in the following area(s).;04L;Evidence of mice or live mice present in facility's food and/or non-food areas.;Critical;42.0;;Cycle Inspection / Initial Inspection
50038951;11/05/2015;Violations were cited in the following area(s).;08A;Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.;Not Critical;27.0;;Pre-permit (Operational) / Initial Inspection
41615012;05/18/2016;Violations were cited in the following area(s).;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;Not Critical;39.0;;Cycle Inspection / Initial Inspection
50079799;01/01/1900;;;;not applicable;;;
50069179;03/15/2018;Violations were cited in the following area(s).;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;Not Critical;11.0;A;Pre-permit (Operational) / Re-inspection
40862619;10/08/2015;Violations were cited in the following area(s).;09C;Food contact surface not properly maintained.;Not Critical;33.0;;Cycle Inspection / Initial Inspection
41546871;10/12/2017;Violations were cited in the following area(s).;06D;Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.;CRITICAL;11.0;A;Cycle Inspection / Re-inspection
50039716;01/25/2018;Violations were cited in the following area(s).;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;Not Critical;10.0;A;Cycle Inspection / Re-inspection
41649766;07/28/2016;Violations were cited in the following area(s).;08A;Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.;Not Critical;23.0;;Cycle Inspection / Initial Inspection
41240553;01/10/2018;Violations were cited in the following area(s).;02B;Hot food item not held at or above 140Âº F.;Critical;12.0;A;Cycle Inspection / Initial Inspection
41086217;09/11/2018;Violations were cited in the following area(s).;06A;Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.;Critical;18.0;;Cycle Inspection / Initial Inspection
50081828;01/01/1900;;;;Not Applicable;;;
50007663;02/22/2017;Violations were cited in the following area(s).;06D;Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.;Critical;12.0;A;Cycle Inspection / Re-inspection
50062846;10/24/2017;Violations were cited in the following area(s).;06D;Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.;CRITICAL;23.0;;Cycle Inspection / Initial Inspection
50014605;08/30/2016;Violations were cited in the following area(s).;08A;Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.;NOT CRITICAL;20.0;;Cycle Inspection / Initial Inspection
41028460;06/19/2018;Violations were cited in the following area(s).;02G;Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.;Critical;35.0;;Cycle Inspection / Initial Inspection
50004139;01/31/2018;Violations were cited in the following area(s).;04L;Evidence of mice or live mice present in facility's food and/or non-food areas.;CRITICAL;5.0;A;Cycle Inspection / Re-inspection
41350965;2018-03-02;Violations were cited in the following area(s).;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;NOT CRITICAL;9.0;A;Cycle Inspection / Initial Inspection
50006804;2018-01-02;Violations were cited in the following area(s).;04A;Food Protection Certificate not held by supervisor of food operations.;critical;19.0;;Cycle Inspection / Initial Inspection
41240596;05/23/2016;Violations were cited in the following area(s).;02G;Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.;CRITICAL;22.0;;Cycle Inspection / Initial Inspection
50006804;02/02/2016;Violations were cited in the following area(s).;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;Not Critical;8.0;A;Cycle Inspection / Re-inspection
41589349;05/17/2018;Violations were cited in the following area(s).;09A;Canned food product observed dented and not segregated from other consumable food items.;NOT CRITICAL;12.0;A;Cycle Inspection / Initial Inspection
50001826;07/15/2015;Violations were cited in the following area(s).;10B;"Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.";NOT CRITICAL;11.0;A;Cycle Inspection / Re-inspection
41677470;08/14/2017;Violations were cited in the following area(s).;09C;Food contact surface not properly maintained.;NOT CRITICAL;10.0;A;Cycle Inspection / Re-inspection
41102190;02/16/2017;No violations were recorded at the time of this inspection.;;;NOT APPLICABLE;;;Smoke-Free Air Act / Initial Inspection
41360872;08/20/2018;Violations were cited in the following area(s).;04N;Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.;Critical;11.0;A;Cycle Inspection / Re-inspection
50014885;02/28/2017;Violations were cited in the following area(s).;06D;Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.;Critical;14.0;B;Cycle Inspection / Re-inspection
50040819;10/15/2015;Violations were cited in the following area(s).;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;Not Critical;7.0;A;Pre-permit (Operational) / Re-inspection
41477498;05/11/2016;Violations were cited in the following area(s).;08A;Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.;Not Critical;11.0;A;Cycle Inspection / Initial Inspection
50003617;01/21/2016;Violations were cited in the following area(s).;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;Not Critical;7.0;A;Cycle Inspection / Re-inspection
50042454;09/07/2017;Violations were cited in the following area(s).;06F;Wiping cloths soiled or not stored in sanitizing solution.;Critical;16.0;;Cycle Inspection / Initial Inspection
50044127;02/03/2016;Violations were cited in the following area(s).;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;not critical;10.0;;Pre-permit (Operational) / Initial Inspection
41672792;07/07/2016;Violations were cited in the following area(s).;06D;Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.;Critical;37.0;;Cycle Inspection / Initial Inspection
41333361;09/07/2016;Violations were cited in the following area(s).;06C;Food not protected from potential source of contamination during storage, preparation, transportation, display or service.;CRITICAL;20.0;;Cycle Inspection / Initial Inspection
50043350;10/04/2017;Violations were cited in the following area(s).;02B;Hot food item not held at or above 140Âº F.;Critical;21.0;;Cycle Inspection / Initial Inspection
41311453;02/28/2017;Violations were cited in the following area(s).;10B;"Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.";Not Critical;12.0;A;Cycle Inspection / Re-inspection
50018948;08/21/2018;Violations were cited in the following area(s).;16E;Caloric content range (minimum to maximum) not posted on menus and or menu boards for each flavor, variety and size of each menu item that is offered for sale in different flavors, varieties and sizes.;NOT CRITICAL;;;Calorie Posting / Re-inspection
41257914;06/16/2017;Violations were cited in the following area(s).;06D;Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.;CRITICAL;40.0;;Cycle Inspection / Initial Inspection
50080072;09/18/2018;Violations were cited in the following area(s).;06D;Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.;Critical;13.0;A;Pre-permit (Operational) / Initial Inspection
41333361;07/26/2018;Violations were cited in the following area(s).;09B;Thawing procedures improper.;NOT CRITICAL;27.0;;Cycle Inspection / Initial Inspection
50016261;04/24/2018;Violations were cited in the following area(s).;08A;Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.;NOT CRITICAL;20.0;B;Cycle Inspection / Re-inspection
41572685;09/09/2015;Violations were cited in the following area(s).;02G;Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.;Critical;21.0;B;Cycle Inspection / Re-inspection
41659449;10/11/2018;Violations were cited in the following area(s).;10I;"Single service item reused, improperly stored, dispensed; not used when required.";Not Critical;26.0;Z;Cycle Inspection / Re-inspection
41259825;2015-01-07;Violations were cited in the following area(s).;02G;Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.;Critical;17.0;;Cycle Inspection / Initial Inspection
41005009;04/29/2015;Violations were cited in the following area(s).;08A;Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.;Not Critical;10.0;A;Cycle Inspection / Initial Inspection
50000171;07/20/2017;Violations were cited in the following area(s).;08A;Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.;NOT CRITICAL;23.0;;Cycle Inspection / Initial Inspection
50079930;07/19/2018;Violations were cited in the following area(s).;04K;Evidence of rats or live rats present in facility's food and/or non-food areas.;Critical;21.0;;Pre-permit (Operational) / Initial Inspection
50080247;11/13/2018;Violations were cited in the following area(s).;05C;Food contact surface improperly constructed or located. Unacceptable material used.;Critical;56.0;Not Yet Graded;Pre-permit (Operational) / Initial Inspection
41692461;02/06/2018;Violations were cited in the following area(s).;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;Not Critical;7.0;A;Cycle Inspection / Initial Inspection
40383945;12/01/2015;Violations were cited in the following area(s).;10H;Proper sanitization not provided for utensil ware washing operation.;Not Critical;9.0;A;Cycle Inspection / Re-inspection
