camis,dba,zipcode,cuisine_description
50045536,DR. SEA,11355.0,Seafood
50063902,THEATER RESTAURANT BOULEVARD,11372.0,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)"
41519888,NONO,11361.0,American
41074128,YER MAN'S IRISH PUB,11385.0,Irish
41402050,LATE BAR,11358.0,Korean
50000851,THE CLASSIC DINER,11418.0,American
41042104,PATES PLUS BAKERY,11429.0,Bakery
50063056,MASPETH CAFETERIA,11378.0,American
50056855,WOODSIDE RAINBOW BAKERY,11377.0,Bakery
50017407,CROWN FRIED CHICKEN,11432.0,American
41311641,ROLLIN GREENS,11426.0,American
41700337,TASTE OF LAHORE,11372.0,Pakistani
50068508,KUNG FU TEA,11372.0,Caf̩/Coffee/Tea
50043208,BLUE TIJUANA,11356.0,Mexican
50042514,GREEN ZENPHONY VEGETARIAN CUISINE,11374.0,Vegetarian
41086188,VAN DAM DELI,11101.0,Spanish
50062458,NY BAKERY CAFE,11102.0,Bakery
41665031,JASMIN LOUNGE,11103.0,Caf̩/Coffee/Tea
41383581,WINDIES RESTAURANT AND BAR,11428.0,Caribbean
50046668,AVLI LITTLE GREEK KAFE,11361.0,Caf̩/Coffee/Tea
41446753,TASTY GRILL,11357.0,Greek
50058897,PAPA JOHNS PIZZA/CAFE ROCKAWAYS CHICKEN THINGS,11691.0,Pizza
41595614,HOMEMADE TAQUERIA,11101.0,Mexican
41481377,MADERA CUBAN GRILL,11101.0,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)"
40578433,VILLA RUSSO,11419.0,Italian
40951528,BAGELICIOUS,11375.0,Bagels/Pretzels
50041661,INFINITY BAR,11423.0,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)"
50018600,NEW SHENGJIN MEISHI,11355.0,Chinese
40583239,CITIBANK EMPLOYEE CAFETERIA,11101.0,American
41246322,LA BELLA MARIELLA,11378.0,Pizza
41282827,HAPPY GARDEN,11102.0,Chinese
41306687,PICO,11694.0,Armenian
50055645,AMERICAN NEW YORK BAGEL,11372.0,Bagels/Pretzels
50042767,DHAKA RESTAURANT,11432.0,Bangladeshi
50002304,SWEET BASIL THAI CUISINE,11377.0,Thai
50048943,DBSK,11354.0,Korean
41668303,EASTERN RESTAURANT,11428.0,Chinese
50049519,DESIRED TASTE INTERNATIONAL FOOD,11354.0,Chinese
41595614,HOMEMADE TAQUERIA,11101.0,Mexican
50044826,SASA FENGWAI MIFIN,11354.0,Asian
50010321,MCDONALD'S,11103.0,Hamburgers
41368920,HERMES BILLIARDS & CAFE,11418.0,American
41570932,STELLA'S COFFEE SHOP,11428.0,American
50012165,GOLDEN HOUSE RESTAURANT,11417.0,Caribbean
40395505,PORTO PRINCE STAR RESTAURANT,11411.0,Caribbean
41624263,BLISS 46  BISTRO,11104.0,Mexican
41713624,BIENVENIDOS AL CALLAO RESTAURANT,11368.0,Peruvian
41302692,ARMANDO'S POLLO RICO RESTAURANT,11418.0,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)"
41459443,T & T RESTAURANT,11355.0,Chinese
40938424,KING'S CHEF,11354.0,Chinese
50056016,mango mama,11356.0,Caf̩/Coffee/Tea
50015967,L.A. Pizzeria,11101.0,Pizza
40816997,KABUL KABAB HOUSE,11355.0,Middle Eastern
41722751,SAKURA 7,11378.0,Japanese
50075432,CROWN FRIED CHICKEN,11417.0,Chicken
41621748,POPEYES LOUISIANA KITCHEN,11433.0,Chicken
50018149,101 MEAT SHOP,11419.0,Indian
41702602,CHIPOTLE MEXICAN GRILL,11373.0,Tex-Mex
41550291,TERRACE INN,11357.0,American
50074303,Julieta Restaurant,11372.0,Spanish
50078881,CANTONESE PALACE,11354.0,Chinese
50039153,UMI SUSHI,11366.0,Japanese
50051183,BUM BUM BAR,11377.0,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)"
50064331,DYNAMITE SEAFOOD,11354.0,Seafood
41505824,NEW DRAGON,11420.0,Chinese
41413153,MOLCAJETE,11372.0,Mexican
50005232,K-TOWN FOOD COURT,11361.0,Korean
50066993,FOOD GARDEN,11416.0,Bangladeshi
50083385,GOOD TASTE KITCHEN,11432.0,Chinese
50038444,SALT & BONE SMOKEHOUSE,11102.0,American
41305419,ST. BEST JERK SPOT,11429.0,Caribbean
41627290,KELLY D JAMAICAN AND AMERICAN RESTAURANT,11435.0,Caribbean
41088829,MV SCORPION CAFE CLUB,11385.0,Caf̩/Coffee/Tea
50013837,CARVEL ICE CREAM,11375.0,"Ice Cream, Gelato, Yogurt, Ices"
50077247,PLANT MILK DELI STORE,11378.0,American
41244379,LA UNION RESTAURANT,11373.0,Peruvian
50018556,NO. 1 CHINESE RESTAURANT,11434.0,Chinese
50066987,SUPREME DINER,11432.0,American
50017776,RED AND BLACK CAFE,11105.0,Other
41693685,JASSI'S FINE INDIAN CUISINE,11040.0,Indian
41073304,ON THE ROX LOUNGE & BAR,11417.0,American
40397056,SHARMEL CATERERS,11691.0,Jewish/Kosher
41376444,DERA RESTAURANT,11372.0,Pakistani
50039153,UMI SUSHI,11366.0,Japanese
41158746,BROTHERS PIZZA,11102.0,Pizza
50016354,THE EMPANADA SPOT,11372.0,Spanish
40989787,NOLBU RESTAURANT,11358.0,Korean
50035920,T & G FLAVORS,11411.0,Caribbean
41571476,NATALIA BAR,11377.0,Mexican
40366879,LA FUSTA RESTAURANT,11373.0,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)"
50066314,TART TART HOUSE,11355.0,Bakery
50067499,COOPER BEER GARDEN,11385.0,Hamburgers
50033935,BONCHON,11106.0,Chicken
41180240,SPARKY'S DELI,11354.0,Delicatessen
50055236,NAKED CRAB,11354.0,Seafood
41514706,FRIED DUMPLING JIE JIE SHENG,11354.0,Chinese
40676022,TACOS MEXICO,11368.0,Mexican
50005653,NEW TEXAS FRIED CHICKEN & PIZZA,11377.0,American
50045971,GT KINGSTON RESTAURANT & BAR,11420.0,Caribbean
50060321,TAMASHII RAMEN,11101.0,Japanese
50014960,PEPPA POT JAMAICAN CUISINE,11434.0,Caribbean
50001688,CENTRAL AMERICAN RESTAURANT,11691.0,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)"
40386147,JACKS FIRE DEPARTMENT,11104.0,American
50067310,THE NOURISH SPOT,11433.0,"Juice, Smoothies, Fruit Salads"
41437135,SUNNYSIDE PIZZA,11104.0,Pizza
40378190,NARITA JAPANESE RESTAURANT,11375.0,Japanese
41695456,PRABHU KIRPA SWEETS AND RESTAURANT,11420.0,Indian
41414661,BROOKLYN BAGEL & COFFEE COMPANY,11103.0,Bagels/Pretzels
50057262,THE BUND,11375.0,Chinese
41174286,DUNKIN' DONUTS,11415.0,Donuts
50016753,LAO MA SPICY,11355.0,Chinese
