camis;dba;zipcode;cuisine_description
50048214;SUBWAY;11220.0;Sandwiches/Salads/Mixed Buffet
50017418;CARITA FELIZ;11237.0;Juice, Smoothies, Fruit Salads
41716520;SKINNY DENNIS;11249.0;American
50036783;VIC'S ORIGINAL PIZZA;11223.0;Italian
41433220;SILVER KRUST WEST INDIAN RESTAURANT;11216.0;Caribbean
50041912;NEW ONE CHINESE RESTAURANT;11219.0;Chinese
50036175;CAFE & RESTAURANT BONGAR;11208.0;Spanish
50067694;AGRA HEIGHTS;11237.0;Indian
50068749;FESTAC GRILL AND LOUNGE;11207.0;African
50060471;BROOKLYN ROASTING COMPANY;11201.0;Caf̩/Coffee/Tea
50049907;3 IN 1 KITCHEN;11219.0;American
41639187;NEW JIN BU RESTAURANT;11233.0;Chinese
50046034;LEO'S PIZZA;11224.0;Pizza
50017599;BLEND SALAD AND JUICE BAR;11228.0;Salads
50042037;IKURA SUSHI;11211.0;Japanese
41129343;PINO'S LA FORCHETTA;11215.0;Pizza/Italian
50010007;LA GRAN NAGUA BAKERY;11207.0;Bakery
41147597;EL NUEVO SABOR LATINO;11215.0;Latin (Cuban, Dominican, Puerto Rican, South & Central American)
50005269;NO. 1 CHINESE RESTAURANT;11216.0;Chinese
41574275;BAGELSMITH;11211.0;Bagels/Pretzels
41246487;KINGSTON PIZZA;11213.0;Pizza
41006183;KITTERY;11231.0;Seafood
50008512;BAKERI;11222.0;Bakery
40825993;TRINIDAD GOLDEN PLACE;11216.0;Caribbean
41561225;HOT CHIX;11201.0;Chicken
50035492;BROOKLYN BLEND;11206.0;Juice, Smoothies, Fruit Salads
40985809;NO. 1 CHINESE RESTAURANT;11214.0;Chinese
50032787;CAFE DUSHANBE;11235.0;Middle Eastern
50002818;Fish & Chips;11216.0;American
50052373;LA CEMITA MEXICAN GRILL;11204.0;Mexican
41630686;LEANLY CHINESE FOOD;11224.0;Chinese
41112819;SONG;11215.0;Thai
41388348;BROOKLYN HEIGHTS WINE BAR;11201.0;American
50047490;COCONUT HOOKAH;11220.0;Middle Eastern
50014859;ESME;11222.0;American
50033252;CAFE ROCHELLE;11222.0;Caf̩/Coffee/Tea
41444287;POP'S RESTAURANT;11224.0;American
50069657;ZATAR;11221.0;Middle Eastern
41629130;CHINA TOKYO RESTAURANT;11234.0;Chinese/Japanese
50059280;LOS TIGRES BAKERY;11219.0;Mexican
50034608;PALACIO CHINO RESTAURANT;11220.0;Chinese
40895911;RAMONITA'S RESTAURANT;11206.0;Latin (Cuban, Dominican, Puerto Rican, South & Central American)
40917497;ESSENCE BAR & RESTAURANT;11213.0;American
50044393;RYUJIN RAMEN;11211.0;Japanese
50061194;$1 PIZZA;11216.0;Pizza
41546745;MI SABOR CAFE;11206.0;Latin (Cuban, Dominican, Puerto Rican, South & Central American)
40661290;AL DI LA;11215.0;Italian
41644384;WASABI RESTAURANT;11204.0;Japanese
50003914;NEW JIN XIN RESATURANT;11204.0;Chinese
41223165;BURGER KING;11236.0;Hamburgers
41631223;THE SHANTY;11211.0;American
50082192;SUMO SUSHI;11211.0;Japanese
50004330;KFC;11220.0;Chicken
50010859;RETRO GRILL;11223.0;Jewish/Kosher
50046114;PLAZA KING DELI;11234.0;American
40366361;THREE STAR RESTAURANT;11229.0;American
50002818;Fish & Chips;11216.0;American
50057133;DUNKIN DONUTS;11214.0;Donuts
40392766;BERGEN BEACH CAFE;11234.0;American
50012426;ALPHAVILLE;11237.0;American
50045226;IBAKERY 86;11214.0;Chinese
41254605;OCEAN 8 AT BROWNSTONE BILLIARDS;11238.0;American
41089762;EXQUISITE EXPRESS RESTAURANT;11226.0;Caribbean
50045339;SUSHI KING;11230.0;Jewish/Kosher
50054664;MURA;11215.0;Japanese
50017845;BUTTER & SCOTCH;11225.0;Bakery
40705052;IL FORNETTO TRATTORIA CAFE;11235.0;Italian
50051283;GREAT WALL;11223.0;Chinese
50069008;WORLD PIE PIZZA;11231.0;Pizza/Italian
50077314;YUMMY BAGELS;11214.0;American
41689125;MBJ SOUTH (NAMM CAFE);11201.0;American
50073252;CHU XI ASIAN CUISINE;11220.0;Chinese
41302769;ENZO'S PIZZERIA & ITALIAN SPECIALTIES;11223.0;Pizza/Italian
50044798;FRANCESCO'S RESTAURANT;11237.0;Latin (Cuban, Dominican, Puerto Rican, South & Central American)
41279817;MOTHER'S;11211.0;American
50043957;GOLDEN CHOPSTICKS;11220.0;Chinese
41348322;YUMMY TACO BROOKLYN;11203.0;Tex-Mex
50066899;SHEM TOV RESTAURANT & CATERING;11219.0;Jewish/Kosher
41481717;PJ RESTAURANT & BAKERY;11213.0;Caribbean
41193113;SOSAKU JAPANESE RESTAURANT;11234.0;Japanese
50059150;AND/OR COFFEE;11211.0;Caf̩/Coffee/Tea
41519334;ICE CREAM CENTER & CAFE;11219.0;Jewish/Kosher
50065669;COCO THAI;11215.0;Thai
50008935;ARCHIES;11221.0;Pizza
50018118;LA LUPE;11206.0;Mexican
41169360;DOMINO'S;11212.0;Pizza
50000619;HAPPY FUN HIDEAWAY;11221.0;American
41302714;NEALTICAN CORNER;11237.0;Mexican
50074215;FILAMENT;11232.0;American
40579797;THINK SWEET CAFE;11223.0;Jewish/Kosher
50050890;BOHAUS COFFEE  AND FLOWERS;11216.0;Caf̩/Coffee/Tea
50035551;DRINK;11238.0;American
40876618;BIJAN'S;;American
50054664;MURA;11215.0;Japanese
41548483;PICNIC PERLA RESTAURANTE;11218.0;Mexican
41697878;HAMILTONS;11218.0;American
50044395;INSA;11217.0;Korean
40597074;CAFFE' ROMEO;11204.0;Caf̩/Coffee/Tea
41687410;ANI SUSHI;11201.0;Japanese
41665001;M.A'S FISH & CHIPS PLUS;11216.0;Soul Food
40365632;J&V FAMOUS PIZZA;11204.0;Pizza
