id;street;neighbourhood;neighbourhood_cleansed;neighbourhood_group_cleansed;city;state;zipcode;market;smart_location;country_code;country;latitude
29178713;Brooklyn, NY, United States;Bay Ridge;Bay Ridge;Brooklyn;Brooklyn;NY;11209.0;New York;Brooklyn, NY;US;United States;40.635043829212506
6766875;Brooklyn, NY, United States;Fort Greene;Fort Greene;Brooklyn;Brooklyn;NY;11205;New York;Brooklyn, NY;US;United States;40.6929740939156
18394653;Brooklyn, NY, United States;East Flatbush;East Flatbush;Brooklyn;Brooklyn;NY;11203.0;New York;Brooklyn, NY;US;United States;40.6506208289852
28643600;Brooklyn, NY, United States;Williamsburg;Williamsburg;Brooklyn;Brooklyn;NY;11249;New York;Brooklyn, NY;US;United States;40.71952907226984
13085694;Brooklyn, NY, United States;Bushwick;Bushwick;Brooklyn;Brooklyn;NY;11221.0;New York;Brooklyn, NY;US;United States;40.69306451266723
1744216;Brooklyn, NY, United States;Williamsburg;Williamsburg;Brooklyn;Brooklyn;NY;11249;New York;Brooklyn, NY;US;United States;40.7197315599719
14109365;Brooklyn, NY, United States;Canarsie;Canarsie;Brooklyn;Brooklyn;NY;11236.0;New York;Brooklyn, NY;US;United States;40.63061262493826
3415102;Brooklyn, NY, United States;Williamsburg;Williamsburg;Brooklyn;Brooklyn;NY;11249;New York;Brooklyn, NY;US;United States;40.71169536579911
16300101;Brooklyn, NY, United States;Flatbush;East Flatbush;Brooklyn;Brooklyn;NY;11226.0;New York;Brooklyn, NY;US;United States;40.6453759399673
12941306;Brooklyn, NY, United States;Crown Heights;Crown Heights;Brooklyn;Brooklyn;NY;11238.0;New York;Brooklyn, NY;US;United States;40.6749259201268
14051921;Brooklyn, NY, United States;Greenpoint;Greenpoint;Brooklyn;Brooklyn;NY;11222.0;New York;Brooklyn, NY;US;United States;40.73591119273613
1483688;Brooklyn, NY, United States;Fort Greene;Fort Greene;Brooklyn;Brooklyn;NY;11238;New York;Brooklyn, NY;US;United States;40.68619717762406
24209867;Brooklyn, NY, United States;Clinton Hill;Bedford-Stuyvesant;Brooklyn;Brooklyn;NY;11205;New York;Brooklyn, NY;US;United States;40.68992985218791
26367084;Brooklyn , NY, United States;Fort Greene;Fort Greene;Brooklyn;Brooklyn ;NY;11217;New York;Brooklyn , NY;US;United States;40.68794853673951
27225540;Brooklyn, NY, United States;Bedford-Stuyvesant;Bedford-Stuyvesant;Brooklyn;Brooklyn;NY;11216;New York;Brooklyn, NY;US;United States;40.685886527468426
29025649;Brooklyn, NY, United States;Sunset Park;Sunset Park;Brooklyn;Brooklyn;NY;11220.0;New York;Brooklyn, NY;US;United States;40.63902479672398
28545963;Brooklyn, NY, United States;Park Slope;Park Slope;Brooklyn;Brooklyn;NY;11215;New York;Brooklyn, NY;US;United States;40.67120906336443
5410140;Brooklyn, NY, United States;Greenpoint;Greenpoint;Brooklyn;Brooklyn;NY;11222;New York;Brooklyn, NY;US;United States;40.72522713098709
20614043;Brooklyn, NY, United States;Crown Heights;Crown Heights;Brooklyn;Brooklyn;NY;11213.0;New York;Brooklyn, NY;US;United States;40.66977936793718
121861;Brooklyn, NY, United States;Park Slope;Park Slope;Brooklyn;Brooklyn;NY;11215;New York;Brooklyn, NY;US;United States;40.67644253461008
17171235;Brooklyn, NY, United States;Williamsburg;Williamsburg;Brooklyn;Brooklyn;NY;11211.0;New York;Brooklyn, NY;US;United States;40.71167925717699
17286082;Brooklyn, NY, United States;Bedford-Stuyvesant;Bedford-Stuyvesant;Brooklyn;Brooklyn;NY;11216.0;New York;Brooklyn, NY;US;United States;40.688810285281065
16325919;Brooklyn, NY, United States;Bushwick;Bushwick;Brooklyn;Brooklyn;NY;11237.0;New York;Brooklyn, NY;US;United States;40.702338227887935
19141812;Brooklyn, NY, United States;East New York;Cypress Hills;Brooklyn;Brooklyn;NY;11207.0;New York;Brooklyn, NY;US;United States;40.6791435674488
21769981;Brooklyn, NY, United States;Lefferts Garden;Prospect-Lefferts Gardens;Brooklyn;Brooklyn;NY;11225;New York;Brooklyn, NY;US;United States;40.656615060165606
838586;Brooklyn, NY, United States;Williamsburg;Williamsburg;Brooklyn;Brooklyn;NY;11211;New York;Brooklyn, NY;US;United States;40.71733220741124
19644363;Brooklyn, NY, United States;Gowanus;Gowanus;Brooklyn;Brooklyn;NY;11215.0;New York;Brooklyn, NY;US;United States;40.677175532678994
24147123;Brooklyn, NY, United States;Bedford-Stuyvesant;Bedford-Stuyvesant;Brooklyn;Brooklyn;NY;11216;New York;Brooklyn, NY;US;United States;40.69016552263075
22117898;Brooklyn, NY, United States;Flatbush;East Flatbush;Brooklyn;Brooklyn;NY;11210;New York;Brooklyn, NY;US;United States;40.63478643710328
7886635;Brooklyn, NY, United States;Williamsburg;Williamsburg;Brooklyn;Brooklyn;NY;11249;New York;Brooklyn, NY;US;United States;40.71636422948276
15101577;Brooklyn, NY, United States;Fort Greene;Fort Greene;Brooklyn;Brooklyn;NY;11205.0;New York;Brooklyn, NY;US;United States;40.69415298412292
12170307;Brooklyn, NY, United States;Williamsburg;Williamsburg;Brooklyn;Brooklyn;NY;11211.0;New York;Brooklyn, NY;US;United States;40.71706983875515
1519957;Brooklyn, NY, United States;Bedford-Stuyvesant;Bedford-Stuyvesant;Brooklyn;Brooklyn;NY;11206;New York;Brooklyn, NY;US;United States;40.69289486118458
29702521;Brooklyn, NY, United States;Bedford-Stuyvesant;Bedford-Stuyvesant;Brooklyn;Brooklyn;NY;11206.0;New York;Brooklyn, NY;US;United States;40.693719457064816
29189092;Brooklyn , NY, United States;Bushwick;Bushwick;Brooklyn;Brooklyn ;NY;11221.0;New York;Brooklyn , NY;US;United States;40.69177457532931
2260029;Brooklyn, NY, United States;Williamsburg;Williamsburg;Brooklyn;Brooklyn;NY;11211;New York;Brooklyn, NY;US;United States;40.70942776527775
13959346;Brooklyn, NY, United States;Fort Greene;Fort Greene;Brooklyn;Brooklyn;NY;11217.0;New York;Brooklyn, NY;US;United States;40.687504273478
12955346;Brooklyn, NY, United States;Brooklyn Heights;Brooklyn Heights;Brooklyn;Brooklyn;NY;11201.0;New York;Brooklyn, NY;US;United States;40.69183206882963
1981656;Brooklyn, NY, United States;Williamsburg;Williamsburg;Brooklyn;Brooklyn;NY;11249;New York;Brooklyn, NY;US;United States;40.71871191388438
19402511;Brooklyn, NY, United States;;Flatbush;Brooklyn;Brooklyn;NY;11226.0;New York;Brooklyn, NY;US;United States;40.64971317321157
20754847;Brooklyn, NY, United States;East Flatbush;East Flatbush;Brooklyn;Brooklyn;NY;11203;New York;Brooklyn, NY;US;United States;40.64350133364157
12669490;Brooklyn, NY, United States;East Flatbush;East Flatbush;Brooklyn;Brooklyn;NY;11203.0;New York;Brooklyn, NY;US;United States;40.64741449664819
828218;Brooklyn, NY, United States;Bushwick;Bushwick;Brooklyn;Brooklyn;NY;11221;New York;Brooklyn, NY;US;United States;40.69124600336743
850517;Brooklyn, NY, United States;Bushwick;Bushwick;Brooklyn;Brooklyn;NY;11221;New York;Brooklyn, NY;US;United States;40.686463047182926
28155197;Brooklyn, NY, United States;Crown Heights;Crown Heights;Brooklyn;Brooklyn;NY;11213;New York;Brooklyn, NY;US;United States;40.677365109091134
20032597;Brooklyn, NY, United States;Midwood;Flatlands;Brooklyn;Brooklyn;NY;11218.0;New York;Brooklyn, NY;US;United States;40.62020356964874
22281888;Brooklyn, NY, United States;East New York;East New York;Brooklyn;Brooklyn;NY;11208;New York;Brooklyn, NY;US;United States;40.67077313425804
9475136;Brooklyn, NY, United States;Williamsburg;Williamsburg;Brooklyn;Brooklyn;NY;11211;New York;Brooklyn, NY;US;United States;40.71642341404591
18632502;Brooklyn, NY, United States;Carroll Gardens;Carroll Gardens;Brooklyn;Brooklyn;NY;11231.0;New York;Brooklyn, NY;US;United States;40.68056634933427
287481;Brooklyn, NY, United States;;Williamsburg;Brooklyn;Brooklyn;NY;11206;New York;Brooklyn, NY;US;United States;40.7083921527482
59642;Brooklyn, NY, United States;Greenpoint;Greenpoint;Brooklyn;Brooklyn;NY;11222;New York;Brooklyn, NY;US;United States;40.734011218846845
22586049;Brooklyn, NY, United States;Williamsburg;Williamsburg;Brooklyn;Brooklyn;NY;11211;New York;Brooklyn, NY;US;United States;40.71412420795189
