camis,dba,zipcode,cuisine_description
40574150,WHITESTONE BAGEL FACTORY,11357.0,Delicatessen
50004934,RICHI RICH PALACE,11418.0,Asian
50005509,PULAU PINANG MALAYSIAN CUISINE,11373.0,Asian
50075224,SWEET CHICK,11101.0,American
50071782,MAD FOR CHICKEN,11354.0,Korean
50001192,88 CAFE,11373.0,Bakery
50004076,EL POTRERO SPORT BAR,11104.0,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)"
41567580,V.I.P. CLUB,11005.0,American
41671572,LEFRAK PIZZA,11368.0,Pizza
40931888,EL PEQUENO COFFEE SHOP,11372.0,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)"
50017167,HAVELI FINE INDIAN CUISINE,11375.0,Indian
41652985,Lan Zhou Handmade Noodle,11355.0,Chinese
50076792,COFFEE & GREEN,11106.0,American
50011620,MARABELLAS PIZZERIA,11104.0,Pizza/Italian
41703865,SAFFRON,11103.0,Indian
50080616,TAJ MAHAL RESTAURANT,11435.0,Indian
41331356,"DUNKIN' DONUTS, BASKIN ROBBINS",11106.0,Donuts
50075766,MOMO CRAVE,11377.0,Asian
41088829,MV SCORPION CAFE CLUB,11385.0,Caf̩/Coffee/Tea
50002632,O'NEILL'S,11378.0,American
41305744,"DUNKIN' DONUTS, BASKIN ROBBINS",11374.0,Donuts
50059621,MANGAL KEBAB,11104.0,Turkish
50033690,HE NAN CUISINE,11355.0,Chinese
50064697,MITOUSHI 8 QUEENS,11378.0,Japanese
40424515,PASTICCERIA LA TORRE,11414.0,Bakery
41722059,DELTA SKY CLUB,,American
41634206,SEA STAR CHINESE RESTAURANT,11372.0,Chinese
50063438,ROBATA STEAK AND OYSTER BAR,11354.0,Japanese
50041663,LIMA RESTAURANT,11372.0,Peruvian
41350624,ROOM CAFE,11354.0,Korean
50001976,TROPICAL ISLE CARRIBEAN RESTAURANT,11419.0,Caribbean
41276492,LA FE BAKERY & COFFEE SHOP,11377.0,Caf̩/Coffee/Tea
41163809,LUCKY THAILAND KITCHEN,11421.0,Thai
50059659,KING OF FALAFEL & SHAWARMA,11106.0,Mediterranean
40396769,POPEYES LOUISIANA KITCHEN,11428.0,Chicken
41530056,TACO KING,11375.0,Tex-Mex
40735273,EL PARAISO BAR & RESTAURANT,11368.0,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)"
41175984,TASTE OF DOLLY'S PIZZERIA & RESTAURANT,11368.0,Pizza/Italian
