camis;dba;zipcode;cuisine_description
50053680;THE DRIFT;11222.0;American
41170638;DUNKIN' DONUTS;11207.0;Donuts
50002381;WASABI;11222.0;Japanese
41063955;PARK CAFE;11217.0;American
41548213;61 LOCAL;11201.0;American
50062864;NAGLES BAGELS;11216.0;Caf̩/Coffee/Tea
41643852;VSPOT;11217.0;Vegetarian
50041760;OC DESSERT;11220.0;Ice Cream, Gelato, Yogurt, Ices
40396492;ROYAL KING'S PIZZA;11220.0;Pizza
41683539;HAPPY GARDEN CHINESE RESTAURANT;11207.0;Chinese
41436524;THE BREUKELEN COFFEE HOUSE;11238.0;Caf̩/Coffee/Tea
50046492;I LAND FISH & GRILL;11236.0;Caribbean
50050128;GRISTMILL;11215.0;American
41615861;THE SAINT AUSTERE;11211.0;American
41147318;FEENEY'S PUB;11220.0;American
50039550;SWEET CAFE;11220.0;Chinese
50019131;BAY THAI RESTAURANT;11220.0;Thai
50005275;SAPORE DI ITALIA;11237.0;Italian
50053283;CHIMI MUNDO ON WHEELS;11221.0;Latin (Cuban, Dominican, Puerto Rican, South & Central American)
50065693;WINE LEGEND;11201.0;Tapas
50073063;CROWN FRIED CHICKEN;11212.0;Chicken
50041607;PICKLES & OLIVES;11220.0;Delicatessen
41571036;LOS COMPADRES RESTAURANT;11220.0;Mexican
50001362;TONE AUTHENTIC GEORGIAN BAKERY & CUISINE;11235.0;Eastern European
50079241;JY ADULT SOCIAL DAY CARE SERVICE;11220.0;Other
50053112;MODERN LOVE;11211.0;Vegetarian
41688109;BOOMER AND CARTON;11217.0;American
50070725;ABSURD CONCLAVE;11237.0;Juice, Smoothies, Fruit Salads
50045746;SILVER RICE;11225.0;Japanese
41448603;TOMO JAPANESE RESTAURANT;11237.0;Japanese
41347636;NEW APOLLO DINER;11201.0;American
40513885;ANOPOLI FAMILY RESTAURANT;11209.0;American
50001883;NORBERT'S PIZZA;11221.0;Pizza
41662362;HAPPY GARDEN;11213.0;Chinese
40424410;HIGHWAY BAGELS;11229.0;Bagels/Pretzels
50003492;UNIQUE BAKERY;11219.0;Chinese
50001473;TACI'S BEYTI RESTAURANT;11223.0;Turkish
50059948;ESTAMINET;;Caf̩/Coffee/Tea
41650577;DELHI HEIGHTS;11233.0;Indian
40949516;BAMBOO EXPRESS RESTAURANT & BAKERY;11226.0;Caribbean
50016888;LOS TACOS MCONDO;11211.0;Mexican
50017329;JUS CHILL BAR & GRILL;11207.0;Caribbean
41300049;TASTEE PATTEE BAKERY AND GRILL;11236.0;Caribbean
50018582;CHEN MINI CAFE;11220.0;Chinese
50010893;GREENE GRAPE ANNEX;11217.0;American
41545758;SOL DE QUITO RESTAURANT II;11219.0;Latin (Cuban, Dominican, Puerto Rican, South & Central American)
41625254;LITTLENECK;11215.0;Seafood
50054138;LOU DE FONG SNACK;11220.0;Chinese
50035534;DUE FRATELLI;11221.0;Italian
50053326;MIRAKUYA;11206.0;Japanese
50011308;AMARACHI PRIME;11201.0;African
50046806;SUN LUCK RESTAURANT;11217.0;Chinese
50049780;SPRING BAKERY;11229.0;Chinese
41343933;ASIA PALACE;11219.0;Jewish/Kosher
41643671;JING LUNG CHINESE RESTAURANT;11225.0;Chinese
50013366;DELI & GRILL;11220.0;Delicatessen
50033491;COMMONS CAFE;11217.0;American
40637864;PAM'S BAKERY;11203.0;Bakery
50059417;YUMMY CHINESE RESTAURANT;11225.0;Chinese
50070514;TANDOORI MASALA;11207.0;Indian
50038218;COFFEE SHOP ON 8TH AVE;11220.0;Bakery
40375819;MARIA RISTORANTE;11235.0;Italian
41178622;TASTEE PATTEE;11216.0;Caribbean
50079221;OZO LOUNGE;11211.0;Caf̩/Coffee/Tea
41703285;GOOD FRIEND CHINESE RESTAURANT;11216.0;Chinese
50041422;YASO TANGBAO;11201.0;Chinese
41695857;PHO VIET;11232.0;Vietnamese/Cambodian/Malaysia
41686771;BRICK OVEN BREAD;11235.0;Bakery
50009469;SHAKE SHACK;11201.0;Hamburgers
50049250;BEBE FRITAY RESTAURANT;11226.0;Creole
50046806;SUN LUCK RESTAURANT;11217.0;Chinese
41486961;PINK LOTUS GOURMET;11215.0;Vietnamese/Cambodian/Malaysia
50057323;CROWN FRIED CHICKEN;11238.0;Chicken
50007456;PEKING OISHI;11213.0;Chinese
40369482;ARMANDO'S PIZZA;11239.0;Pizza
50017920;OUTBACK STEAKHOUSE;11239.0;American
50014149;HANCO'S;11201.0;Vietnamese/Cambodian/Malaysia
50072648;EL PENACHO II RESTAURANT;11214.0;Mexican
50050863;WASHINGTON AVENUE CAFE;11238.0;Caf̩/Coffee/Tea
50009340;SUSHI YU;11215.0;Japanese
50041578;33;11217.0;American
50065833;MOLY ASIAN RESTAURANT;11221.0;Chinese
41126655;Villa Pancho Taqueria;11205.0;Mexican
41655771;TC & S TAKE OUT KITCHEN;11203.0;Caribbean
