nRest;inspection_date;action;violation_code;violation_description;critical_flag;score;grade;inspection_type
50041775;09/14/2016;Violations were cited in the following area(s).;04A;Food Protection Certificate not held by supervisor of food operations.;Critical;12.0;A;Cycle Inspection / Initial Inspection
41171890;08/10/2016;Violations were cited in the following area(s).;08A;Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.;Not Critical;33.0;;Cycle Inspection / Initial Inspection
50073624;11/28/2018;Violations were cited in the following area(s).;09A;Canned food product observed dented and not segregated from other consumable food items.;NOT CRITICAL;4.0;A;Cycle Inspection / Re-inspection
40372357;05/27/2015;Violations were cited in the following area(s).;02G;Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.;Critical;20.0;;Cycle Inspection / Initial Inspection
50018227;05/23/2017;Violations were cited in the following area(s).;06B;Tobacco use, eating, or drinking from open container in food preparation, food storage or dishwashing area observed.;Critical;13.0;A;Cycle Inspection / Initial Inspection
41516689;12/09/2015;Violations were cited in the following area(s).;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;Not Critical;12.0;A;Cycle Inspection / Initial Inspection
50070637;01/01/1900;;;;Not Applicable;;;
41421154;01/24/2017;Violations were cited in the following area(s).;10B;"Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.";Not Critical;10.0;A;Cycle Inspection / Initial Inspection
50063466;07/11/2017;Violations were cited in the following area(s).;02B;Hot food item not held at or above 140Âº F.;CRITICAL;12.0;A;Pre-permit (Operational) / Re-inspection
50000823;09/17/2015;Violations were cited in the following area(s).;02B;Hot food item not held at or above 140Âº F.;Critical;12.0;A;Cycle Inspection / Re-inspection
41049808;01/29/2018;Violations were cited in the following area(s).;04L;Evidence of mice or live mice present in facility's food and/or non-food areas.;Critical;19.0;;Cycle Inspection / Initial Inspection
50047337;06/30/2016;Violations were cited in the following area(s).;06D;Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.;CRITICAL;12.0;A;Pre-permit (Operational) / Re-inspection
40402742;05/11/2016;Violations were cited in the following area(s).;08A;Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.;NOT CRITICAL;18.0;;Cycle Inspection / Initial Inspection
40803444;01/14/2017;Violations were cited in the following area(s).;15I;''''No Smoking and/or 'Smoking Permitted sign not conspicuously posted. Health warning not present on 'Smoking Permitted;Not Critical;;;Smoke-Free Air Act / Initial Inspection
50067941;11/27/2018;Violations were cited in the following area(s).;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;Not Critical;9.0;A;Cycle Inspection / Initial Inspection
50071808;11/15/2017;Violations were cited in the following area(s).;02H;Food not cooled by an approved method whereby the internal product temperature is reduced from 140Âº F to 70Âº F or less within 2 hours, and from 70Âº F to 41Âº F or less within 4 additional hours.;Critical;48.0;;Pre-permit (Operational) / Initial Inspection
50017253;04/20/2016;Violations were cited in the following area(s).;06C;Food not protected from potential source of contamination during storage, preparation, transportation, display or service.;Critical;22.0;;Cycle Inspection / Initial Inspection
50062783;08/29/2017;Violations were cited in the following area(s).;05D;Hand washing facility not provided in or near food preparation area and toilet room. Hot and cold running water at adequate pressure to enable cleanliness of employees not provided at facility. Soap and an acceptable hand-drying device not provided.;Critical;12.0;A;Pre-permit (Operational) / Initial Inspection
50069179;10/19/2017;Violations were cited in the following area(s).;05D;Hand washing facility not provided in or near food preparation area and toilet room. Hot and cold running water at adequate pressure to enable cleanliness of employees not provided at facility. Soap and an acceptable hand-drying device not provided.;Critical;51.0;;Pre-permit (Operational) / Initial Inspection
40542345;02/28/2017;Violations were cited in the following area(s).;10E;Accurate thermometer not provided in refrigerated or hot holding equipment.;Not Critical;26.0;;Cycle Inspection / Initial Inspection
40402742;10/05/2018;Violations were cited in the following area(s).;06D;Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.;CRITICAL;10.0;A;Cycle Inspection / Re-inspection
41092947;07/25/2018;Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.;02G;Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.;Critical;50.0;;Cycle Inspection / Re-inspection
50013240;02/02/2017;Violations were cited in the following area(s).;02B;Hot food item not held at or above 140Âº F.;CRITICAL;8.0;A;Cycle Inspection / Initial Inspection
50054331;05/14/2018;Violations were cited in the following area(s).;08B;"Covered garbage receptacle not provided or inadequate, except that garbage receptacle may be uncovered during active use. Garbage storage area not properly constructed or maintained; grinder or compactor dirty.";Not Critical;11.0;A;Cycle Inspection / Initial Inspection
50046038;05/31/2017;Violations were cited in the following area(s).;06C;Food not protected from potential source of contamination during storage, preparation, transportation, display or service.;Critical;34.0;;Cycle Inspection / Initial Inspection
40536227;08/25/2016;Violations were cited in the following area(s).;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;Not Critical;8.0;A;Cycle Inspection / Re-inspection
50039716;06/04/2016;Violations were cited in the following area(s).;16B;The original nutritional fact labels and/or ingredient label for a cooking oil, shortening or margarine or food item sold in bulk, or acceptable manufacturers documentation not maintained on site.;Not Critical;;;Trans Fat / Initial Inspection
41389364;05/01/2018;Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.;05A;Sewage disposal system improper or unapproved.;Critical;78.0;;Cycle Inspection / Initial Inspection
50079604;12/06/2018;Violations were cited in the following area(s).;06D;Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.;Critical;24.0;Z;Pre-permit (Operational) / Re-inspection
50045516;06/06/2018;Violations were cited in the following area(s).;06D;Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.;Critical;24.0;;Cycle Inspection / Initial Inspection
50010629;09/08/2016;Violations were cited in the following area(s).;02G;Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.;Critical;43.0;;Cycle Inspection / Initial Inspection
50041775;09/14/2016;Violations were cited in the following area(s).;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;Not Critical;12.0;A;Cycle Inspection / Initial Inspection
50065881;08/02/2017;Violations were cited in the following area(s).;04A;Food Protection Certificate not held by supervisor of food operations.;Critical;20.0;;Pre-permit (Operational) / Initial Inspection
50033140;08/21/2018;Violations were cited in the following area(s).;09C;Food contact surface not properly maintained.;NOT CRITICAL;11.0;A;Cycle Inspection / Re-inspection
40423819;09/07/2018;Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.;08C;Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.;not critical;39.0;;Cycle Inspection / Initial Inspection
50067151;10/10/2017;Violations were cited in the following area(s).;08C;Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.;Not Critical;23.0;B;Pre-permit (Operational) / Re-inspection
41516689;01/19/2017;Violations were cited in the following area(s).;08A;Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.;NOT CRITICAL;21.0;;Cycle Inspection / Initial Inspection
41155817;08/11/2017;Violations were cited in the following area(s).;04N;Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.;critical;47.0;;Cycle Inspection / Initial Inspection
41702705;06/12/2018;Violations were cited in the following area(s).;02B;Hot food item not held at or above 140Âº F.;CRITICAL;22.0;;Cycle Inspection / Initial Inspection
40993786;11/19/2015;Violations were cited in the following area(s).;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;Not Critical;7.0;;Cycle Inspection / Initial Inspection
50081719;08/30/2018;Violations were cited in the following area(s).;10B;"Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.";Not Critical;84.0;;Pre-permit (Operational) / Initial Inspection
41619579;06/01/2017;Violations were cited in the following area(s).;09A;Canned food product observed dented and not segregated from other consumable food items.;NOT CRITICAL;23.0;;Cycle Inspection / Initial Inspection
50067284;09/05/2017;Violations were cited in the following area(s).;06E;Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.;Critical;21.0;;Pre-permit (Operational) / Initial Inspection
40424709;08/19/2015;Violations were cited in the following area(s).;04L;Evidence of mice or live mice present in facility's food and/or non-food areas.;Critical;13.0;A;Cycle Inspection / Initial Inspection
50075556;05/22/2018;Violations were cited in the following area(s).;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;not critical;13.0;A;Pre-permit (Operational) / Initial Inspection
50074190;05/08/2018;Violations were cited in the following area(s).;02G;Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.;critical;23.0;;Pre-permit (Operational) / Initial Inspection
50072333;04/18/2018;Violations were cited in the following area(s).;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;NOT CRITICAL;3.0;A;Pre-permit (Operational) / Re-inspection
50076141;05/16/2018;Violations were cited in the following area(s).;16C;Caloric content not posted on menus, menu boards or food tags, in a food service establishment that is 1 of 15 or more outlets operating the same type of business nationally under common ownership or control, or as a franchise or doing business under the same name, for each menu item that is served in portions, the size and content of which are standardized.;Not Critical;;;Calorie Posting / Initial Inspection
50040417;04/26/2018;Violations were cited in the following area(s).;10E;Accurate thermometer not provided in refrigerated or hot holding equipment.;Not Critical;19.0;;Cycle Inspection / Initial Inspection
41397825;02/23/2017;Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.;04N;Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.;Critical;35.0;;Cycle Inspection / Re-inspection
41389364;06/17/2015;Violations were cited in the following area(s).;06F;Wiping cloths soiled or not stored in sanitizing solution.;CRITICAL;10.0;A;Cycle Inspection / Re-inspection
40364299;09/07/2017;Violations were cited in the following area(s).;06C;Food not protected from potential source of contamination during storage, preparation, transportation, display or service.;Critical;13.0;A;Cycle Inspection / Re-inspection
41105947;11/28/2018;Violations were cited in the following area(s).;08A;Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.;not critical;12.0;A;Cycle Inspection / Re-inspection
50080184;08/06/2018;Violations were cited in the following area(s).;04N;Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.;Critical;34.0;;Pre-permit (Operational) / Initial Inspection
50034597;05/25/2017;Violations were cited in the following area(s).;06F;Wiping cloths soiled or not stored in sanitizing solution.;Critical;12.0;A;Cycle Inspection / Re-inspection
40383609;01/24/2018;Violations were cited in the following area(s).;10B;"Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.";NOT CRITICAL;12.0;A;Cycle Inspection / Initial Inspection
40385974;04/03/2018;Violations were cited in the following area(s).;09C;Food contact surface not properly maintained.;Not Critical;11.0;A;Cycle Inspection / Re-inspection
41688037;11/19/2015;Violations were cited in the following area(s).;06F;Wiping cloths soiled or not stored in sanitizing solution.;CRITICAL;10.0;A;Cycle Inspection / Initial Inspection
50000281;09/13/2018;Violations were cited in the following area(s).;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;NOT CRITICAL;13.0;A;Cycle Inspection / Initial Inspection
41716909;06/07/2018;Violations were cited in the following area(s).;04A;Food Protection Certificate not held by supervisor of food operations.;Critical;17.0;;Cycle Inspection / Initial Inspection
41208219;06/20/2017;Violations were cited in the following area(s).;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;Not Critical;9.0;A;Cycle Inspection / Initial Inspection
50084743;12/06/2018;Violations were cited in the following area(s).;06C;Food not protected from potential source of contamination during storage, preparation, transportation, display or service.;Critical;13.0;A;Pre-permit (Operational) / Initial Inspection
40383609;12/08/2016;Violations were cited in the following area(s).;06D;Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.;critical;20.0;;Cycle Inspection / Initial Inspection
40551900;05/23/2017;Establishment re-opened by DOHMH;04N;Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.;CRITICAL;10.0;P;Cycle Inspection / Reopening Inspection
50060716;07/26/2017;Violations were cited in the following area(s).;08A;Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.;NOT CRITICAL;17.0;;Cycle Inspection / Initial Inspection
41625562;02/22/2018;Violations were cited in the following area(s).;10B;"Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.";NOT CRITICAL;12.0;A;Cycle Inspection / Initial Inspection
50070120;10/26/2017;Violations were cited in the following area(s).;10I;"Single service item reused, improperly stored, dispensed; not used when required.";NOT CRITICAL;17.0;;Pre-permit (Operational) / Initial Inspection
50065301;03/08/2018;Violations were cited in the following area(s).;06D;Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.;Critical;9.0;A;Cycle Inspection / Initial Inspection
41206985;10/12/2017;Violations were cited in the following area(s).;06D;Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.;CRITICAL;9.0;A;Cycle Inspection / Re-inspection
50045516;04/21/2016;Violations were cited in the following area(s).;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;Not Critical;8.0;A;Pre-permit (Operational) / Initial Inspection
41273461;07/18/2017;Violations were cited in the following area(s).;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;Not Critical;19.0;;Cycle Inspection / Initial Inspection
41603129;10/08/2015;Violations were cited in the following area(s).;02G;Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.;Critical;34.0;;Cycle Inspection / Initial Inspection
40716299;02/11/2016;Violations were cited in the following area(s).;06A;Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.;Critical;31.0;;Cycle Inspection / Initial Inspection
41394975;12/07/2017;Violations were cited in the following area(s).;06C;Food not protected from potential source of contamination during storage, preparation, transportation, display or service.;Critical;21.0;B;Cycle Inspection / Re-inspection
41673033;06/19/2015;Violations were cited in the following area(s).;04C;Food worker does not use proper utensil to eliminate bare hand contact with food that will not receive adequate additional heat treatment.;Critical;12.0;A;Cycle Inspection / Initial Inspection
50065696;08/28/2017;Violations were cited in the following area(s).;06C;Food not protected from potential source of contamination during storage, preparation, transportation, display or service.;Critical;8.0;A;Pre-permit (Operational) / Re-inspection
50065990;09/06/2018;Violations were cited in the following area(s).;02G;Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.;Critical;55.0;;Cycle Inspection / Initial Inspection
40512074;10/16/2018;Violations were cited in the following area(s).;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;NOT CRITICAL;12.0;A;Cycle Inspection / Re-inspection
41672792;02/23/2017;Violations were cited in the following area(s).;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;NOT CRITICAL;10.0;;Cycle Inspection / Initial Inspection
41632050;11/17/2015;Violations were cited in the following area(s).;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;NOT CRITICAL;10.0;A;Cycle Inspection / Initial Inspection
50059270;03/09/2017;Violations were cited in the following area(s).;10B;"Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.";NOT CRITICAL;58.0;;Pre-permit (Operational) / Initial Inspection
50067930;04/03/2018;Violations were cited in the following area(s).;22C;Bulb not shielded or shatterproof, in areas where there is extreme heat, temperature changes, or where accidental contact may occur.;Not Critical;;;Administrative Miscellaneous / Initial Inspection
50014447;05/17/2016;Violations were cited in the following area(s).;02B;Hot food item not held at or above 140Âº F.;CRITICAL;12.0;A;Cycle Inspection / Initial Inspection
50078947;06/18/2018;Violations were cited in the following area(s).;10D;Mechanical or natural ventilation system not provided, improperly installed, in disrepair and/or fails to prevent excessive build-up of grease, heat, steam condensation vapors, odors, smoke, and fumes.;Not Critical;2.0;;Pre-permit (Non-operational) / Initial Inspection
40366132;02/09/2016;Violations were cited in the following area(s).;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;Not Critical;12.0;A;Cycle Inspection / Initial Inspection
50004099;11/05/2018;Violations were cited in the following area(s).;04N;Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.;critical;22.0;;Cycle Inspection / Initial Inspection
50079604;08/23/2018;Violations were cited in the following area(s).;06E;Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.;critical;17.0;;Pre-permit (Operational) / Initial Inspection
41673033;06/15/2018;Violations were cited in the following area(s).;08A;Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.;NOT CRITICAL;15.0;;Cycle Inspection / Initial Inspection
50046870;11/15/2017;Violations were cited in the following area(s).;02B;Hot food item not held at or above 140Âº F.;Critical;12.0;A;Cycle Inspection / Re-inspection
50060716;06/20/2018;Violations were cited in the following area(s).;08A;Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.;NOT CRITICAL;11.0;A;Cycle Inspection / Re-inspection
41662314;08/16/2018;Violations were cited in the following area(s).;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;not critical;11.0;;Cycle Inspection / Initial Inspection
41608985;05/24/2016;Violations were cited in the following area(s).;04C;Food worker does not use proper utensil to eliminate bare hand contact with food that will not receive adequate additional heat treatment.;Critical;24.0;;Cycle Inspection / Initial Inspection
