camis,dba,zipcode,cuisine_description
50012194,SUBWAY,11427.0,Sandwiches
41037299,LEONE'S PIZZERIA & RESTAURANT,11385.0,Pizza/Italian
41438516,GA HWA KOREAN RESTAURANT,11358.0,Korean
50007657,VILLAGE BAGEL,11357.0,Bakery
41306859,SUN WAH CHINESE RESTAURANT OF NY,11106.0,Chinese
50074538,LA ABUNDANCIA,11377.0,Spanish
41706083,VIDALI'S PIZZA,11106.0,Pizza
41698643,NORTHERN DUMPLING KING,11355.0,Chinese
40401543,USA DINER,11422.0,American
50040477,MOMOCHAI,11377.0,Asian
50047172,CHECKERS,11432.0,Chicken
50003622,XING WANG FUZHOU CUISINE,11355.0,Chinese
41707407,GLENDALE DINER,11385.0,Mediterranean
50040448,DUNKIN' DONUTS,11101.0,Donuts
41576495,EL POLLO INKA PERU,11372.0,Peruvian
41067497,LIC Bagels,11106.0,Mexican
50002106,PYRAMIDS HOOKAH AND BAR,11361.0,American
50044423,BRIARWOOD CAFE,11435.0,American
41350902,STARBUCKS/SALAD BAR & DESSERT/JUICE BAR,11356.0,American
40958954,ELENA-43- RESTAURANT,11427.0,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)"
50011531,TERRAZA 7 TRAIN CAFE,11373.0,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)"
50012946,WENZHOU CUISINE,11356.0,Chinese
41525131,IL BACCO RISTORANTE,11362.0,Italian
50019284,ENCUENTRO RESTAURANT,11368.0,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)"
50038009,TAQUERIA JUAREZ RESTAURANT,11373.0,Mexican
50015103,NEW TASTY HOUSE,11355.0,Chinese
41004014,WOODHAVEN HOUSE,11374.0,Irish
50043352,KING WOK,11413.0,Chinese
50045700,QUEENS SWEET YUMMY HOUSE,11373.0,Chinese
50017295,EL PALO BAR RESTAURANT,11368.0,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)"
41713697,DE LA MORA RESTAURANT AND BAR,11372.0,Spanish
50080567,New Aunt Bella's Restaurant,11362.0,Italian
41271523,EL COYOTE BAR,11368.0,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)"
